transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
15581|890|3|91|4|47|1|6700.28|Pending
54364|830|2|86|1|46|1|6252.9|Pending
95615|98|1|11|4|18|2|4988.76|Completed
7769|1713|1|89|2|33|3|2048.77|Completed
85380|255|2|85|5|13|3|8197.19|Completed
10249|1279|3|27|2|31|2|8375.2|Failed
72087|703|1|57|4|1|2|8649.97|Pending
79841|1523|2|95|4|19|2|956.72|Completed
77027|1799|3|3|3|39|3|6347.53|Completed
83322|158|4|56|3|42|1|217.5|Failed
97631|241|3|5|2|10|1|9559.29|Pending
80964|35|2|44|1|18|1|6442.99|Failed
29572|1767|3|2|5|14|3|4453.44|Completed
31091|727|1|10|1|19|2|792.0|Pending
19893|1304|4|54|2|11|3|3490.43|Failed
84650|1727|1|27|2|16|1|3649.36|Failed
52793|278|1|49|4|1|1|5402.54|Pending
57568|1729|4|2|1|31|2|6232.92|Completed
98698|1669|3|69|5|6|3|5618.72|Completed
88576|775|2|55|4|22|1|2742.56|Pending
38245|479|2|81|2|23|2|9910.26|Completed
25145|1484|4|1|1|24|1|1151.12|Failed
72207|1163|3|6|4|42|3|8216.65|Pending
27593|1691|1|92|1|30|3|5506.73|Failed
43220|67|1|89|3|17|1|2628.39|Failed
97749|311|3|64|1|43|1|5006.49|Failed
41470|317|2|17|1|31|1|8987.06|Failed
41703|706|4|76|1|10|3|3851.92|Failed
84803|116|2|69|3|45|2|5574.71|Pending
36978|1015|3|29|5|2|2|1924.39|Completed
23613|937|1|90|1|1|2|7222.55|Pending
23114|995|4|45|2|18|3|978.48|Failed
8050|1716|1|86|5|45|1|8481.11|Pending
43631|652|3|26|1|22|2|6647.29|Completed
3693|356|2|22|3|36|1|6957.49|Failed
4819|555|2|72|1|7|3|1678.9|Completed
29217|1155|3|48|2|8|2|9509.86|Completed
33660|245|4|71|3|42|3|7549.63|Pending
74698|346|3|29|3|7|1|7879.6|Failed
70655|1405|4|51|3|19|1|3623.84|Pending
87868|665|1|28|3|39|1|1493.89|Pending
35436|1589|4|35|4|34|1|8193.48|Failed
91176|297|3|94|3|21|2|1093.1|Failed
27239|864|2|60|2|15|2|7974.13|Failed
83846|796|3|4|2|19|2|3655.11|Completed
89923|678|3|20|2|1|2|9088.74|Pending
69771|260|3|83|1|40|3|1043.96|Pending
71217|299|4|9|1|4|3|4955.03|Pending
7161|916|2|69|5|33|1|3659.8|Failed
58263|685|1|57|2|15|2|1691.57|Failed
98413|1135|1|9|1|4|3|7138.88|Completed
1052|1428|3|72|4|22|3|1961.59|Completed
62124|408|2|60|3|45|1|8131.79|Pending
26712|722|3|14|1|19|3|9003.86|Completed
40626|1256|4|18|5|32|3|3879.88|Completed
37174|493|2|56|1|5|2|9049.93|Pending
39797|827|3|6|2|46|1|9101.55|Pending
43505|1130|4|53|3|31|2|3784.64|Pending
55138|681|2|30|1|20|1|2223.08|Failed
65012|808|2|2|1|5|2|7303.9|Pending
34079|1465|4|32|5|17|1|8202.67|Pending
72294|1377|2|67|5|11|1|6796.8|Pending
78731|171|2|69|3|5|2|3525.1|Pending
18714|1295|4|75|4|11|1|5796.28|Pending
72928|1341|4|47|1|21|3|8682.58|Completed
16160|574|3|24|4|13|3|1059.83|Failed
39622|244|2|11|1|35|3|5760.97|Failed
10445|916|4|62|3|21|3|2669.21|Failed
21350|1376|3|83|2|37|1|1011.43|Failed
2766|950|4|66|3|50|3|3082.88|Pending
38036|145|1|36|2|16|2|8489.62|Pending
16803|1602|4|19|4|29|2|6102.68|Failed
26295|1716|3|75|4|1|3|920.38|Failed
20301|1346|4|90|3|30|3|5862.44|Completed
74735|42|1|45|1|24|3|5121.71|Failed
59886|1761|4|90|3|7|1|5761.7|Pending
63216|1462|2|89|3|20|1|6079.95|Failed
72414|129|2|24|5|22|1|4015.24|Pending
88922|724|3|3|4|39|2|2652.36|Pending
16111|943|2|19|4|43|3|4194.82|Completed
58856|1290|3|69|4|8|3|10.96|Pending
46637|1625|3|72|4|42|1|4335.77|Failed
25073|1619|4|96|1|7|3|4576.91|Completed
27188|1392|4|20|2|16|3|9657.74|Completed
29914|233|4|40|2|12|1|8602.86|Completed
76034|925|1|20|1|14|3|4957.53|Completed
36776|1492|1|17|4|17|1|5741.48|Pending
46233|1815|3|85|1|24|1|6161.08|Completed
65201|297|2|95|5|2|3|7529.7|Completed
74207|806|4|41|5|23|2|9146.57|Failed
82681|714|2|37|1|29|2|6777.8|Completed
71940|1316|3|40|2|9|3|5386.59|Failed
12609|1422|2|23|5|27|2|4399.74|Failed
5918|1236|2|76|3|41|3|8665.7|Completed
13481|958|2|68|2|50|3|7252.07|Failed
60694|325|4|59|3|21|1|6677.37|Completed
68934|756|2|75|3|38|1|1955.21|Failed
79833|180|2|36|2|28|2|7651.1|Failed
15965|1672|1|77|4|44|2|2017.88|Pending
5097|1436|1|88|1|18|2|138.38|Pending
42813|866|3|38|1|2|2|9428.41|Completed
38343|859|2|86|2|16|2|2387.12|Pending
71329|1171|2|44|5|17|1|9193.71|Failed
96509|1092|3|23|5|8|2|4871.67|Completed
4562|1177|1|58|5|34|3|6828.61|Pending
4786|1549|3|49|2|10|1|8035.26|Pending
94111|1279|3|23|3|32|2|4924.75|Completed
97768|335|3|38|5|11|3|770.6|Completed
21101|234|3|9|2|8|2|5585.17|Pending
13038|1114|3|65|2|23|1|9907.28|Failed
83937|85|4|55|1|47|1|3989.92|Failed
87219|462|4|8|3|44|3|504.98|Failed
99428|1223|1|33|5|12|2|2700.87|Pending
74675|1218|3|82|5|24|2|6609.88|Failed
92392|1037|2|16|4|14|2|7832.54|Pending
1714|1728|2|92|1|18|1|9291.93|Completed
18541|1483|1|94|2|45|3|6552.7|Completed
58733|1458|4|93|5|48|3|7831.12|Failed
30137|1480|1|65|5|43|3|5282.67|Pending
15843|329|2|23|5|33|3|9353.88|Completed
718|845|2|22|1|20|1|2085.21|Completed
85316|146|1|99|4|49|2|87.48|Pending
62609|1246|2|41|1|28|3|332.59|Failed
71345|763|1|69|3|34|2|6977.84|Completed
68700|309|3|66|4|20|1|9167.55|Completed
88435|634|4|93|1|20|2|9072.28|Failed
20189|1534|1|14|5|26|2|202.28|Completed
83909|821|2|31|5|2|1|5368.09|Pending
52938|379|4|53|3|2|3|9816.56|Pending
80624|403|2|25|3|31|3|3672.28|Completed
64377|1244|3|1|3|37|3|1501.34|Pending
48524|1727|2|1|3|28|3|5094.39|Failed
90233|1311|2|35|1|13|1|8191.0|Failed
13490|706|3|5|5|18|3|8269.41|Pending
45450|1083|1|68|2|8|2|3598.29|Failed
52440|151|2|12|4|8|3|7268.4|Failed
50266|1305|4|76|4|20|3|2406.38|Completed
91094|667|3|23|4|3|3|2612.98|Failed
74596|1814|2|57|5|8|2|6669.62|Pending
75373|1826|3|24|4|3|1|9702.42|Completed
32670|488|3|17|2|6|3|4025.71|Pending
19239|1498|3|63|2|8|1|659.81|Pending
87350|1694|1|65|5|37|1|6643.25|Pending
80987|58|3|23|5|27|2|488.22|Pending
59469|822|3|41|3|44|2|7682.01|Failed
8042|1036|2|80|4|19|2|5686.54|Failed
98283|322|2|35|4|30|1|642.77|Completed
35612|940|3|16|4|8|1|3391.85|Failed
11688|721|3|91|5|31|1|3652.41|Pending
22901|1430|2|91|2|43|3|5442.83|Pending
90737|207|4|50|4|17|1|151.16|Completed
81876|1609|3|88|5|48|2|1611.98|Failed
35547|1804|1|11|1|14|2|5369.88|Completed
15265|1300|2|1|4|4|3|4465.65|Failed
4126|938|2|49|3|9|3|6889.84|Pending
97449|467|3|92|3|43|2|3636.12|Failed
14048|1149|1|85|4|27|3|5892.81|Failed
29495|315|2|96|3|28|3|8446.42|Completed
57946|1360|2|31|1|3|3|7139.6|Failed
92111|692|3|28|3|31|1|9321.47|Failed
14829|1042|3|61|2|27|2|6079.86|Completed
44127|1091|1|63|2|20|3|5195.21|Failed
96037|727|4|24|5|15|2|8070.99|Pending
39024|1202|2|49|5|9|3|4609.57|Pending
94808|1448|4|1|4|48|1|8246.24|Pending
743|1176|2|6|1|7|1|6591.17|Completed
60570|332|2|43|3|19|3|3239.04|Failed
47362|1084|4|73|4|50|1|970.94|Completed
48323|324|4|67|4|20|2|7982.68|Failed
42659|1155|3|60|2|8|3|9131.76|Failed
88211|1414|1|18|5|38|1|8882.59|Pending
94966|287|3|32|5|28|2|8983.68|Completed
30230|364|2|14|2|1|3|9575.06|Failed
76642|1690|1|9|3|38|1|8392.64|Completed
48807|1051|2|71|3|30|3|269.18|Completed
73415|1262|4|70|3|33|3|3367.99|Pending
37641|453|4|54|3|17|1|4920.08|Failed
17970|190|2|67|2|1|1|9948.17|Completed
69525|1235|2|36|1|31|3|5988.7|Completed
39594|1462|4|9|1|17|2|5273.05|Completed
96859|1549|1|7|4|34|1|2625.63|Pending
44462|1198|2|90|3|13|1|1753.32|Failed
55584|1031|4|35|5|20|3|9475.74|Pending
83380|1126|4|75|2|42|2|8751.96|Pending
39795|845|2|68|4|39|1|7902.17|Pending
19226|760|2|94|5|10|1|8134.25|Failed
65707|712|1|3|2|48|3|6119.17|Failed
62242|299|1|79|2|40|3|2347.97|Completed
19924|1248|4|54|3|23|2|1902.57|Failed
88763|200|4|86|4|50|1|376.43|Failed
7503|1135|2|69|2|14|2|6841.14|Completed
92378|201|2|43|3|4|1|8059.31|Pending
7435|1819|3|85|3|10|1|8978.15|Failed
69508|1524|3|29|3|44|1|5124.57|Completed
38444|1734|3|54|4|11|1|4735.76|Failed
98756|315|2|79|2|45|1|4823.7|Failed
92382|944|4|59|5|15|3|5681.76|Pending
74007|112|2|9|3|27|3|4073.56|Failed
50840|606|4|32|4|11|1|7611.78|Completed
20133|1561|1|44|5|19|3|1900.4|Completed
43526|107|3|96|4|9|1|4202.23|Pending
24574|1321|4|14|1|48|3|4388.35|Completed
1212|1438|4|12|5|18|1|7355.58|Failed
25142|1552|3|58|1|35|1|5242.75|Completed
31596|381|3|33|4|23|3|1305.7|Completed
322|17|2|39|5|10|1|8303.4|Pending
15635|1370|4|39|2|21|2|8748.99|Completed
63299|410|3|20|4|4|3|6804.65|Failed
23110|201|4|41|4|18|2|6506.97|Pending
17334|937|3|49|3|47|3|6402.89|Completed
69173|354|4|46|5|20|3|9817.7|Pending
28267|1468|3|57|1|1|3|9271.87|Pending
60628|1390|2|22|1|36|2|1134.45|Completed
83545|1204|4|66|2|42|3|2041.84|Pending
86077|1694|1|75|5|44|1|8616.24|Completed
53793|1503|3|45|4|17|1|3400.63|Failed
45658|668|3|34|5|4|2|7547.98|Completed
50132|920|1|63|3|12|3|9562.28|Failed
73971|1028|1|25|1|50|3|2807.25|Failed
45340|1068|2|79|2|28|2|7267.31|Completed
46887|1353|2|34|1|5|1|7008.74|Pending
24738|1602|3|81|5|21|3|5966.91|Completed
80387|111|3|58|1|28|1|8562.29|Completed
92678|370|2|35|3|9|2|2181.28|Completed
95022|1217|1|31|5|18|3|8567.47|Pending
59271|1790|3|89|1|16|3|1458.12|Completed
95969|1090|3|53|5|19|2|3913.42|Failed
94871|1216|4|81|3|7|2|8376.13|Failed
85270|1276|2|39|1|3|2|6483.43|Completed
85230|144|1|27|4|26|1|6960.75|Failed
11458|1255|3|27|4|42|1|5587.55|Pending
21247|936|4|18|4|22|3|5107.3|Completed
49045|893|2|25|4|6|2|1912.34|Completed
51323|1707|2|75|1|41|2|5091.81|Completed
32145|1695|1|3|3|4|1|4772.22|Completed
42333|169|1|88|1|13|1|3279.45|Completed
68462|1581|1|25|1|50|2|3245.21|Failed
1405|1717|2|85|5|9|3|8918.42|Failed
78185|864|4|89|2|50|3|901.09|Failed
37339|926|4|46|2|29|3|7447.84|Failed
99583|241|4|43|3|38|1|5421.49|Failed
19181|913|1|87|2|2|1|5370.19|Pending
26511|1157|2|11|1|12|2|9831.6|Pending
82012|953|4|82|4|3|3|8261.91|Failed
65202|1724|4|62|3|27|3|3151.68|Failed
78515|1229|1|12|5|40|2|9396.02|Pending
67253|1214|4|38|3|10|1|1050.85|Failed
17501|1005|1|72|2|6|2|6566.56|Completed
39491|1643|2|65|5|17|2|8454.5|Completed
29637|401|4|84|5|19|1|5386.32|Completed
49974|398|1|83|3|4|3|5676.1|Pending
22337|1485|4|80|3|40|2|541.7|Failed
74166|1595|2|93|3|27|1|7705.61|Completed
93346|1294|4|10|4|1|3|9422.07|Failed
71224|925|1|51|4|19|1|7934.62|Pending
56289|188|1|53|2|37|3|6596.03|Failed
71287|989|4|77|5|35|3|6597.07|Completed
44810|832|3|96|4|17|3|2310.1|Completed
65279|1434|4|94|1|33|1|7460.56|Failed
47207|286|2|46|3|47|1|193.14|Failed
78|1447|3|5|4|25|1|3001.59|Failed
2889|392|4|68|2|14|1|5022.12|Pending
46083|2|2|55|2|49|2|9048.68|Completed
10199|1206|4|54|4|42|1|3517.21|Pending
11885|1627|1|81|4|31|2|5922.59|Failed
18626|463|3|93|1|19|2|9153.5|Pending
55736|984|1|89|5|42|1|4538.18|Pending
33147|1065|3|60|3|19|3|76.27|Completed
57538|658|4|39|5|15|3|4387.32|Pending
72495|146|2|30|1|38|1|8384.81|Pending
13101|743|1|83|5|10|2|6954.59|Pending
33666|1723|2|40|3|47|2|7169.35|Failed
92176|145|2|70|2|28|2|6186.58|Pending
34503|866|2|39|5|4|1|4183.91|Completed
27968|449|2|58|4|9|1|8549.5|Completed
51839|1075|2|69|1|31|1|1071.01|Pending
2061|1766|3|84|2|24|3|9212.13|Pending
30992|1588|2|73|4|14|2|6110.55|Completed
15644|984|1|96|1|18|3|897.77|Pending
60540|588|3|91|1|3|1|305.7|Failed
31793|1251|4|59|3|16|2|1499.73|Failed
80955|662|1|48|3|27|1|3266.88|Completed
22842|1437|3|52|3|26|3|6183.8|Pending
69597|1204|4|10|4|30|1|937.15|Failed
56317|1135|3|31|3|41|1|8908.14|Pending
65476|709|4|2|2|1|1|6053.12|Pending
35348|885|3|62|1|35|3|1255.19|Failed
42379|901|3|38|2|31|2|7136.47|Pending
36613|137|4|43|4|20|2|1507.63|Pending
60474|514|3|6|2|33|1|2894.81|Failed
85787|762|2|64|3|48|3|6806.25|Failed
46424|115|4|97|5|3|2|2555.48|Completed
92231|1118|2|10|2|27|1|3848.97|Pending
89662|836|4|46|4|49|2|5470.59|Failed
11434|242|2|75|4|39|2|7136.04|Pending
59991|1548|2|77|5|2|1|8221.91|Pending
97133|801|2|62|2|6|2|439.11|Pending
94134|66|2|16|3|30|1|4442.8|Failed
18642|647|4|40|1|1|2|6150.56|Failed
41380|1313|4|20|4|31|2|9021.46|Completed
5768|1154|4|89|4|26|1|7339.11|Pending
70825|285|3|73|4|28|2|8903.72|Failed
64931|1643|2|43|1|26|3|8806.8|Pending
67999|433|2|56|2|41|3|3742.52|Failed
23486|1170|2|100|2|35|1|9978.31|Completed
83565|996|1|78|2|49|1|7152.13|Pending
71135|1173|3|69|2|34|3|7485.05|Failed
9846|124|3|78|5|5|1|9357.42|Pending
569|1409|2|16|1|38|3|1611.11|Completed
10985|1617|4|83|2|36|1|4246.11|Failed
1205|1372|1|32|3|27|1|636.45|Failed
14279|1102|3|100|1|38|3|4760.33|Pending
84293|968|1|94|2|10|2|6185.23|Pending
66760|1460|1|88|1|22|2|7549.78|Completed
50705|1548|1|18|2|2|2|5032.33|Failed
89480|415|3|72|2|44|1|4825.59|Failed
9179|1629|3|2|2|32|1|7668.59|Completed
18054|63|3|6|3|48|3|944.43|Failed
99760|1571|1|70|5|15|3|5185.62|Completed
1628|1628|4|14|4|15|2|8113.8|Failed
88294|1338|4|58|1|43|1|8825.62|Failed
59261|728|2|58|4|30|2|4008.79|Failed
63977|1518|1|58|5|17|3|7056.42|Completed
30088|1421|3|82|2|10|3|8291.02|Completed
14344|541|3|100|1|35|1|3413.67|Failed
83733|1081|3|17|1|33|2|1017.55|Failed
37839|536|2|60|2|23|1|8893.92|Failed
90029|1563|4|1|2|33|1|8745.72|Completed
6744|6|2|2|5|9|1|2961.4|Failed
91510|498|1|61|1|41|1|4561.22|Failed
82451|1783|3|27|1|17|3|2856.56|Completed
25301|1047|4|48|2|17|3|1635.03|Pending
49547|128|4|78|5|27|2|3149.1|Failed
19198|1597|4|63|4|32|2|1061.13|Pending
78934|17|3|62|1|28|3|786.91|Pending
83847|1632|4|12|1|45|2|9705.92|Completed
55070|656|2|67|5|38|2|1757.76|Completed
82789|1195|4|84|1|40|3|6276.1|Failed
78430|1153|4|8|4|10|2|3791.04|Completed
55705|1286|4|6|3|12|1|7078.5|Completed
51898|813|3|51|1|27|3|5519.06|Failed
43872|1310|4|77|5|41|1|8059.28|Completed
60644|974|1|83|2|49|2|8165.62|Failed
20819|807|3|66|4|19|2|1578.12|Completed
8013|239|3|9|1|8|3|1216.37|Completed
37012|595|3|100|2|4|3|5204.59|Completed
75183|1064|1|53|1|11|3|1828.67|Failed
71223|560|1|35|2|39|3|3593.02|Completed
63100|1801|1|50|2|45|3|3595.84|Pending
92550|194|4|4|2|25|2|5249.75|Completed
7266|1103|2|63|4|38|1|593.25|Failed
88829|490|4|42|3|26|1|7948.75|Completed
84959|471|1|95|5|13|1|7474.42|Failed
75406|233|4|37|2|1|2|9226.6|Completed
69739|996|2|81|5|1|3|405.69|Failed
28212|1537|2|34|3|43|2|8653.78|Pending
76774|1322|4|91|3|18|2|5117.94|Pending
69263|1502|1|99|2|32|3|4765.14|Failed
83344|1133|3|56|2|34|3|911.9|Pending
57828|932|4|19|3|9|2|1073.33|Completed
50420|1745|4|30|2|9|3|1994.53|Completed
20316|1551|3|54|4|25|3|5690.63|Pending
83212|613|1|90|4|34|1|9144.62|Failed
59289|101|2|70|5|7|3|190.97|Pending
3283|1471|4|95|3|48|1|1866.14|Pending
57613|418|1|98|3|30|1|2701.5|Failed
84395|345|1|82|3|28|2|4652.78|Completed
73775|589|4|82|1|21|3|8815.35|Completed
55140|1766|2|55|2|20|3|2531.05|Failed
32162|295|4|18|4|37|2|3614.43|Failed
90707|252|4|47|3|49|2|4245.39|Failed
64112|251|2|89|1|5|2|8372.83|Pending
89393|555|2|70|4|35|3|2296.58|Failed
88100|985|3|83|5|11|1|821.91|Completed
94125|1814|4|25|4|20|2|3621.02|Pending
7915|725|4|41|5|2|2|3796.28|Completed
55022|1753|1|7|4|24|3|1260.89|Completed
39628|458|4|71|2|10|1|5711.29|Completed
49428|1528|3|58|5|9|2|9521.11|Completed
4692|1593|3|26|2|20|1|3427.67|Pending
11356|536|2|30|2|36|3|2583.02|Completed
1884|1673|4|24|2|27|1|4953.35|Pending
57663|289|3|56|1|33|2|8385.88|Completed
94074|144|1|37|3|7|1|349.56|Failed
46945|1200|4|50|5|16|1|9612.13|Completed
62684|870|1|47|5|9|1|9784.68|Failed
45440|465|4|43|1|10|1|8702.52|Pending
57069|289|4|40|1|37|1|5634.72|Failed
35328|464|4|83|2|21|3|6775.08|Failed
33251|683|1|4|4|15|1|4302.48|Pending
99554|1483|3|75|1|24|3|3502.04|Completed
44381|346|1|83|1|33|2|7325.68|Failed
32244|614|4|85|2|1|1|6627.49|Completed
31067|114|2|77|4|32|3|5805.71|Pending
40012|1072|2|30|3|34|3|7657.2|Completed
28967|59|3|85|4|20|2|6055.17|Pending
91079|1612|2|1|5|44|1|1092.71|Completed
447|713|1|54|1|35|2|8210.79|Completed
6287|41|4|66|2|26|1|3406.95|Failed
97792|144|4|13|1|19|3|1930.93|Failed
69986|747|4|22|4|43|3|1933.66|Completed
6687|1548|4|69|4|33|1|526.96|Pending
3332|194|1|69|3|35|1|3761.06|Failed
10665|925|4|1|3|29|1|6090.05|Failed
59588|1321|1|14|3|8|3|9352.6|Pending
92976|621|4|48|4|46|1|5756.3|Failed
35498|445|3|3|4|1|2|3391.72|Completed
38310|918|2|92|3|15|1|1105.93|Completed
95588|1396|1|7|2|46|3|984.87|Completed
33421|349|4|76|2|25|3|8193.59|Completed
7665|1549|2|82|3|49|3|7482.51|Pending
43076|1793|3|58|3|4|2|184.22|Completed
88049|1638|1|90|4|44|2|7331.81|Failed
63473|1672|1|46|2|40|2|1812.81|Failed
70109|1593|4|90|4|25|2|6935.39|Pending
16299|907|4|37|4|41|2|1820.49|Pending
79219|890|4|21|3|37|2|4770.03|Pending
19280|678|4|35|4|19|1|5188.23|Failed
11331|937|4|41|3|48|3|425.17|Completed
39044|489|4|69|4|20|2|1752.56|Completed
14000|891|1|62|1|34|1|347.43|Completed
19060|165|4|10|3|33|2|5168.37|Pending
27670|605|1|72|3|24|3|219.93|Failed
69175|1680|1|9|4|30|3|9375.03|Pending
67218|1722|3|42|1|3|1|7041.25|Pending
86792|1827|1|91|1|34|1|6043.69|Completed
14348|702|3|60|1|2|1|5173.87|Failed
69880|205|2|59|2|44|3|2045.68|Pending
28223|296|4|6|1|33|1|9731.24|Pending
58833|1642|1|9|5|22|1|8571.17|Completed
86919|457|3|37|2|29|2|3736.98|Pending
73877|94|2|92|5|42|2|5104.56|Completed
33890|354|4|15|2|11|1|6687.51|Pending
89252|1457|1|5|2|4|2|8498.93|Failed
84826|1499|4|99|3|3|2|732.58|Completed
6167|1331|4|74|1|11|2|9068.78|Failed
56655|80|1|30|4|49|3|5029.45|Completed
78166|1087|1|26|5|42|3|4578.3|Completed
35621|567|1|39|1|43|1|3050.14|Failed
13651|1070|3|24|2|22|2|3066.51|Completed
36459|575|3|39|5|32|3|7659.62|Completed
42575|1167|4|30|2|32|3|6015.22|Completed
19193|353|3|10|2|36|3|4551.32|Pending
60271|1795|2|92|4|7|2|4544.15|Failed
83950|190|4|7|5|24|1|1073.35|Failed
84840|144|1|54|1|26|3|2081.01|Completed
98897|1284|1|19|2|19|2|4103.81|Pending
5414|1194|4|82|4|49|3|132.16|Pending
66310|454|1|6|3|38|1|18.28|Completed
58889|861|3|41|3|26|3|4538.78|Failed
2049|1015|4|52|2|3|1|1315.69|Completed
29854|873|1|4|5|11|1|6198.23|Failed
49182|1021|2|72|4|34|2|7437.97|Pending
50553|269|4|7|4|39|3|8598.03|Completed
1990|312|3|77|4|9|2|1490.82|Failed
27294|1205|4|37|3|1|1|3053.29|Completed
65825|130|3|19|5|21|3|7673.31|Pending
66596|261|1|30|3|43|1|3445.12|Pending
70290|1708|4|51|1|46|2|5586.72|Pending
64322|1090|3|70|3|14|1|9549.61|Pending
50302|251|1|19|2|33|3|8030.93|Completed
10113|692|3|36|1|5|1|6774.88|Failed
41158|851|4|10|3|42|3|2583.23|Completed
15509|632|2|81|1|19|3|4836.26|Failed
50850|844|3|76|3|30|2|7484.1|Completed
27614|20|3|78|4|45|2|6567.98|Pending
41091|504|4|62|1|50|3|685.56|Pending
82432|802|3|33|3|5|1|1308.19|Failed
75774|314|3|59|2|35|1|8469.77|Failed
42613|1419|1|37|5|24|3|9000.72|Pending
29007|1359|3|65|1|26|2|1479.21|Failed
95373|1245|1|24|2|2|3|9622.65|Failed
79977|437|4|22|4|11|2|8616.77|Completed
9059|514|3|59|1|33|1|1361.71|Failed
12846|1192|3|32|5|23|2|4942.88|Completed
43535|788|2|53|2|22|1|6138.42|Pending
79206|163|3|78|3|3|3|4856.46|Failed
15623|762|1|20|1|11|3|8151.68|Pending
29521|736|4|4|1|8|3|2441.76|Pending
14030|147|4|75|3|45|3|518.7|Completed
8729|951|4|42|2|20|1|9357.58|Completed
49299|1083|4|49|4|20|2|6649.8|Failed
93005|1091|2|25|4|33|1|6844.16|Pending
66300|754|1|28|1|7|1|2906.12|Completed
51371|1524|3|34|1|21|3|9099.23|Failed
84238|1817|4|61|3|24|1|7757.56|Pending
49888|1540|1|17|2|49|3|3204.8|Pending
88514|333|2|47|3|23|3|9522.44|Failed
17354|881|4|49|3|17|3|8002.86|Pending
62455|1624|2|69|2|9|1|8683.22|Completed
8085|1598|3|72|5|42|1|9079.84|Failed
56344|1541|2|85|1|33|2|1685.2|Failed
62222|1197|1|22|2|35|3|6822.06|Failed
39097|1490|1|45|5|26|1|7015.02|Completed
90256|1033|4|39|2|9|3|4394.07|Completed
96313|1746|3|78|5|41|2|8959.49|Failed
87498|240|2|46|1|39|1|5930.71|Completed
9583|1012|4|28|5|22|2|318.17|Pending
8721|583|3|59|3|9|3|6332.83|Pending
54658|761|4|83|2|18|3|5571.82|Failed
3770|1178|3|46|3|15|1|2281.28|Failed
80414|410|2|37|5|22|2|971.27|Completed
93154|1288|1|91|3|44|3|3982.96|Failed
97889|36|3|58|1|17|1|8243.17|Failed
8349|321|1|98|2|21|1|5317.83|Pending
91599|991|3|42|3|5|2|277.12|Pending
86600|65|1|4|5|31|3|7767.55|Pending
24358|1307|1|22|2|43|3|963.31|Pending
59195|1567|2|82|3|39|3|8660.69|Pending
51058|1276|3|28|1|10|3|4623.89|Completed
42518|1756|2|55|1|1|3|7270.28|Completed
66216|1526|1|46|3|13|2|4717.29|Pending
93410|1505|1|42|5|33|1|4240.63|Pending
5393|1772|4|98|2|12|1|4978.92|Failed
61442|121|3|87|5|9|3|6986.19|Completed
13540|1107|3|92|5|9|2|9979.77|Failed
17351|761|4|83|3|35|1|9940.99|Pending
21394|1790|1|57|4|25|3|8506.74|Completed
59017|1614|2|87|3|17|3|799.66|Failed
9047|1310|4|45|4|15|2|8642.21|Completed
37138|1213|1|80|5|38|1|3463.69|Pending
42870|1031|3|73|5|42|3|41.69|Pending
1267|346|1|31|1|21|1|2806.7|Failed
91607|833|2|80|3|31|2|1959.78|Completed
20900|1068|3|43|3|14|2|2109.94|Failed
13906|929|2|7|4|34|3|8498.32|Pending
1914|1657|4|17|5|21|3|9131.13|Pending
67131|1110|4|50|3|39|2|5032.24|Failed
2189|243|3|91|5|36|1|6772.74|Completed
20017|1657|3|7|1|18|3|8970.16|Pending
11516|614|1|35|5|6|2|1700.58|Pending
63133|1679|1|3|3|6|1|7767.32|Failed
36399|553|4|6|4|2|3|1522.77|Pending
42543|238|1|23|4|46|1|2993.22|Completed
26289|1801|3|92|4|37|3|535.27|Completed
95573|1256|4|32|2|21|3|8530.62|Failed
23277|352|4|36|2|38|2|9895.64|Pending
73408|1175|1|77|1|47|3|6505.85|Failed
12447|434|4|96|1|41|2|6273.94|Completed
2298|647|2|6|4|33|1|4376.67|Failed
77424|1174|4|31|4|2|3|1163.26|Pending
38101|90|1|97|2|5|2|7730.44|Completed
77614|307|1|60|3|22|3|9019.5|Pending
14092|212|1|78|2|34|3|1580.82|Completed
99255|1668|3|73|2|5|3|1761.88|Completed
57666|241|1|43|1|18|1|1441.64|Failed
14107|154|4|61|5|7|2|1564.87|Failed
7984|971|2|34|4|3|2|2233.33|Pending
48674|795|2|57|1|44|1|1163.88|Completed
17658|1176|3|59|1|25|1|6827.14|Failed
84687|1171|1|56|2|11|1|8089.23|Pending
67869|1784|1|59|5|23|3|3230.35|Completed
27813|15|4|57|2|14|2|7844.21|Completed
25894|349|4|64|2|47|1|440.73|Completed
37825|172|3|48|4|29|2|1434.24|Failed
8489|834|4|10|5|30|1|9954.83|Completed
66083|1628|4|6|4|7|3|1225.37|Completed
7278|248|1|99|1|11|2|2855.1|Pending
80939|1238|2|12|4|23|3|7413.94|Completed
88455|1605|3|27|3|40|2|2601.01|Failed
53455|1480|3|27|2|28|3|7215.75|Failed
16966|609|2|63|3|50|3|1809.9|Pending
41899|1467|2|44|5|16|1|3530.0|Pending
28078|934|4|82|3|9|3|3072.36|Pending
41633|1779|3|91|3|14|2|8664.27|Completed
3570|1796|3|23|4|2|3|8371.01|Completed
76473|1135|1|44|2|1|1|3672.8|Failed
528|190|2|40|5|48|1|6019.39|Pending
98898|1363|1|3|2|42|3|4928.0|Failed
51316|1785|2|69|2|9|3|2607.62|Failed
21417|1738|1|96|1|40|1|1296.11|Failed
16829|583|1|76|3|46|3|4690.31|Pending
