loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
21980|489|26|3|9|3|370344.1|Approved
68443|1519|40|28|1|1|346948.98|Rejected
93936|625|34|42|34|3|35846.53|Approved
8567|11|20|79|7|1|53626.96|Approved
89515|1459|5|8|29|1|11477.47|Pending
41084|284|40|3|44|1|54142.02|Pending
1537|1298|17|97|42|1|206684.29|Pending
9968|517|48|90|6|2|50463.67|Rejected
42337|1813|34|46|7|2|276601.88|Approved
87473|288|7|27|34|1|120411.63|Approved
10121|1193|19|82|5|2|201442.65|Rejected
45173|940|17|47|48|1|230073.44|Approved
36457|1500|13|37|44|3|445552.34|Pending
17684|581|23|78|2|1|74391.42|Rejected
24436|1234|44|51|19|2|406268.5|Rejected
12826|1210|31|37|17|2|348238.76|Approved
2056|1677|36|59|42|1|252062.44|Rejected
76778|1582|19|60|20|3|186206.72|Pending
43601|152|18|87|40|1|359176.88|Pending
58767|1579|50|3|4|3|135489.21|Rejected
11685|1108|12|76|29|1|183873.46|Pending
75652|703|10|65|7|2|134445.85|Rejected
28348|1547|8|79|40|3|62215.97|Rejected
60221|1031|31|91|45|3|439571.65|Approved
69523|1437|22|99|49|2|435677.73|Pending
54038|697|20|47|23|1|180874.85|Approved
25624|474|27|31|25|1|321978.27|Approved
59859|203|25|32|35|1|192290.43|Rejected
97063|419|6|73|38|1|264566.12|Approved
80021|1217|13|38|15|2|228589.0|Pending
81381|820|43|54|3|3|264916.0|Approved
77887|1658|28|23|35|3|10298.02|Pending
57881|906|27|51|3|1|296997.67|Pending
30102|15|19|48|25|1|276292.89|Approved
77154|398|11|50|3|2|16528.6|Pending
84547|773|48|32|47|3|62325.59|Pending
24850|752|38|92|22|1|419328.02|Pending
55636|391|18|40|35|2|317572.34|Rejected
36899|1411|20|55|50|2|108083.99|Rejected
90042|376|18|80|28|1|432220.72|Approved
41977|1193|8|32|46|2|171240.0|Pending
52642|1715|28|84|44|2|404948.87|Approved
43003|1376|30|1|50|2|30317.67|Pending
86092|1428|3|51|44|1|7903.9|Pending
46732|641|26|93|3|2|294097.2|Pending
77679|1354|12|85|10|2|423423.25|Pending
2230|1204|27|94|44|1|448191.57|Pending
75213|232|27|28|19|1|286018.62|Pending
17660|826|30|19|23|2|118078.38|Pending
26858|115|37|4|12|3|163991.23|Pending
2459|108|30|86|40|1|465825.38|Approved
47238|371|20|91|50|2|112505.86|Rejected
25972|329|46|76|22|3|308992.51|Rejected
66897|968|50|7|40|1|262521.27|Pending
13418|681|5|30|31|1|355334.87|Approved
94434|461|6|28|5|3|155007.08|Pending
24488|907|32|54|3|2|392900.28|Rejected
91139|730|38|67|37|1|139225.98|Pending
68664|325|17|9|50|2|127900.02|Approved
9780|708|49|70|14|1|331936.47|Approved
87668|43|23|33|46|1|315366.46|Approved
14476|1470|29|97|43|2|397217.23|Rejected
63096|862|36|68|16|1|494486.75|Approved
51515|663|34|60|44|1|172019.41|Pending
69672|551|38|55|45|3|423950.88|Pending
32323|938|40|97|31|1|446965.84|Pending
13508|923|2|67|23|3|316333.41|Rejected
3109|548|46|14|26|2|265900.56|Pending
80429|583|31|66|2|1|387800.67|Rejected
4331|1671|41|6|31|2|407384.7|Pending
97652|1247|35|83|21|3|420287.92|Rejected
16986|52|18|58|27|3|255437.46|Approved
48501|963|7|26|15|2|159858.56|Rejected
31132|642|14|74|4|3|154544.61|Pending
3362|1620|43|63|34|2|235384.63|Rejected
47672|1527|43|68|25|3|163808.84|Approved
75331|671|2|53|13|1|217044.08|Pending
26151|1008|8|85|36|3|91961.73|Rejected
41887|734|23|77|2|1|94918.33|Pending
35262|1533|36|87|24|3|494362.45|Rejected
13076|959|31|68|25|2|17644.32|Pending
18192|1011|33|89|23|3|190867.09|Pending
16047|911|50|12|8|3|118438.69|Pending
23977|1239|9|66|15|2|91180.94|Pending
87164|554|29|80|40|2|122031.3|Rejected
36266|1355|47|9|10|2|154796.94|Approved
63617|19|18|83|18|1|465847.44|Approved
62820|329|5|16|26|2|467510.3|Approved
48568|1031|26|9|18|3|86474.6|Rejected
1878|1453|15|98|10|2|180725.23|Pending
8191|1030|4|21|32|3|149328.1|Approved
5654|899|36|71|28|1|88036.4|Pending
33727|605|19|33|31|1|329140.14|Approved
44727|1049|26|79|27|1|199457.45|Pending
99772|627|11|85|42|3|310208.07|Approved
62604|1435|49|82|10|3|242315.23|Rejected
20959|713|5|37|17|1|188730.45|Rejected
61720|1608|42|97|2|3|277685.55|Approved
40936|1548|45|76|35|1|63151.79|Approved
65858|787|43|51|3|1|420198.03|Rejected
88007|21|47|9|21|1|347470.64|Pending
107|834|11|31|36|3|175025.52|Pending
55439|96|21|25|8|3|303615.81|Approved
97872|444|44|44|35|2|42453.6|Approved
37215|393|33|21|32|2|321668.26|Approved
99218|1787|19|68|6|2|247857.53|Pending
88562|1397|31|35|2|3|203372.17|Rejected
45383|43|47|69|31|3|474867.15|Pending
75046|719|5|78|44|1|396487.6|Approved
55092|1323|27|65|5|1|182088.8|Pending
58503|250|9|49|33|2|170924.63|Approved
50963|1677|3|28|9|1|441882.04|Rejected
87180|1737|40|18|14|3|364675.62|Approved
16097|22|2|25|2|2|290382.69|Rejected
56287|1571|39|54|27|3|140685.28|Approved
9825|1814|38|38|6|2|359818.52|Rejected
50815|1196|9|99|20|1|244897.63|Pending
99366|293|18|73|22|3|335114.07|Approved
91093|566|31|41|4|2|397598.51|Approved
68471|1166|47|26|45|2|383231.71|Rejected
79245|748|41|56|46|1|174541.53|Pending
69510|727|36|30|16|1|51162.97|Rejected
98932|1324|33|80|33|3|116657.92|Approved
56196|377|28|8|12|3|126631.36|Rejected
63810|911|50|32|9|3|371299.78|Approved
50856|1121|47|79|7|3|356938.89|Rejected
20668|850|3|99|45|2|108334.58|Approved
90466|1460|19|30|31|1|295979.91|Pending
67417|443|14|41|38|2|27197.6|Approved
52993|448|20|54|12|2|423074.91|Pending
31946|1148|18|66|12|1|466855.54|Pending
69018|1455|6|82|10|3|459535.49|Pending
71822|1594|14|85|45|3|46614.76|Rejected
15980|1366|48|36|21|3|276054.45|Approved
45368|62|33|38|27|2|166208.36|Approved
86500|771|30|1|4|1|115991.19|Pending
44922|1380|39|9|19|3|91109.61|Pending
27637|1530|20|32|41|3|135706.07|Pending
46709|676|7|100|44|3|149399.05|Rejected
77274|745|35|37|34|1|220052.24|Approved
44413|188|10|74|23|1|499634.37|Rejected
19362|135|49|44|41|1|195815.4|Pending
2738|16|24|17|36|2|267573.34|Pending
63766|1044|41|39|19|3|17456.24|Pending
94769|1549|34|82|34|1|180461.37|Pending
42|1529|24|93|12|3|101654.04|Pending
46652|1357|46|2|24|2|98131.01|Pending
67099|1058|20|29|8|2|329579.56|Rejected
35940|601|15|81|11|3|424806.24|Rejected
71862|1528|11|49|34|3|248674.2|Pending
90501|426|15|98|32|1|223455.43|Pending
54909|1577|40|81|27|2|140231.59|Approved
28479|348|42|49|16|1|173193.08|Approved
33337|367|25|7|17|1|295708.34|Approved
5647|1208|50|50|22|3|397054.44|Pending
455|207|26|5|45|1|293506.84|Rejected
81693|673|33|70|18|2|327458.81|Pending
7078|200|31|33|27|3|59391.95|Rejected
19763|1577|29|6|45|1|340759.87|Rejected
14916|408|15|95|4|2|52934.53|Rejected
35403|1481|33|14|40|3|169915.78|Rejected
9788|207|38|36|23|2|445708.19|Pending
7254|979|41|87|4|1|224399.36|Pending
20471|774|35|43|37|2|258215.49|Pending
18253|1577|28|77|44|3|56798.83|Approved
59656|393|11|23|13|3|144581.21|Approved
39036|1501|18|86|23|1|59041.11|Approved
18437|304|36|45|14|2|36325.46|Pending
88346|1741|8|76|42|1|383201.8|Pending
16779|373|40|86|27|1|373966.26|Rejected
25229|396|25|33|39|3|137079.24|Rejected
97782|1723|15|87|48|1|266257.51|Rejected
29062|760|21|6|4|2|491350.71|Approved
19161|1498|25|34|13|2|411374.33|Approved
29714|1217|20|73|16|2|424894.63|Approved
2560|979|1|65|45|3|395324.76|Rejected
57556|1092|37|33|4|1|343436.47|Rejected
19658|482|15|79|8|2|166858.53|Rejected
46240|44|37|64|17|1|390365.01|Approved
46803|52|30|39|28|3|235759.43|Approved
92777|1814|33|82|28|2|153817.63|Approved
35827|1204|9|72|46|1|454286.4|Rejected
29415|1211|34|81|33|2|325484.09|Approved
61515|144|20|60|8|2|345360.36|Pending
72753|1113|32|23|1|1|414381.1|Pending
71728|716|14|32|11|2|280942.9|Approved
84070|962|41|76|20|1|7655.04|Approved
3600|220|3|31|20|3|407808.23|Pending
56639|982|34|30|22|3|105544.87|Rejected
60992|134|6|4|40|2|213489.52|Pending
93570|651|28|86|50|1|47729.3|Pending
95724|34|26|55|11|3|495752.66|Pending
60983|120|36|87|31|1|333224.44|Pending
92819|1543|27|39|43|3|350284.16|Approved
49683|1544|42|92|32|2|278805.9|Pending
75943|1245|42|38|32|1|437408.81|Rejected
73563|1214|12|87|48|1|61379.94|Rejected
9605|1224|4|16|48|2|123335.53|Rejected
11915|420|20|40|35|1|466722.66|Pending
29488|1774|47|83|15|3|140303.06|Approved
43821|1092|2|40|18|1|273607.83|Rejected
58719|1064|14|69|37|3|397979.16|Approved
40398|221|44|7|37|3|263122.35|Rejected
99038|1535|22|77|36|3|381234.26|Pending
53764|404|40|68|44|1|14593.58|Pending
35698|1604|16|51|10|2|80846.07|Approved
91347|768|37|39|8|3|423857.77|Approved
41433|1577|35|8|27|1|200494.71|Pending
79763|1205|37|100|38|3|477670.03|Rejected
38861|888|24|99|8|3|140259.98|Approved
4210|1642|35|75|3|1|444543.84|Approved
51862|196|2|95|3|3|300835.82|Approved
60374|1710|13|38|2|2|419888.62|Rejected
27430|1655|24|72|5|3|16189.62|Approved
70515|1060|7|71|50|3|325621.33|Rejected
64054|171|17|81|18|1|462725.71|Pending
29122|1439|4|62|1|2|242779.29|Approved
98149|341|21|60|44|1|162605.88|Rejected
14698|1117|43|80|10|1|380731.46|Approved
67925|504|17|38|32|2|401543.72|Approved
17015|1543|32|82|13|3|47460.4|Rejected
42743|1288|18|55|16|2|435905.31|Rejected
82896|185|46|74|29|1|284248.65|Rejected
12783|768|33|12|26|3|444229.62|Pending
28918|279|48|46|16|2|349692.12|Rejected
62446|113|18|99|22|2|52180.18|Rejected
34309|808|7|29|12|3|177602.05|Pending
69385|1296|30|44|49|3|249584.46|Rejected
54788|1725|33|89|1|3|116200.19|Approved
94626|907|35|90|17|1|165452.73|Approved
39867|121|30|29|2|3|106358.3|Rejected
36925|1263|11|42|8|3|152525.95|Approved
35837|1650|49|6|44|3|377916.49|Rejected
44215|794|39|37|32|2|139832.91|Approved
70520|1178|50|17|18|3|410589.29|Pending
55380|223|20|1|25|1|278975.15|Rejected
81486|900|9|16|32|1|85271.26|Rejected
37034|113|45|88|41|2|36561.02|Approved
69942|902|12|91|22|2|395434.87|Pending
79486|1111|19|81|44|1|197080.91|Pending
75449|304|50|81|12|2|461966.2|Pending
51531|645|36|9|34|2|285260.84|Approved
39406|182|15|54|35|1|455725.61|Pending
15374|1251|20|28|5|3|169587.79|Rejected
76336|1531|40|49|13|1|456290.7|Pending
36058|1686|31|98|41|2|248338.72|Pending
80299|799|31|32|30|3|216219.59|Pending
89874|1574|42|43|26|1|453096.07|Pending
95525|754|19|1|50|2|392621.76|Rejected
24869|1263|11|28|1|2|494744.36|Pending
85189|1145|6|39|32|2|160980.93|Rejected
98692|1806|35|10|39|1|464145.4|Approved
83342|323|5|88|30|1|202543.37|Pending
26610|693|10|61|12|2|283081.29|Pending
2422|201|19|99|15|2|305792.1|Approved
21769|1161|21|34|50|3|267923.98|Pending
31317|1135|30|75|9|2|279507.64|Rejected
20268|1015|25|54|15|3|458073.82|Rejected
17942|1288|21|21|39|3|321388.27|Approved
29075|1134|45|72|5|2|485348.09|Rejected
55890|1329|30|37|34|2|190752.72|Rejected
5428|993|4|21|22|1|308366.21|Rejected
74663|1077|24|5|49|2|222309.83|Approved
40896|1335|5|74|28|3|95045.44|Rejected
17086|893|25|91|41|1|390867.85|Rejected
89804|283|14|89|6|3|310034.61|Rejected
65500|783|30|47|25|2|398576.96|Rejected
50637|1024|16|8|12|1|17931.84|Pending
73542|9|11|68|16|3|204201.79|Approved
91251|1278|5|44|19|3|403874.35|Pending
99544|923|8|63|50|3|412563.68|Rejected
37753|986|49|22|9|2|381499.54|Pending
56927|935|35|11|41|1|205892.77|Approved
58501|495|48|63|33|1|53033.95|Rejected
87703|628|40|49|36|2|308358.84|Rejected
98921|40|26|55|42|1|435614.76|Pending
5108|991|44|80|4|3|257007.82|Rejected
62151|1303|2|87|23|3|101696.45|Approved
63238|1339|25|88|30|2|124096.37|Pending
17773|1006|12|87|4|1|85701.91|Rejected
69534|524|46|64|37|1|320378.44|Approved
59903|996|26|54|3|1|112734.32|Pending
4815|1061|24|10|14|1|447502.63|Rejected
11599|1190|45|63|39|3|257272.72|Approved
57878|497|40|19|17|1|288362.53|Rejected
41404|1107|44|29|15|2|124188.52|Rejected
72193|1164|20|27|27|3|373603.78|Rejected
91012|1184|28|84|27|1|264940.92|Rejected
35627|313|27|61|14|3|22035.89|Rejected
78603|77|27|55|3|3|275945.15|Approved
7762|327|16|87|10|2|235281.29|Rejected
29949|566|16|51|15|3|355311.65|Pending
22009|1616|1|32|38|1|229052.18|Pending
47945|975|19|72|24|1|33609.32|Rejected
92292|644|16|90|11|1|8539.82|Pending
15636|682|4|90|47|3|199576.19|Approved
3806|949|25|33|6|1|467011.42|Pending
54548|189|46|16|45|1|227600.71|Pending
23668|1757|5|59|17|3|360006.49|Pending
38078|1332|28|25|14|1|392789.05|Rejected
42620|329|28|87|25|3|221352.29|Rejected
20776|1268|43|48|18|1|307692.02|Pending
62591|102|21|80|46|1|340457.1|Approved
68145|1421|14|88|12|1|108213.03|Approved
32800|169|44|83|9|1|433152.94|Approved
52551|135|8|56|10|1|11229.86|Pending
26333|426|49|19|45|3|340616.81|Pending
8835|27|8|49|2|1|345664.31|Approved
69232|1110|20|91|29|3|173623.01|Approved
57487|687|34|69|18|1|299127.63|Approved
90372|1088|35|20|44|3|278216.57|Approved
45693|956|28|99|29|3|162368.13|Approved
98517|162|15|84|14|1|207577.31|Pending
27133|1653|30|76|35|3|146937.31|Approved
75296|1424|31|67|14|1|148442.69|Approved
16654|634|2|64|18|3|433449.43|Rejected
57972|1623|29|35|28|3|64549.71|Approved
51443|891|9|36|28|3|420754.18|Rejected
87315|1073|33|44|33|2|438776.49|Approved
17535|1090|2|44|47|2|147205.8|Rejected
71668|1456|4|73|25|1|303203.58|Rejected
53208|245|28|88|35|1|41800.8|Approved
97127|1730|15|81|36|1|438182.69|Approved
21347|935|12|50|50|2|146558.36|Rejected
26961|764|43|18|39|2|484221.07|Rejected
19818|912|23|92|14|1|407003.97|Pending
63301|146|5|17|16|2|308842.63|Pending
64295|995|15|43|48|2|448734.15|Rejected
99337|1030|44|14|12|1|238365.3|Approved
55896|1566|9|12|45|3|315429.93|Pending
32239|928|26|76|6|3|369799.63|Approved
25586|43|45|24|30|2|430912.78|Approved
62440|1808|46|68|46|3|405281.64|Pending
6895|1734|50|76|41|3|455937.36|Pending
17315|1083|15|10|30|1|394083.69|Rejected
77854|1171|31|73|22|2|372390.23|Rejected
44894|1280|2|7|7|2|193971.99|Pending
21808|1317|48|67|15|3|420235.33|Approved
15560|1215|18|97|3|3|383639.04|Pending
17677|366|24|90|19|3|104336.44|Pending
3086|761|28|97|43|3|134563.16|Pending
13594|796|22|13|12|2|318546.42|Approved
66444|397|46|97|46|1|46251.18|Pending
75820|1401|2|73|13|2|410125.06|Approved
73181|1365|10|99|2|2|83392.46|Approved
40585|1215|27|65|22|1|139820.97|Approved
20057|1673|24|63|14|3|437577.31|Approved
7636|1010|45|73|5|3|296346.21|Pending
70983|314|7|50|36|1|230672.97|Approved
78048|1214|45|11|39|1|304523.17|Approved
12425|1281|24|57|4|3|466632.73|Approved
42789|766|46|18|24|2|159742.79|Pending
1054|1504|34|62|30|3|230881.71|Rejected
63840|284|7|78|45|1|72910.63|Pending
11270|454|40|1|35|3|216687.23|Pending
4964|1594|17|100|2|2|277484.68|Rejected
31316|390|22|9|25|3|69246.73|Pending
30036|320|11|90|30|3|268367.43|Approved
55928|599|9|79|18|1|338705.18|Rejected
75157|1345|8|7|2|3|242658.26|Approved
14271|1511|16|59|24|1|495958.94|Rejected
74026|1713|41|59|14|1|351656.01|Rejected
13357|839|2|11|41|1|484852.94|Rejected
93773|43|3|28|40|2|55007.68|Pending
56297|1022|35|6|13|1|21448.89|Approved
6450|337|4|97|3|3|476207.86|Approved
86889|49|28|40|5|3|374140.46|Rejected
32430|1591|17|22|20|3|497218.8|Rejected
37621|735|21|85|10|3|231926.2|Approved
69308|1338|18|95|29|1|380123.43|Rejected
30595|1336|25|25|49|1|183758.65|Approved
87398|475|44|100|3|1|24650.99|Approved
47989|512|13|57|49|1|108821.76|Rejected
79348|1431|15|76|10|1|412005.6|Approved
53944|409|17|49|28|2|420781.72|Approved
7061|384|48|30|35|3|427488.25|Rejected
69668|347|11|33|8|2|213898.42|Rejected
19298|960|15|50|18|2|359505.97|Pending
80238|864|9|25|40|1|421012.65|Approved
55066|827|41|40|40|3|216344.49|Pending
26386|1413|32|96|8|2|494117.67|Pending
57452|1025|49|42|46|3|278040.58|Approved
8983|790|39|16|47|3|389640.16|Approved
58552|333|50|47|10|1|197416.21|Pending
76251|382|1|93|48|1|228915.93|Pending
51325|1772|26|91|46|1|95621.71|Rejected
48890|593|46|43|20|1|270971.88|Pending
5687|839|17|66|29|1|395145.12|Rejected
75428|1010|25|89|28|2|274250.87|Rejected
13016|1697|48|30|44|1|226013.44|Rejected
7478|695|38|40|26|1|39306.08|Approved
49934|597|30|100|33|1|303756.13|Approved
75006|273|12|57|12|2|366178.25|Pending
80666|1291|47|3|33|2|282940.83|Rejected
87826|1414|34|95|37|2|372959.25|Rejected
75961|892|3|14|20|3|374396.3|Approved
10930|1268|16|54|32|2|239196.05|Rejected
99470|585|29|32|22|1|350787.21|Pending
20688|1784|50|23|41|2|316932.41|Approved
74298|1697|9|3|20|1|444521.8|Pending
37306|507|5|29|14|2|35783.89|Pending
5794|1123|34|49|37|2|47825.39|Rejected
84771|1308|22|47|9|3|20817.81|Rejected
89704|942|37|3|27|2|89382.38|Pending
31749|1591|28|98|3|2|316917.41|Approved
17884|141|33|3|1|2|94092.94|Rejected
28165|1255|49|32|23|3|475928.66|Rejected
17607|1372|6|53|7|3|475723.34|Approved
12269|742|33|63|48|3|150485.34|Pending
90346|467|9|87|46|1|184459.6|Rejected
43385|836|33|74|48|3|277544.46|Pending
48796|173|24|16|41|1|355703.68|Approved
66776|1556|3|51|45|1|256778.67|Rejected
6826|619|36|46|35|2|91960.78|Approved
79738|1157|34|80|27|3|300382.96|Pending
7660|1154|9|45|18|2|498105.52|Rejected
17214|1217|45|10|33|3|232145.43|Rejected
59873|1322|28|18|41|1|200477.36|Approved
32419|871|48|26|5|3|198666.9|Rejected
32870|1099|40|4|47|1|211593.16|Approved
79644|396|8|49|20|1|380418.89|Approved
95034|353|8|22|31|1|494644.41|Rejected
1404|1660|38|54|12|1|136145.87|Rejected
54048|1320|17|32|34|1|384843.22|Pending
88257|1367|26|9|20|1|49374.53|Pending
80562|1034|41|93|15|2|227704.06|Pending
23691|1020|45|62|41|1|332637.34|Rejected
17211|779|16|19|7|3|29631.86|Pending
28771|363|40|22|15|1|118441.81|Pending
44640|485|8|13|47|2|298102.87|Pending
92169|815|40|4|48|2|303301.25|Rejected
50190|1515|35|52|5|3|446020.91|Approved
42516|127|8|16|45|1|474320.33|Approved
20784|275|39|99|39|2|87830.13|Pending
21489|224|47|68|14|3|480167.55|Pending
26640|19|43|10|1|3|485092.17|Approved
53748|1118|21|3|45|3|173106.55|Pending
38610|1499|7|24|30|3|424280.97|Pending
50073|1521|43|1|37|2|437970.53|Pending
72188|397|9|9|45|1|395757.64|Pending
70524|745|34|22|20|1|274108.91|Approved
92958|135|35|76|13|2|57222.78|Rejected
1947|956|7|42|22|2|55127.03|Approved
5444|745|18|75|19|3|448310.0|Pending
92919|1239|10|77|15|2|499099.17|Pending
67892|1425|18|67|27|3|398629.15|Rejected
66044|625|24|2|12|2|260409.3|Rejected
91254|1246|5|54|16|3|464995.84|Approved
66863|84|27|4|35|1|486982.31|Approved
6939|344|35|58|18|2|272735.6|Approved
73562|804|21|39|45|2|70415.11|Approved
37608|504|23|59|34|3|94302.78|Rejected
91498|22|33|34|37|1|285525.41|Rejected
85339|989|1|81|44|3|245124.05|Approved
91535|346|16|71|33|2|163365.56|Approved
67054|816|2|66|17|3|193079.5|Pending
2132|1040|5|79|39|1|26573.81|Approved
85724|842|45|40|4|3|69369.96|Approved
39802|1679|4|17|6|3|83654.15|Pending
96056|1730|33|23|3|2|301167.47|Pending
37777|513|29|36|5|1|278000.89|Pending
51030|615|14|25|23|3|450748.0|Rejected
48062|216|39|56|27|1|498141.63|Pending
11076|1715|48|57|33|1|362417.22|Rejected
48261|1797|24|32|14|2|466764.02|Approved
84497|737|9|99|38|2|117284.11|Approved
58926|949|31|56|50|2|223062.48|Approved
67224|956|28|55|17|3|231900.21|Rejected
74678|1560|36|89|18|3|137005.33|Approved
91151|43|12|5|24|2|330446.64|Approved
66096|667|43|93|14|1|217711.99|Approved
42198|456|9|26|16|1|247151.57|Approved
66243|254|17|5|8|3|321484.97|Rejected
75558|997|26|85|7|2|245461.65|Pending
69547|195|35|10|49|2|456771.55|Rejected
7674|477|30|20|42|2|259299.99|Approved
76776|256|46|27|11|1|16649.66|Approved
45250|453|18|89|46|1|452247.85|Pending
88532|928|3|21|34|1|296912.48|Pending
11051|890|42|85|10|1|374231.97|Approved
42256|53|27|65|38|2|75749.92|Rejected
70342|971|26|4|38|1|163598.54|Pending
87499|1389|11|79|24|1|184803.89|Approved
57102|1691|11|20|39|1|425054.61|Rejected
61662|443|45|2|5|3|300892.53|Rejected
49192|88|10|17|29|3|271504.92|Pending
68925|1687|49|22|33|2|174513.63|Approved
15027|212|47|32|15|3|494759.78|Rejected
67704|447|45|96|36|1|70730.81|Approved
22463|973|8|66|26|2|70206.71|Pending
10065|274|44|93|33|3|74811.27|Approved
61678|297|24|67|7|3|412802.44|Approved
94654|111|18|42|35|1|415556.98|Approved
64879|1106|2|28|9|1|78466.68|Pending
62425|518|49|75|39|3|265659.65|Approved
16695|1563|29|9|25|1|17736.6|Rejected
48418|1506|11|67|27|2|100780.54|Pending
47410|1224|9|44|26|3|140287.65|Rejected
61421|1008|46|62|3|2|375490.22|Approved
23540|1518|19|83|9|3|248884.13|Approved
8056|560|13|70|5|3|270379.43|Rejected
44396|1401|3|70|50|3|86116.87|Approved
86547|1811|50|20|40|2|13761.49|Rejected
35|792|23|57|30|3|114090.75|Approved
6997|913|1|46|45|1|264157.04|Rejected
52271|1086|23|54|43|3|130752.82|Rejected
49684|74|10|44|34|2|313732.08|Pending
50931|225|36|44|37|1|116950.16|Rejected
86264|840|4|55|23|1|143862.04|Rejected
25522|268|42|11|13|1|494135.69|Rejected
46358|978|39|95|21|1|269318.67|Rejected
87281|177|3|62|33|2|248892.8|Approved
51565|1703|12|14|41|1|245417.37|Rejected
87369|500|25|45|7|1|248843.49|Rejected
44035|97|11|38|3|1|245351.53|Rejected
64077|1047|9|5|49|3|479987.92|Rejected
65210|1815|14|72|8|1|385840.82|Pending
64948|1538|10|71|25|2|189160.58|Pending
76087|1414|30|9|44|1|220990.83|Approved
82927|796|10|18|24|1|227162.93|Rejected
93572|1018|34|60|21|2|359907.53|Approved
4454|754|21|49|29|2|295821.36|Pending
43793|920|28|80|8|2|113005.24|Approved
10897|532|16|28|40|2|480278.3|Approved
74781|329|14|21|43|2|111940.49|Rejected
44807|756|2|61|33|2|246740.85|Rejected
57512|608|19|13|16|3|196747.69|Pending
14364|1223|28|23|31|1|479264.93|Rejected
92844|699|36|45|4|2|297750.3|Pending
26993|1358|35|10|41|3|317866.63|Pending
4235|1052|40|28|41|2|491634.4|Approved
37002|1495|40|15|25|3|83286.86|Approved
52320|1300|25|7|20|3|58593.99|Pending
87941|329|30|4|23|1|97976.44|Rejected
15280|1383|26|6|31|1|424125.37|Rejected
88501|42|43|44|29|2|83295.31|Approved
36511|1118|22|13|23|3|230611.88|Rejected
55959|899|6|34|34|3|6383.62|Rejected
77791|332|10|99|49|3|133744.46|Rejected
57476|788|30|71|50|3|434023.61|Approved
58564|1183|2|42|21|3|324488.54|Rejected
19365|1566|23|95|31|1|403327.54|Pending
74532|66|20|78|32|1|314619.46|Approved
40451|1609|39|52|14|3|48583.33|Approved
57644|1687|31|24|19|2|121235.92|Approved
32133|1467|50|6|49|3|200487.69|Pending
30885|622|14|90|7|1|304491.58|Pending
72386|555|18|19|21|1|81935.11|Approved
96429|417|18|79|32|2|285475.28|Approved
78186|580|7|70|45|1|443570.58|Approved
86355|1002|25|80|45|3|490247.67|Approved
41566|1019|20|54|29|2|300432.92|Approved
91911|601|17|5|39|3|92230.91|Approved
39561|1068|39|13|37|1|266069.35|Pending
93631|1065|21|89|16|3|235944.02|Rejected
87636|990|29|65|49|1|382684.43|Approved
67068|930|17|82|20|1|412559.08|Pending
48301|1782|38|30|4|2|34939.85|Rejected
75938|609|34|96|43|2|161989.24|Approved
51533|1695|11|27|12|3|38557.34|Rejected
79725|1657|26|97|49|3|279366.11|Rejected
75238|1566|26|2|16|2|485020.71|Rejected
71010|971|33|77|17|3|293613.55|Pending
59168|1640|8|72|23|2|17186.76|Approved
84665|984|12|91|50|3|9494.64|Pending
97071|120|5|41|19|1|359370.98|Pending
52243|404|40|7|43|1|283162.43|Rejected
95825|664|48|82|6|2|171953.82|Approved
54405|247|9|20|15|2|378617.05|Rejected
40389|270|27|34|7|2|20057.61|Rejected
61076|535|36|33|25|1|316325.99|Pending
73986|1493|17|51|25|2|48110.23|Approved
54979|124|4|54|41|3|241885.36|Pending
11534|13|40|6|18|2|335780.47|Rejected
4663|1102|13|67|7|2|36674.28|Pending
63341|948|33|50|14|2|379988.71|Rejected
53824|1682|46|80|44|3|410611.7|Rejected
36793|1709|6|76|24|1|387193.04|Pending
13433|59|40|2|38|3|311609.81|Pending
85737|1039|49|52|40|1|77843.09|Approved
78703|1490|12|55|39|2|133736.46|Pending
95291|1290|37|99|14|1|80612.83|Rejected
46117|635|25|27|30|3|499692.79|Approved
73139|1542|25|57|34|1|497845.18|Rejected
32012|630|17|64|7|2|164971.55|Approved
82979|1806|44|2|32|2|293990.64|Pending
9592|129|26|61|33|1|283700.81|Rejected
70800|1155|10|85|21|3|188662.1|Approved
3359|396|31|63|28|2|36825.85|Approved
36890|462|9|57|16|1|289388.34|Pending
43460|774|9|69|25|1|459525.14|Pending
49799|737|9|90|16|2|10973.62|Approved
41489|1110|29|30|45|1|28534.79|Pending
84251|194|6|44|10|2|164510.02|Pending
91543|1298|36|23|26|1|347768.47|Pending
5121|156|33|14|42|3|207818.25|Pending
90743|1557|9|24|46|2|122769.94|Rejected
79350|1524|8|82|37|3|255844.93|Approved
70225|468|19|4|41|1|354431.33|Pending
93001|989|50|3|43|1|259144.73|Approved
22724|1480|1|32|41|2|123420.69|Pending
50331|734|3|47|49|3|100646.74|Rejected
28424|1485|45|28|46|3|230416.65|Pending
47196|1739|23|76|43|3|71405.58|Approved
1982|1264|22|25|23|1|73501.89|Approved
10692|766|22|18|20|1|441772.94|Rejected
13284|277|43|95|46|1|114241.91|Approved
89521|558|50|97|31|3|260590.59|Pending
80039|574|50|20|1|1|196077.54|Rejected
19153|1130|18|10|26|3|155799.28|Approved
13756|1733|25|47|25|1|130616.66|Pending
65333|1708|26|6|11|2|40156.97|Approved
53555|462|43|16|14|2|49922.01|Approved
