balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
96527|567|75|2|840714.13|93541.31|602605.065
97789|982|53|1|356513.76|431356.6|673954.325
46830|868|98|1|166508.1|516413.32|713894.525
33096|794|65|1|409183.65|943886.18|544959.095
9229|1353|67|3|20045.05|763272.76|457986.645
27047|793|85|2|218219.41|369761.09|469130.47
35548|1380|100|2|331943.02|471226.39|617473.28
47783|1238|53|1|852107.14|594494.05|527288.135
38385|1246|27|3|55000.02|906347.18|920897.345
8890|263|81|3|775337.0|889705.68|785036.64
60640|501|26|2|74059.98|794615.31|299195.865
40521|501|79|2|803107.15|795291.31|276654.045
85570|163|23|1|748871.74|708270.56|512987.43
4980|15|68|1|875247.59|848406.42|466972.88
3862|149|66|3|691248.82|747697.22|453237.035
55353|157|88|1|748269.82|45481.62|629398.845
82721|239|78|1|870812.2|936365.32|354384.855
57422|1732|26|1|496692.95|937689.71|797691.135
93716|300|82|1|66893.96|181457.83|415344.185
61074|1001|63|3|429577.13|891424.72|169192.595
22324|1677|59|3|309105.05|722225.22|415572.64
61299|983|91|1|920706.55|217351.31|739929.715
26668|1262|11|1|39389.43|665268.09|926022.13
31247|799|82|1|563813.55|816921.37|973791.91
40698|617|51|2|747723.11|262494.54|534701.145
15905|1689|99|1|613625.18|603783.5|774289.495
67091|773|68|3|150251.6|319664.83|637534.19
26506|727|62|3|378.83|193723.83|552069.295
93441|550|87|1|68415.5|3967.36|605970.315
58360|326|59|2|109619.75|832154.64|378223.025
56415|335|64|3|695164.61|795745.3|729187.935
96930|468|8|1|569722.23|292351.85|298891.59
55602|1733|63|3|168231.2|317323.65|538517.195
5166|1619|98|3|102646.73|530631.93|704240.8
34001|484|44|2|608254.62|893571.03|526998.155
5068|451|38|2|463920.11|604385.38|687663.985
86525|846|50|3|388364.07|781544.47|523827.72
98208|661|81|3|733495.73|905569.73|493236.05
37325|1107|65|2|228502.38|29796.33|330224.43
11134|824|18|1|356863.78|164798.44|518164.48
62096|385|11|1|280021.29|206236.67|586064.55
82883|591|25|2|465163.55|816299.13|355565.19
91047|761|93|3|330904.71|194326.68|103309.88
32261|52|9|1|790976.71|949136.61|600852.645
35836|412|78|3|67117.21|204962.3|294386.065
83672|802|62|2|225517.83|269076.44|522463.06
16703|1042|24|1|5152.11|677602.54|521316.34
51333|1368|72|3|564938.38|807770.83|710765.64
9886|897|42|3|820045.91|190331.91|916941.37
98745|1208|6|1|100842.06|36236.13|586264.7
40779|1736|41|3|772178.8|122474.25|163908.455
761|1769|97|2|394507.79|607873.05|406147.635
92523|991|92|2|981536.16|361711.0|668950.33
92687|640|21|2|314313.48|976995.99|411963.495
48647|754|83|3|543248.97|421066.06|480249.71
5194|955|99|1|952170.91|183180.57|249981.22
25143|287|13|1|668420.88|687501.8|542069.89
3760|398|75|1|608999.12|652992.08|600984.065
45691|697|85|1|465815.37|988963.57|232106.945
32125|46|57|1|494668.09|824953.72|444800.945
54053|382|15|3|442189.79|814625.42|398007.2
29640|986|93|2|270895.47|164791.28|226697.89
25352|1693|25|1|815070.51|594016.82|565255.895
92946|1583|77|3|38307.59|55138.81|116534.12
27547|685|41|2|193555.13|107706.02|542771.705
7761|852|16|3|609148.5|893884.15|553683.21
86843|282|1|2|556950.71|67401.68|338340.605
4992|1530|67|2|761275.4|733345.71|883226.265
95605|1744|74|2|591415.58|415663.44|588868.39
17599|926|92|2|620462.53|552665.28|227329.82
32097|1387|87|2|680353.35|832124.57|422022.56
45484|800|89|1|675471.74|781157.27|709737.385
38433|1682|71|3|446056.82|313348.32|674095.985
27752|568|90|1|534284.28|443467.6|742255.48
8518|1635|35|1|306254.23|250583.78|568398.25
85872|280|47|3|348961.91|934542.08|484504.205
47475|1283|21|2|918601.75|683088.57|614400.815
47998|313|87|1|976996.07|962075.61|448354.345
79705|565|53|2|541257.21|332453.65|52682.07
81221|1491|83|2|282048.65|658129.88|520070.22
91676|92|2|3|90421.38|150754.31|466501.71
36030|219|30|1|123968.63|117832.98|9698.98
91159|472|91|3|905626.0|11587.92|565351.035
8040|841|22|3|794089.74|177230.74|754774.46
2852|16|8|1|833763.71|374790.66|617031.815
74706|737|92|3|549125.35|620108.85|433384.41
8370|245|40|3|341409.27|212717.92|706802.56
18518|1498|46|2|363515.53|125408.34|384180.065
40844|1252|48|2|774196.1|970925.05|758230.745
11315|432|77|2|481714.31|701199.33|283016.415
85690|1605|86|3|420351.85|375655.86|811678.635
56334|654|70|3|118812.71|709699.67|223205.49
73271|653|63|1|585061.97|536545.69|164605.565
63935|932|100|1|453117.07|345853.22|506194.235
4002|274|78|2|159653.81|207259.36|365281.415
30156|735|3|1|678701.59|952470.34|181540.84
66339|1581|34|2|156244.76|553971.96|544044.87
96174|1646|15|3|381861.45|888673.61|854016.535
18507|383|22|2|709539.82|902177.98|454630.715
58930|1534|17|1|364881.77|104067.27|751020.135
12601|1156|68|3|215764.7|398459.55|54986.31
11245|1744|73|1|711569.53|896644.01|588919.91
15036|1652|24|2|322041.26|419400.77|518775.02
42844|1508|22|1|53988.87|947163.52|782667.44
63657|1262|79|3|806229.83|85237.01|347672.465
35300|757|47|1|288624.49|712491.68|513925.88
19139|452|91|3|501551.86|734852.17|245089.52
5500|1718|13|3|534920.01|511673.21|947014.23
21714|528|15|1|511507.67|978388.1|471578.965
42414|1646|80|1|759989.3|252150.37|654341.965
52927|550|86|1|581806.1|356373.3|522949.34
28642|781|29|1|281592.79|212658.83|966751.85
17041|1559|69|1|383573.08|915295.78|429760.39
1903|278|25|1|845212.21|69899.2|382872.26
32207|828|88|3|536267.05|254619.42|292049.185
12802|156|69|2|149979.37|668268.12|707309.16
23588|1467|8|2|931491.2|410601.51|639187.26
18298|911|22|2|711303.63|171194.79|690786.53
28022|107|53|3|486126.88|534902.39|592071.52
32816|944|9|1|989954.0|263856.77|627696.66
90382|1228|16|3|494915.05|647434.84|494599.255
23585|1508|24|3|89635.14|914336.4|282543.73
39017|1695|28|2|436626.28|529332.76|295388.935
41347|1037|13|1|650268.5|938876.68|368170.265
44187|1241|96|2|550219.16|418227.04|757746.17
96854|1263|58|1|647324.99|431797.81|312715.695
52641|1195|94|3|882378.51|345744.13|474260.85
56235|1772|42|3|631192.11|15833.37|532666.05
73058|845|53|2|741068.05|316607.49|474320.825
75131|187|26|1|96188.85|464373.93|342409.07
38851|662|83|2|3362.84|559387.35|274079.105
99601|178|71|3|285324.0|621341.13|559091.675
74135|490|31|3|725538.79|844149.33|223843.23
59746|1480|5|1|591453.67|412227.47|250135.44
47435|1091|23|2|701218.52|284251.93|960820.23
41620|1184|90|3|984084.43|318506.27|581303.76
35829|285|13|2|274026.28|434294.16|575539.33
58066|158|62|2|630886.19|463361.42|372656.445
30505|1016|4|2|806903.18|148006.45|395855.21
42560|315|42|3|755587.26|229647.35|594634.135
97618|382|7|1|249107.09|601329.39|137066.63
74545|402|80|3|146428.19|630433.86|627546.065
418|56|99|1|634732.59|432339.09|322001.84
86165|916|20|1|694165.74|62181.13|732041.17
64109|1723|57|3|373533.88|856316.91|372665.475
524|78|18|3|803969.77|299145.76|199682.045
7499|566|80|2|813075.21|293582.06|802347.195
58380|1087|29|3|195707.61|681468.78|426647.88
93221|206|58|3|160175.18|504567.28|462253.75
33153|913|37|2|587592.81|517627.26|606892.615
54291|1356|63|1|131281.44|18083.88|896004.175
5055|362|82|3|68421.84|102610.15|501191.35
39215|784|73|2|405481.76|298349.09|551239.365
33025|1665|10|1|811228.24|896626.2|665963.66
55818|1505|25|1|968866.11|76698.31|141397.745
62504|463|92|1|2414.8|394054.09|961389.105
43043|733|30|2|597548.8|446488.71|838351.57
14384|374|78|3|434232.14|468407.36|696273.575
83753|925|39|1|540882.26|417846.1|782901.165
62336|1679|14|2|714799.01|932898.17|615861.775
21574|1553|17|1|133275.99|851664.14|371702.13
3539|1244|48|2|455960.56|507303.83|682335.295
28346|1376|49|2|146334.97|890964.75|423418.905
72306|570|64|2|269557.47|878986.95|453494.505
9978|940|86|1|466601.56|331756.34|458152.315
71197|1358|88|2|118197.93|300732.66|861491.925
97546|1235|33|3|136677.75|532690.25|909126.335
3270|1801|27|1|518078.81|671453.09|689577.53
1980|380|74|1|253646.65|929869.8|456755.935
99714|515|86|2|552594.76|589445.48|200238.835
66305|995|78|3|188573.16|530429.42|287815.21
78222|457|92|3|26267.51|682157.21|855155.015
98188|654|18|3|620757.65|439299.08|867937.14
19776|396|22|1|752698.59|933663.95|672905.05
1022|36|41|1|797007.97|433111.16|191382.97
92679|1177|50|2|590691.88|444476.12|283508.5
16348|1157|94|1|482929.33|761735.48|763275.735
56584|501|93|2|822316.65|694055.72|227416.055
48660|354|100|2|220900.08|260604.04|635882.81
89723|1445|81|1|181119.73|934171.48|879932.185
60376|1109|28|2|106799.68|671698.13|484842.615
40554|73|94|2|685274.6|774198.88|760385.805
62598|926|42|1|258417.43|49648.19|541614.965
58670|1155|98|3|767164.57|731657.93|541996.45
98183|287|29|3|494663.34|644522.53|555334.48
73034|464|49|2|513058.82|287941.5|454606.055
86585|431|53|3|525104.92|768472.41|714109.525
12650|1304|99|1|262537.98|466532.72|719499.21
10241|711|95|2|513316.47|445448.65|490812.35
31592|1702|40|3|573855.31|75968.21|442987.875
6987|1225|49|3|308488.95|107536.82|406132.09
4840|861|92|3|805941.25|136154.38|574835.845
73403|10|15|1|681233.46|51943.52|598726.24
32425|470|12|3|432063.75|516304.46|77290.76
29058|1208|34|2|673460.96|803880.01|789656.505
83099|118|26|2|600262.43|88750.39|634558.68
74169|925|33|1|356176.66|407577.94|569049.365
33057|895|100|3|204120.69|806826.98|434339.49
63562|1530|92|1|750079.39|603993.31|336043.265
69594|865|10|3|808210.8|100297.54|849386.48
57715|1548|37|2|65624.17|538325.91|811385.325
56382|1381|19|2|726112.5|554816.68|703625.835
68172|727|91|3|249077.53|714949.92|775437.815
92907|1059|78|3|657077.58|472719.3|460259.455
48102|1573|8|1|989478.51|965089.24|325399.22
68535|221|6|3|484594.71|799920.67|596562.34
36453|678|12|3|29505.04|22309.27|801158.1
45051|1729|34|1|567042.1|774100.62|879303.27
16892|1051|44|2|931511.92|908409.22|562054.455
5800|107|78|3|618604.08|455872.06|479169.435
15151|574|84|1|82737.36|290280.22|484351.115
15515|1710|27|1|405927.92|266656.61|321326.07
2174|1053|93|2|314090.13|130698.56|201418.1
50977|1483|66|3|661606.32|521380.5|257991.305
17576|543|89|1|778885.27|760205.66|500563.69
22136|1124|82|2|947942.99|571044.92|682678.585
65716|405|70|2|967998.23|204390.86|402278.455
20314|217|88|2|911263.82|105269.19|896308.62
21697|183|53|3|855779.11|402127.2|248776.35
87034|1590|80|3|780889.72|747825.2|823416.56
78903|244|36|3|562627.75|523917.27|754423.19
29019|1101|62|3|83420.79|198422.09|846946.375
61416|1353|80|2|195922.79|439439.07|523397.535
33425|1152|87|2|316806.28|869122.73|882363.26
83546|764|65|3|515867.57|485738.27|490559.09
74292|350|55|3|175641.76|603982.92|675163.765
62345|561|59|1|236951.07|930590.48|600792.42
90257|752|98|3|643402.22|156874.25|276256.605
98381|722|12|2|225771.73|625057.35|741486.88
24534|1417|57|1|682507.37|85029.16|372923.205
33980|873|51|3|763334.6|94583.8|602179.2
23858|1776|45|1|333697.14|277100.92|680687.705
92042|1498|52|1|376240.31|115780.15|896485.72
63363|430|95|2|66933.05|575101.69|431834.79
27524|1629|43|2|424027.49|607697.71|456678.63
91645|1063|76|2|10596.19|882307.35|696986.785
29231|918|81|3|121289.32|954132.24|374033.97
25112|1652|28|2|125987.29|803318.08|873855.44
68270|818|96|2|261902.06|166728.02|515683.145
79896|135|39|2|990979.89|611966.37|254083.79
46092|1397|84|3|7318.49|794022.76|372001.675
65933|954|48|1|288967.59|753230.75|533221.085
49054|1524|74|1|257064.69|618211.27|56462.625
80010|1123|52|1|606647.21|467944.36|361943.78
19118|462|75|3|685561.77|590439.64|557363.035
8112|731|52|1|148534.5|767350.41|574358.89
28806|700|60|1|45641.47|130191.36|914486.515
26229|703|26|3|110874.15|332737.23|101022.705
24506|240|39|2|787274.51|905841.65|553865.91
44409|19|28|1|601091.81|879430.94|341581.925
95374|62|75|1|600041.28|853913.16|184599.165
89324|692|18|2|92422.25|966588.71|705895.205
94347|1818|28|2|114271.08|342981.15|236761.34
64214|1371|94|1|613111.59|222375.39|12025.695
5112|652|75|3|49009.32|697935.8|217141.33
96550|1085|48|2|818687.58|392040.99|541127.24
12855|250|16|3|802954.93|792465.62|682792.42
78319|869|91|3|953223.42|437980.99|922356.45
6537|416|83|2|60971.55|637305.51|445612.19
58633|1265|66|1|837965.14|845920.95|614752.005
48491|356|64|3|736713.87|703332.08|522668.975
6621|1229|24|3|102334.0|146164.74|320569.41
28225|532|38|3|753684.12|224270.87|831381.225
12836|1665|85|2|7516.15|653908.1|400583.43
18151|566|60|3|566948.26|820397.97|621024.265
89917|551|14|3|171159.61|546313.85|547610.355
71166|1585|2|3|129809.52|631652.07|275292.01
1226|1458|53|2|125580.28|341495.23|883873.09
83660|1548|35|2|160490.91|364153.28|687725.0
41829|223|74|3|538841.19|734039.66|914356.27
59512|1774|24|2|433923.24|553457.19|387634.025
56354|493|13|1|426609.29|163027.9|665608.205
86371|530|3|2|720802.45|927797.48|527772.64
22074|748|54|1|195491.97|973704.38|497168.17
40602|656|93|2|601684.83|960169.05|516833.45
56648|178|93|1|655130.35|483734.37|677033.39
35239|1513|33|3|472210.11|220133.3|713567.355
8263|779|61|2|144721.1|466071.37|346148.475
27348|393|22|1|464821.49|887066.59|484559.375
96576|620|43|1|635654.23|312631.86|354807.89
15322|671|8|3|915642.22|34425.32|363359.33
60873|304|30|2|575376.83|55878.34|261990.615
10132|1076|95|3|358224.85|700533.9|673091.18
10114|1141|38|3|785736.97|960716.95|123551.175
70605|1310|17|2|953887.14|723623.81|127589.865
85016|175|21|3|205632.4|592465.77|854780.5
72725|1824|72|3|850786.16|954237.02|481850.485
60812|102|69|1|176348.1|980710.77|311894.91
78077|1125|99|1|557617.91|179425.17|224383.87
34171|930|12|2|426271.25|941873.39|456988.57
25054|192|61|1|450360.12|390739.0|660481.38
56303|1401|18|2|537783.77|462039.2|355671.31
73017|674|16|3|116001.08|952569.03|653772.65
94935|1279|17|1|502461.02|632320.41|329938.575
48266|726|56|3|836962.13|122370.8|457679.38
66450|1127|41|1|876613.44|860080.09|520083.055
66122|250|58|1|87465.13|100734.03|401822.6
29713|1604|54|2|179787.39|826516.11|470181.925
66354|870|87|3|196976.85|807473.31|504646.94
48683|1322|40|2|398705.55|521959.53|67878.885
35438|1450|77|2|256419.83|3325.34|659288.46
96624|484|11|1|740193.17|270233.49|234495.095
39872|1357|5|3|582405.89|262622.27|135826.98
4245|1120|8|1|156946.34|302236.97|702536.295
12167|360|16|1|984535.28|55338.23|330859.69
63203|1033|78|1|914343.11|486655.14|547825.56
59860|1521|98|1|406310.75|803752.08|579825.105
90302|328|21|2|704110.66|167627.48|633804.32
91095|848|1|2|290942.11|907361.25|277441.085
19594|1221|9|2|681976.37|852621.43|354369.025
33399|1059|69|1|42435.92|928821.88|562513.015
31999|661|77|3|228404.37|188377.48|386790.555
3839|1612|59|1|448450.17|221933.4|487261.06
51204|146|86|2|887183.35|687202.74|277415.83
4687|805|98|1|139902.19|489904.14|207005.37
58070|133|2|2|199256.12|15272.73|183466.74
99039|561|87|3|502403.2|937009.57|684975.3
94949|862|41|3|667822.62|624691.96|330742.625
85668|962|66|2|962688.6|930106.63|526126.045
11052|364|63|3|290200.79|942026.3|396413.26
72487|1080|26|3|559514.44|790603.31|812342.8
57398|1132|78|2|16612.61|496261.27|528614.85
99300|755|84|3|853905.76|369103.86|290339.085
12144|50|27|3|110873.38|730568.22|232882.44
95068|854|28|3|902589.11|99621.26|857570.12
68259|935|11|1|937841.22|610014.21|386515.205
18496|1450|18|2|67925.36|176897.69|539457.23
63513|378|68|1|211315.19|12542.12|468571.5
39823|1477|22|1|64312.22|481581.63|449667.945
50572|222|83|1|533833.31|716556.35|795744.155
66786|432|67|3|864284.87|448724.18|669383.555
56071|965|46|1|63463.03|529569.61|621364.58
46456|1184|12|3|516365.16|101659.92|777734.67
74817|1816|4|1|681864.46|250212.74|763957.06
5530|1581|8|1|255987.86|899309.11|704445.405
61189|625|66|1|373829.98|97016.93|318547.73
72950|1433|70|1|898748.34|59533.57|355587.655
51294|1071|56|3|591097.25|493986.82|291373.81
76509|652|60|1|909136.63|223102.23|317365.38
94666|1164|68|3|600152.81|438136.01|235635.7
42907|784|90|2|947360.95|301105.13|772027.065
40718|1506|85|3|498511.89|311212.8|446798.835
19006|1349|24|2|176658.98|349016.03|795779.16
52605|1176|29|3|618487.81|142579.44|402355.81
66026|902|22|1|800618.78|173460.52|570268.71
73675|1013|1|3|840721.31|699409.42|592887.84
88408|87|36|2|390060.07|423372.44|354101.575
76938|1704|15|1|107411.55|40768.53|465288.73
17153|1381|27|3|304995.2|534495.89|848551.285
26719|1141|86|3|592410.59|665294.75|517685.11
42164|738|8|3|118316.94|198527.76|182709.99
72579|850|47|2|157654.54|198512.94|582136.34
37419|621|43|2|515333.47|479765.6|661457.3
52608|644|76|2|136163.59|578157.38|596484.75
90370|1516|81|3|152469.33|218994.43|793013.14
16196|48|8|2|482125.97|412985.54|521357.96
52889|626|28|2|928564.0|240809.64|495636.47
40350|714|29|1|974779.51|491758.59|722543.545
39003|1227|12|2|620334.91|343515.55|509432.615
28358|1463|30|2|391547.7|422645.9|222437.29
63529|360|9|1|850028.4|324822.56|365202.14
69754|1362|52|3|540113.89|144184.25|446791.37
11962|1254|76|1|3232.66|745867.78|503161.74
45734|1499|87|1|213391.14|512686.84|795728.155
44183|1629|32|2|289826.7|379091.68|534670.56
22606|470|54|2|420339.1|953317.04|639518.79
89220|1130|15|2|922216.54|241570.93|884670.605
49713|366|88|2|942875.94|905732.32|434106.585
52269|850|24|2|188721.08|295721.37|287689.69
91191|1478|35|2|537164.82|675666.74|413302.995
97924|424|55|3|114113.39|279262.82|691712.965
22082|1088|61|3|226353.85|371077.89|709496.935
52214|1310|56|2|497596.94|260104.19|977976.5
93210|963|31|3|447018.57|535127.65|707632.86
47474|1761|56|3|967182.51|952031.55|499326.685
83901|1108|62|2|374672.18|841174.6|617883.43
30919|1689|75|1|980200.55|895093.88|827099.065
76493|810|52|3|209474.97|77115.86|689270.45
49834|1815|47|1|312278.48|142126.72|324233.295
98607|170|49|3|219738.8|501662.56|582116.0
1536|1300|21|2|258601.16|260880.14|293672.285
31054|1115|87|3|734997.63|490012.59|578353.23
5051|145|47|3|864690.83|40431.51|276192.18
78718|924|5|1|971833.1|908664.79|267238.825
87900|825|86|3|460538.94|42634.69|543818.545
72095|626|89|3|621204.54|719361.79|845746.465
57982|1267|42|3|740591.3|439730.1|130196.325
33609|161|81|2|152190.02|700939.71|525913.47
98686|1500|12|1|265945.27|336473.39|692577.75
16332|33|30|1|167166.62|951040.7|149708.055
81812|463|50|3|571935.52|777988.44|322952.2
45068|1060|88|2|627413.68|896118.26|568245.055
23422|715|51|1|754156.99|512359.92|548002.425
63639|897|63|1|729085.92|883181.97|862065.955
90274|999|79|1|256541.33|852447.12|690610.575
7496|883|31|2|355003.11|139595.79|732353.115
82408|420|76|2|468937.79|472125.6|632616.735
57492|1565|65|3|640769.69|293108.43|415510.51
49452|287|13|2|759801.3|552296.15|94683.02
86909|1237|21|1|976743.77|265066.11|287198.39
20606|1266|48|3|120605.6|914454.06|485760.535
41376|59|87|2|148984.31|643234.73|845562.695
76717|1707|95|3|182003.34|360176.65|384918.99
99616|90|73|2|89301.44|199048.65|368697.27
17233|1221|63|2|140322.16|309585.32|352692.6
31875|731|100|1|36992.69|382273.46|709610.45
76024|1537|38|1|9426.51|877046.58|144227.555
44587|1188|9|2|426112.92|73350.43|549712.67
52287|842|30|1|187463.74|987419.08|599844.855
1111|1575|74|3|547646.39|765253.42|421263.675
76368|1827|26|2|798509.33|439762.39|819060.335
6681|1821|16|3|735946.5|198219.66|700734.17
94046|686|99|1|584044.7|508942.74|457904.87
92127|39|32|1|248315.56|124029.66|254877.89
4898|852|73|3|735626.46|271015.42|109072.33
12178|863|47|1|996311.61|345984.71|474066.98
69575|1032|24|1|179892.91|347555.57|903385.145
36956|117|10|3|17525.48|211183.18|519111.245
45777|781|36|1|234560.48|22153.73|752530.62
81032|1658|54|3|450017.38|216289.15|527863.505
19775|715|73|2|849180.79|864278.12|879852.105
2080|355|77|1|349150.46|49588.9|807091.04
18629|1064|86|3|897912.25|239934.31|577858.935
74546|829|58|1|941224.66|462901.44|518632.055
72797|1623|86|1|820459.53|589951.78|687058.035
66638|1634|39|3|900156.21|361764.09|626293.105
84377|109|43|2|436573.38|940509.73|446502.425
17815|1496|70|2|735014.12|232402.76|677723.685
17979|123|90|2|550628.12|484864.0|492863.565
59431|317|41|2|950874.45|425168.19|157167.81
78347|699|80|3|161973.1|507938.71|401184.975
8342|874|11|3|637308.79|416453.89|615671.18
94147|1793|85|2|806994.48|676610.94|735510.495
38528|1140|40|3|269593.4|281379.2|553192.63
63825|114|94|3|849204.32|354531.94|496147.46
52012|1189|37|2|434414.97|606272.59|621135.865
30699|1084|85|2|708746.71|816879.58|708878.765
52314|1581|89|2|611400.34|916711.6|947452.665
81150|644|17|1|516909.57|153011.85|542850.9
69428|621|73|2|91680.69|627155.97|655177.645
78821|1749|72|1|636547.94|292083.1|634782.045
86093|741|96|2|854023.42|704446.73|574290.905
79980|473|45|3|735718.79|544338.83|668111.705
70833|1242|6|2|421158.24|325714.87|368359.255
68924|720|90|1|947015.1|49483.93|474884.685
93283|1579|38|2|486872.55|277589.82|76275.045
40212|1561|66|1|74024.87|760888.36|664978.3
27088|1334|66|3|87961.53|971414.97|231676.04
88622|806|11|2|65.42|867253.7|719970.89
22885|987|59|2|923599.57|381499.26|169569.755
74837|593|3|1|692432.94|741237.03|722072.905
4969|1768|4|1|24749.23|614924.02|516827.285
182|1428|16|2|485599.18|184631.58|852531.455
20934|1535|25|3|600359.29|782933.57|401937.885
11547|555|46|2|717308.78|938816.78|789123.145
61424|1428|42|2|636690.2|52406.01|474780.785
22918|871|90|2|41215.92|381344.24|582902.275
58827|1339|66|3|270312.72|132182.67|393610.79
51131|791|2|2|297031.95|123075.19|730395.185
95824|1695|53|1|373223.73|415018.03|556183.775
33560|1324|24|3|743137.13|305336.93|428785.73
57100|547|54|3|363954.56|871572.14|434890.205
19360|551|38|1|531271.65|521064.06|437449.25
62444|775|59|1|547883.88|10092.03|268401.565
9172|739|64|1|755335.06|515991.69|522009.82
86193|932|83|2|88371.44|963276.6|392442.775
92688|1077|56|1|618843.49|451175.8|118331.355
41562|698|73|1|177422.8|468940.22|510618.18
91575|748|28|3|443278.73|645926.99|251609.015
44536|1345|85|1|645147.1|944538.3|792139.07
91881|1625|41|3|363563.23|888302.63|298005.72
20576|808|58|1|9303.24|578679.45|11215.32
80465|1364|67|3|37805.57|715772.34|256927.46
85950|588|66|2|190349.56|651473.66|840215.835
41148|635|98|2|658929.89|581067.62|574326.99
71744|1185|62|1|559875.54|744612.92|792464.945
50023|1075|66|3|289420.98|351113.78|647519.54
77121|1169|53|3|648506.83|240487.51|620112.255
25218|870|99|3|610028.82|419399.44|485554.245
76662|82|66|1|483390.95|636948.4|824073.515
52360|945|84|1|618156.78|896175.86|852975.96
31243|626|45|1|718836.05|760034.49|567925.82
97075|29|99|1|714046.15|505515.04|713277.35
5342|942|20|2|801865.62|70946.59|466954.83
80754|1336|50|3|965329.95|709292.28|147667.99
87920|921|54|1|893802.17|950672.07|502457.8
12827|1453|57|3|977469.24|524601.58|415250.425
64906|1790|91|1|556724.0|74128.56|374334.005
28567|360|41|3|659439.16|534005.25|519380.39
66967|711|76|1|258450.61|819129.25|91442.34
69108|228|41|3|268412.92|888532.87|325388.15
83661|863|67|1|873589.62|362718.46|383690.585
93686|1560|81|1|431440.72|149616.69|205432.755
59504|1580|85|1|839062.36|633426.38|757747.84
67633|28|65|2|567919.97|726940.44|261093.065
97760|891|72|3|764469.69|528151.74|279637.685
60329|1802|39|1|39308.5|449742.69|239239.285
49794|891|3|3|995306.06|463441.4|780772.38
67785|1411|12|3|442983.29|258884.71|229815.37
50616|536|68|1|607007.31|897285.99|834614.245
33330|635|25|1|443060.97|739945.5|432950.99
43448|1576|74|3|997389.22|670077.63|576340.015
48560|1214|93|2|54990.49|866328.88|715303.885
4383|571|69|1|413271.05|757679.94|555464.235
96676|47|79|3|9962.26|876208.78|486613.295
13667|504|58|3|51007.79|160962.75|189774.59
94123|867|99|3|130700.28|475910.43|447653.075
66775|167|51|2|792126.77|266052.71|290371.615
14372|1800|30|2|180300.05|984276.02|562288.055
34944|1676|46|2|30562.58|766433.89|643227.155
5298|1118|25|1|739728.71|868177.88|251311.31
55385|527|65|3|14685.54|11186.63|662204.9
98319|165|3|1|833098.24|437417.21|910711.355
32|1183|98|1|966652.08|351135.43|860491.59
6645|245|50|3|281497.31|417623.09|305379.01
82161|659|26|1|468322.99|227902.96|649445.91
58697|194|54|1|647601.05|630897.03|531556.75
85184|1270|63|2|156426.84|34194.99|190892.685
56890|661|7|3|217860.35|369181.41|465608.025
17792|685|62|1|941599.19|923467.1|668798.11
43030|100|45|3|774340.45|961703.49|290570.685
36111|1319|60|3|375105.8|222116.63|637920.45
71753|1139|19|3|111620.01|576654.48|764275.28
80894|399|48|2|651941.88|356124.91|562692.265
48439|8|62|2|977386.0|273835.63|555691.41
9355|153|61|2|989807.42|828224.16|333105.645
951|1580|43|2|10218.92|370710.43|895285.76
39166|635|72|1|144976.06|852614.36|542824.415
18028|1350|80|2|987820.21|573276.73|666259.345
38117|253|62|2|214379.63|334871.28|545483.32
46453|942|78|1|834039.53|5267.57|590210.215
87635|1176|43|3|674303.52|580202.03|729287.115
2370|335|90|1|961915.76|37620.03|197336.695
9362|1761|68|3|93086.22|799802.77|675126.85
83297|842|100|3|826595.79|122526.72|283330.22
61055|746|74|1|664056.69|481494.63|335736.885
29792|223|61|3|678127.92|775101.14|562115.27
40491|1213|20|3|211918.98|702355.74|556263.42
81578|1758|51|1|665126.45|788803.8|390993.42
957|1148|74|3|929395.9|349678.5|392306.835
37920|1758|47|1|756908.24|176513.82|442545.955
28646|274|40|2|480740.82|60818.31|654017.61
33805|1637|12|3|579872.64|17316.82|400569.025
94242|852|80|3|104414.82|292316.77|865010.755
88592|251|30|2|66694.71|779467.9|810059.28
45160|1697|40|2|795547.8|242996.79|430842.56
8410|1130|71|2|383969.75|705059.85|237806.635
46371|131|70|3|185717.35|504601.79|589672.54
55318|84|89|1|181243.33|351153.59|456409.505
44774|51|62|1|626096.6|265402.73|553581.275
18555|856|42|3|155177.92|553180.42|289050.025
27862|747|62|1|697409.53|62950.52|305236.87
91080|408|37|1|404543.08|221067.28|432466.885
97729|439|100|2|953137.71|12106.67|322024.505
64394|1814|13|3|665509.94|888568.29|222873.075
77394|130|89|3|608494.83|955488.2|220729.68
55016|222|100|1|351697.84|814629.3|316899.96
17879|918|100|3|38353.16|272402.69|408016.87
27355|979|38|1|113871.2|313705.23|722511.1
36358|1059|73|2|744075.99|902730.16|459274.26
91111|915|44|1|397097.22|784617.61|668000.045
34909|470|12|1|935447.38|71038.23|287097.1
9914|1357|65|1|532094.77|933625.69|200646.305
9092|1406|55|3|264160.48|179781.59|638715.44
85137|405|2|3|174879.9|181925.51|819252.51
45324|1680|48|1|928494.25|421719.99|202321.27
60595|988|58|2|575578.93|603241.16|383395.79
65475|1618|14|1|949476.22|121312.98|467253.17
79747|1750|49|3|209209.09|19642.09|440598.845
46397|1541|54|1|681073.63|380054.07|353504.985
88038|783|18|3|521932.25|294938.11|239298.31
92700|527|43|1|684028.82|386901.87|567549.595
