investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
82543|253|5|79|10|2|442207.09|7346.83
53105|765|3|69|4|2|219184.82|8028.56
822|724|5|10|26|2|569715.63|12649.5
9558|264|1|82|40|3|450617.88|-181.92
21591|1032|1|79|17|3|306332.12|4410.92
8945|1066|2|12|35|1|158693.94|7947.45
41450|1261|4|72|6|2|983922.55|-1166.06
64444|635|3|94|38|2|781623.84|309.76
26769|1803|2|48|44|1|730427.1|14136.99
6791|614|1|86|35|1|102564.67|1057.04
51490|383|4|11|43|3|850770.22|-1690.69
13829|1618|2|70|14|2|809828.01|-4408.13
6698|1442|5|10|2|1|118725.64|-2797.59
71872|868|5|54|31|2|865755.21|6589.35
25233|971|3|98|43|1|837013.9|-1382.4
6622|844|4|69|33|1|119595.05|5623.14
70409|1390|3|72|38|2|673978.92|1197.71
4429|1702|4|20|5|1|407460.61|937.39
25298|265|1|21|22|1|233770.95|2023.99
20076|20|5|76|12|2|775266.73|1544.69
50823|1633|3|9|42|2|582567.5|3615.13
1093|865|4|25|24|1|927639.31|816.85
37014|1149|2|90|20|2|591679.23|-3314.93
62847|873|4|20|45|3|28943.76|7713.53
77311|1732|3|90|41|1|17819.87|13219.04
20623|448|4|87|4|3|209889.02|2026.54
66306|966|5|12|33|1|308001.78|10943.15
62890|1557|2|74|22|1|661691.19|-3670.42
71626|1174|2|100|23|1|426832.0|12007.36
6929|599|3|23|14|3|933841.24|-1781.8
33969|142|2|61|48|2|858528.28|1752.15
92389|1814|4|35|1|3|990553.81|-838.22
7944|698|5|71|44|2|411488.75|9077.01
93438|1085|3|97|22|1|30480.97|656.5
87613|1283|5|46|46|1|784993.89|-759.35
43870|1673|4|17|29|3|246004.79|5871.45
58034|1277|2|80|3|3|536994.75|-1291.87
17426|1462|1|77|49|1|299673.93|14544.56
99734|405|1|62|46|2|552457.48|11867.39
59542|626|2|18|16|3|852870.64|4497.54
31502|159|1|44|45|2|599940.81|14993.46
64480|1074|1|90|36|2|573329.94|-184.24
39048|1595|5|3|32|1|455765.33|9112.06
92013|263|2|26|47|3|504149.24|869.9
33940|1394|5|20|24|3|232541.58|-2234.98
75962|700|4|99|14|2|628041.11|655.55
75466|1200|3|50|30|1|235368.12|-3997.02
74747|1791|2|82|33|2|157819.39|4037.31
6049|1725|4|75|37|1|903820.58|-3194.85
92223|412|5|26|21|1|588072.21|13519.91
71578|1497|2|71|12|3|282073.62|6704.37
60201|1270|4|66|4|1|719301.61|-2533.06
38697|468|3|49|29|2|655325.49|-772.63
92419|806|5|19|40|1|979502.87|3876.32
831|335|4|97|25|1|384609.32|-3221.85
47286|1521|3|82|5|1|36595.25|14612.17
23993|1681|5|15|31|3|396570.75|-4611.08
41502|1353|1|96|27|2|772202.5|3336.21
75509|225|5|92|49|1|737575.44|4270.06
96566|1219|5|86|31|2|275888.02|-2847.56
35637|744|2|98|42|1|142847.46|9322.47
983|1457|3|59|32|2|990792.4|-4552.12
95276|141|3|97|25|1|335453.12|12828.88
74362|5|5|45|42|1|715945.72|-3003.75
81918|1373|5|83|15|2|188260.44|13616.09
2350|118|1|100|5|2|802001.98|-143.79
49610|975|3|13|44|3|700155.64|3828.17
7745|1056|4|17|35|3|553763.43|12935.15
46766|189|1|66|15|2|350226.93|5107.13
5187|974|4|74|35|3|132747.1|12315.12
1144|225|2|51|7|1|938152.91|13634.34
6421|784|2|85|1|1|49182.67|164.39
83037|1200|4|78|1|2|508246.72|12807.55
65399|452|5|93|50|3|608874.58|-3484.43
97155|842|1|31|50|3|388311.75|11049.19
64910|1116|5|12|47|1|748217.75|14148.97
97946|701|1|2|32|1|688107.68|8566.97
17301|114|4|79|46|3|388865.5|-4084.47
46342|1081|1|97|23|3|259290.14|-4044.22
52280|1797|4|53|3|1|576583.12|3927.84
3977|36|2|76|14|2|268482.94|-1743.78
92321|1230|1|85|11|2|200859.78|10007.13
36016|175|4|36|43|3|30827.21|807.76
84829|667|3|66|21|3|613443.61|2812.42
16178|1114|1|57|17|3|526308.59|-338.06
26763|1223|1|14|41|2|574917.44|11815.81
11918|157|5|90|46|3|930226.23|5104.59
27383|836|2|78|31|3|640857.78|-1585.48
15477|182|1|7|29|1|303988.81|1902.18
52851|831|3|13|50|1|454300.84|-2792.79
46717|576|5|97|42|2|449428.26|5538.91
39953|1715|3|12|21|2|11457.15|4770.6
97344|152|4|42|2|1|528710.79|3863.51
34407|286|2|63|29|3|357597.7|13338.36
13026|1763|1|20|4|2|168784.82|2188.19
44128|927|3|60|24|3|68123.22|-4642.48
29266|208|4|93|30|1|540105.06|13012.65
85022|1637|5|5|9|2|307026.27|1872.02
82152|1410|2|53|47|3|919787.2|7762.2
73773|1211|4|38|22|2|669172.93|10500.87
89658|919|4|29|11|3|123435.5|10332.6
58068|337|5|25|17|1|373961.41|14538.01
87190|953|1|68|2|3|954799.82|966.03
62984|1177|3|20|34|3|615454.37|11820.15
46515|343|1|33|43|3|572599.09|8380.56
48917|896|2|59|28|2|292430.46|8258.27
28729|1527|5|35|26|1|898725.45|478.29
97951|481|4|97|14|1|65848.45|2941.17
16634|322|4|86|24|1|818142.39|-2152.36
87216|767|3|85|37|1|609936.49|8520.08
83599|1716|5|26|25|3|126905.86|14797.48
62149|881|4|100|44|3|505070.38|2709.95
17968|807|3|79|46|3|421533.46|10329.82
85396|1591|1|68|6|1|351223.49|-3521.34
62271|1127|2|79|3|3|226747.88|4163.86
23188|1456|1|64|9|2|12710.48|14183.32
98969|628|4|72|8|2|722721.85|-1493.17
45385|1494|1|6|30|2|287510.3|9588.25
22500|733|5|19|10|3|454073.75|9120.18
51585|215|3|30|27|1|180755.03|5557.88
91008|738|3|74|3|2|40700.8|8009.67
15730|935|4|97|31|1|217372.79|-4867.47
80882|1743|1|69|5|2|515925.47|3957.55
85161|1192|2|81|35|3|114145.09|-1049.61
422|1392|2|24|9|2|302626.04|-826.39
14123|1550|1|51|39|2|461429.85|2402.51
74182|137|4|8|42|1|835370.25|-2197.16
29000|1165|2|29|49|3|419097.81|13191.57
15446|652|5|29|13|1|363329.43|2315.59
53606|210|4|24|5|1|306789.61|-3474.42
10581|979|1|72|37|1|910588.84|-172.22
31711|1557|4|98|10|1|857371.02|-3189.29
81794|1542|2|91|16|1|66918.95|8577.02
66435|754|2|99|2|1|144664.77|6463.39
75273|1484|1|82|47|3|294092.25|6888.54
6961|192|1|30|36|2|256130.82|3775.36
76647|1435|4|45|30|2|89145.59|-1018.65
5385|624|2|84|30|3|702503.04|12029.94
57726|159|5|61|13|3|200418.71|4718.95
79293|1184|2|22|11|3|483766.76|12080.28
96050|1436|2|83|4|3|83031.95|12189.53
27662|494|4|51|10|2|59091.55|-4237.6
95165|1705|4|96|7|2|244883.17|8342.6
97784|919|3|10|10|2|172986.14|10411.02
46141|234|4|46|27|3|166338.39|9506.02
6122|501|3|98|39|1|66360.29|-2964.02
46003|324|4|80|32|1|815328.97|4172.51
59834|1318|1|71|4|1|714379.4|9895.96
99011|66|5|52|41|3|544250.11|13796.94
37964|1291|1|86|15|2|161032.05|-3653.59
76752|741|4|45|33|2|197892.2|5787.62
98594|1806|4|42|41|1|402545.25|3764.96
89204|1630|2|61|38|2|436559.59|1147.19
12880|1703|3|30|19|2|958094.96|-1533.66
48532|1099|1|43|31|1|961204.42|10455.07
97839|1484|2|11|21|2|366142.08|14782.79
23775|618|5|89|19|2|44453.69|-4343.83
95796|1228|4|11|45|3|865948.93|11537.33
23250|1449|5|94|2|3|697606.18|6871.8
71037|107|3|69|27|3|866192.65|7460.68
39775|328|3|34|36|2|686923.23|9391.81
52817|1793|2|13|43|2|833653.97|-4062.61
88016|230|4|27|37|2|434222.57|2061.39
18811|1704|4|89|24|1|476831.94|2359.31
49109|116|3|53|18|1|589527.23|11557.18
70036|548|5|30|15|3|510457.51|287.92
91444|474|1|18|34|3|182543.99|-4174.27
75497|613|4|93|6|2|806255.11|-990.84
84295|1650|5|74|1|3|839023.48|14703.9
71095|1532|2|18|28|1|773817.79|326.52
82084|1180|4|24|31|1|698667.68|-1338.76
10638|79|5|42|16|3|822053.5|6064.77
96887|1757|1|26|9|1|179725.01|4106.23
43740|58|5|85|50|1|670662.56|7439.51
30372|611|4|22|44|2|235309.2|-368.77
79907|1557|4|58|47|2|614989.31|8849.33
20893|292|1|91|20|1|269450.4|1420.26
67779|719|5|58|32|2|827242.29|-2651.45
36391|1542|1|69|3|1|915947.97|-1203.76
82531|57|3|36|47|3|946053.76|13294.65
81517|1623|2|50|12|2|923938.28|14404.48
52599|446|3|42|32|2|151426.66|851.16
66909|829|5|82|26|3|665064.54|-4402.5
79628|396|1|17|35|2|494271.91|-4604.25
77098|658|2|80|27|3|189324.55|12005.17
36811|840|4|45|2|2|149965.11|14903.59
66117|1563|2|8|37|1|19051.68|4454.69
86497|643|3|16|31|3|4519.61|8862.32
83940|1498|5|41|23|1|318339.91|2011.77
92790|57|4|51|35|3|361711.77|14477.45
3398|1568|1|44|29|2|687073.45|2546.43
86732|956|1|64|9|2|412961.36|5788.04
4539|735|3|94|39|1|195111.85|3041.75
2118|277|5|77|15|3|750274.07|10270.26
35717|467|1|6|41|3|781290.61|5055.17
12547|1563|3|53|27|3|296128.48|5271.79
62255|1169|3|37|28|1|18401.73|1928.37
37864|1302|1|46|17|3|901514.12|4292.25
82546|1518|1|56|23|1|549665.08|10044.68
66554|1193|4|50|7|2|792178.19|-1609.98
90514|1177|5|52|22|2|80754.94|-2683.38
73367|1284|4|92|28|1|512960.29|10481.65
44156|164|3|56|2|3|767196.97|12091.6
54299|1809|4|54|3|3|36713.98|3325.85
37066|902|5|97|9|3|352350.0|-4877.87
10606|1512|4|79|4|3|511930.79|5395.47
33626|86|3|71|44|1|83877.44|9053.28
37505|152|1|93|25|3|595355.09|14226.37
6971|1512|4|6|23|2|474574.07|2986.99
27529|330|3|84|3|1|627271.75|-1727.52
28497|664|4|8|12|3|508713.91|7100.3
99684|1710|3|10|13|3|19765.8|-3515.32
54638|1550|1|73|31|3|369660.4|-562.0
45079|1075|1|18|23|3|344400.63|-3272.36
77879|551|4|23|8|1|780789.9|-466.82
75395|901|3|62|50|3|384148.84|8077.67
47183|769|2|53|47|3|784383.27|-3062.43
64530|1672|5|73|42|1|20200.77|3739.06
7312|685|2|73|36|1|377358.57|-4679.56
73575|878|3|95|10|3|660983.69|7173.41
69479|1490|4|79|1|3|478606.26|-1698.98
74003|515|5|81|49|2|154072.32|10624.06
36054|403|3|32|18|3|580903.71|8000.99
90978|659|2|20|48|2|358856.92|-440.17
79432|1199|1|73|46|1|942774.17|10079.63
96005|294|4|10|17|2|57986.3|11820.7
36770|1395|3|13|41|2|710358.53|6961.78
74489|958|4|19|11|2|169719.75|8002.46
72665|1044|4|72|10|3|106132.44|-1833.12
77767|1554|5|89|49|1|790843.71|7447.22
14627|156|3|16|26|2|580758.54|3293.68
72303|208|5|24|50|3|494657.96|-1252.87
65839|1286|1|15|44|1|429108.94|3000.47
81174|1660|2|8|37|1|730653.56|-4580.04
11078|1249|3|63|3|2|7803.75|4896.51
11104|11|4|50|30|2|732242.89|-182.37
32227|1250|1|87|19|2|315995.1|14167.2
95136|931|4|50|45|2|571832.24|2982.31
44716|480|5|91|37|2|655855.73|1346.89
73766|1176|2|39|38|3|162883.07|1765.88
59890|752|3|46|26|3|577251.59|5792.34
44337|319|1|92|30|3|778565.39|14579.9
7645|816|3|53|33|2|376822.42|8665.29
69839|1669|1|94|21|1|155839.94|10373.68
64606|1801|3|17|28|3|188347.35|3324.41
84562|914|3|66|44|1|512510.75|8160.7
46533|387|1|8|46|3|773510.98|2942.96
17601|1728|1|84|42|3|846632.28|2443.56
88689|1413|2|38|6|2|81526.31|-383.68
31783|1288|1|12|9|1|632922.32|-3564.87
36294|40|2|70|2|1|123085.49|2456.78
63813|621|5|60|50|2|69217.64|-961.89
37294|302|2|97|32|1|597514.94|4673.44
65425|1479|2|66|29|2|312709.54|13028.29
45041|432|5|76|5|3|652843.65|7680.01
18923|682|2|84|47|3|917740.89|10643.41
60070|615|5|47|2|1|176914.26|12170.59
49905|1555|4|12|23|2|616464.94|6740.01
56644|1745|2|21|8|2|880989.85|13748.7
34255|8|2|91|17|1|204684.17|-889.86
30597|1207|4|1|13|1|207994.09|4357.64
27907|812|2|85|13|2|504409.79|-3595.99
1993|2|3|93|47|3|440066.15|-529.39
46227|1542|5|49|5|3|206687.83|-2170.23
41056|1403|1|50|38|3|24650.67|-753.93
25272|1455|5|12|37|1|710666.69|6001.61
9750|713|1|34|10|2|179778.12|13978.45
16780|1057|2|7|12|2|588679.56|1953.18
79793|1364|4|83|16|3|242709.07|5610.15
20569|976|1|51|11|1|705717.7|6803.3
59560|1493|1|30|50|3|375986.12|-740.99
93476|901|3|57|29|1|420351.41|556.72
88456|1764|3|14|38|1|619193.17|3516.63
26568|1427|1|90|25|3|689004.77|2729.32
65033|1741|4|52|28|1|504629.25|7253.34
40847|673|5|23|24|1|688140.71|2785.03
81248|696|3|85|28|1|258212.95|7630.44
55973|1248|4|40|10|1|356529.04|10265.9
39833|957|4|50|15|2|738996.37|8425.43
65326|408|3|93|17|1|535698.26|-4623.94
38796|710|3|60|11|2|230522.82|8536.23
63817|1388|5|57|24|3|184492.08|9791.82
18034|1787|2|10|20|3|691446.53|6717.84
12593|1609|3|3|45|2|735173.84|13819.25
30342|1465|2|61|43|3|439663.07|14659.71
86970|735|1|64|34|1|521055.41|11168.03
42118|175|3|16|42|3|834162.45|2045.26
67329|1694|4|33|4|1|368502.67|13687.78
63873|1194|2|55|20|1|659294.68|-2310.72
75170|1637|3|98|10|3|972191.29|14567.47
72156|1064|4|56|31|3|909836.64|14192.75
85168|1794|2|13|35|1|818662.27|9725.43
6694|1358|1|58|18|1|845975.96|13639.6
85174|1766|4|72|37|1|774519.99|5507.58
79732|1468|1|51|2|3|664455.87|-4889.96
12900|671|3|42|41|1|57703.18|1511.4
25534|1070|5|99|6|2|490669.26|-591.95
10380|1133|5|49|25|3|638105.73|-758.55
16910|1511|5|14|42|1|118026.63|-3751.74
96495|1783|4|16|12|3|67877.26|13213.34
41716|527|5|51|30|1|46680.59|10579.49
51661|1672|1|23|9|1|736197.52|1050.49
96617|1745|3|14|9|1|15978.99|3165.34
90661|1545|2|52|13|1|819251.8|-4567.05
48764|613|4|18|37|1|133972.68|2988.32
87288|965|1|95|1|3|905202.84|14345.47
72096|1039|5|44|50|3|122353.71|-4397.97
76737|614|2|23|50|1|46863.96|5265.59
11535|1706|2|46|30|1|516724.6|-3527.63
63628|108|5|45|37|1|82588.3|5723.91
42014|1158|2|81|28|3|748328.95|3716.43
76177|75|3|3|35|2|717445.47|7095.21
12888|887|3|96|6|1|480235.97|6731.2
36338|842|5|100|25|1|457487.29|12727.97
18109|5|5|49|48|2|256253.03|13972.16
1025|1560|1|39|28|3|589878.36|-908.59
10680|840|1|1|19|1|399799.19|12836.36
9768|145|4|92|34|2|218762.67|10496.14
97964|222|5|13|12|3|380741.09|1909.81
26177|1030|3|28|39|1|526310.72|3469.34
95965|1420|4|70|42|1|743356.4|14071.71
13612|943|3|100|2|3|898333.92|12134.01
90307|731|2|45|18|3|482746.0|9306.13
96596|1728|2|24|44|1|974356.87|8430.0
63752|798|5|26|7|1|723322.3|-910.35
28388|1484|5|38|14|2|193138.1|-2319.42
20403|187|3|36|11|2|214725.84|-1971.63
2524|368|3|2|9|1|100105.86|-1519.44
20538|144|2|87|13|2|836182.21|9344.33
27466|1731|2|74|42|2|289245.79|11934.21
48954|540|4|79|49|3|598892.79|-3749.06
76146|1392|5|1|47|2|262717.4|4937.35
5161|1339|1|87|37|2|563457.11|-285.93
7491|387|4|9|34|2|219524.42|-667.33
16328|562|1|80|36|3|51344.27|-3805.75
37392|1237|2|48|41|3|927163.08|976.12
59784|873|2|36|27|2|359890.26|5573.21
10232|66|5|77|27|2|498448.32|1898.04
58606|1110|5|63|25|2|219677.56|13390.81
70172|1802|3|22|12|3|449063.75|-2159.56
45266|1211|1|97|15|1|529790.18|-993.96
4942|1391|4|79|50|3|43728.33|8740.3
11267|1290|1|71|16|1|651722.22|1206.83
81343|1764|5|42|42|3|663607.3|8046.88
29045|103|3|70|16|1|704255.2|12734.57
89151|1072|1|18|9|1|452433.38|-1319.71
54406|311|1|56|26|3|124419.59|6114.41
43638|316|2|90|30|1|495829.15|14049.43
56975|1117|2|58|35|3|782705.19|9824.31
6751|158|2|11|2|1|787041.69|14207.06
81607|890|5|46|11|1|836288.15|7334.59
16536|1241|2|50|8|1|522166.05|982.65
85241|1245|1|16|3|1|458928.33|-4279.92
22162|573|3|47|37|3|784277.83|10041.17
95699|138|3|13|34|1|731732.28|-1647.9
42655|468|5|63|45|1|958513.51|13344.47
16694|918|3|18|16|2|591200.1|-2776.05
95187|160|2|84|48|3|685377.18|1222.39
6418|814|3|80|50|1|348090.73|10829.9
44361|941|4|29|44|1|362088.47|9076.32
80154|623|5|53|38|1|981909.48|4731.55
88041|613|5|97|21|3|19184.8|10378.02
94472|225|5|7|7|1|849105.44|-1821.71
3608|1658|1|3|12|2|814116.99|5200.71
5624|944|1|99|13|3|847213.07|761.26
7741|411|3|48|1|2|397228.73|7018.05
43137|1212|4|87|16|1|114959.66|6481.44
88218|1458|5|98|8|2|980124.05|3227.31
9280|803|3|66|43|2|290203.18|3794.09
77072|1233|4|23|6|1|50467.84|-3864.01
63137|1527|4|64|29|1|104244.97|4645.63
10009|546|4|6|5|2|443896.82|10998.63
25667|1739|5|45|7|3|26699.7|3788.95
37025|414|4|87|11|1|330285.65|-2984.95
76995|983|1|82|17|2|901275.74|4376.64
8555|838|2|72|21|1|428756.91|5655.12
54939|895|3|41|17|2|642697.41|-4956.7
33457|990|4|36|12|1|127259.83|5995.24
56514|685|3|19|41|3|413480.24|-2025.66
90800|1647|3|3|31|3|712965.18|10141.59
85919|426|5|69|47|3|391185.24|-510.96
8997|518|2|22|31|1|89873.29|-2711.01
96158|1001|2|55|39|1|524012.12|10912.31
41329|272|1|55|29|3|693083.07|8389.75
22592|474|5|75|3|3|160239.99|12411.64
81331|1213|3|17|44|2|240073.98|10468.84
86476|1777|5|71|46|2|291459.6|8789.51
94205|408|4|87|3|3|375777.54|1931.74
67804|177|2|13|23|3|56560.96|7100.02
77841|459|5|35|42|3|541701.61|-1095.13
14867|239|5|78|3|2|64570.49|1708.06
75397|284|4|75|19|3|386505.52|2442.58
6820|964|2|29|38|3|433201.62|5227.95
2155|244|4|91|13|3|485905.82|11485.07
91215|1355|1|29|41|3|209457.71|11429.96
81827|856|1|99|49|1|632382.0|4879.68
14590|488|4|39|24|3|947020.57|3926.89
24474|233|1|13|9|1|679678.96|2809.67
49526|473|5|81|28|1|247031.64|7648.38
37541|210|3|7|21|2|838545.26|9098.15
68627|344|4|56|13|3|820999.9|12800.86
63257|618|5|3|28|3|7760.79|11372.32
78068|223|3|49|25|2|9138.66|14548.67
91344|647|4|22|17|3|457246.68|12546.13
36123|438|4|86|37|2|137921.22|7956.46
96958|1221|5|70|20|1|127076.75|6345.03
38691|1379|3|7|34|3|594328.86|-3265.33
13332|863|4|91|34|3|819394.4|6619.6
87407|778|3|81|14|3|519827.8|11646.26
29221|184|1|61|5|1|624698.77|13997.04
66738|592|5|29|4|3|144014.43|-1700.84
97138|628|5|16|43|2|725601.13|7748.06
21565|1610|3|35|38|1|61191.72|12146.76
55778|420|2|79|14|1|431669.22|-1068.06
73521|1268|1|72|8|3|40299.59|5886.32
18362|297|5|89|46|1|773423.11|8882.51
78414|864|1|82|33|2|956617.0|821.21
923|1562|4|10|8|2|480150.85|10427.47
65113|1724|3|10|39|2|854663.5|-256.05
46133|1110|3|76|27|1|895097.42|1610.95
92738|917|2|16|7|1|345358.14|7734.21
99138|1401|5|25|34|1|571899.79|7381.06
87102|505|2|46|49|3|123302.58|-4654.74
30789|1806|1|80|19|3|140419.78|9003.44
36592|20|1|96|12|3|803470.62|11487.75
72107|13|3|74|30|2|242523.12|-69.23
37764|856|3|23|31|2|586093.91|-3968.59
99643|1692|5|61|43|2|843470.95|-2892.58
23849|1351|2|99|11|3|530973.29|13691.85
37987|11|1|79|14|1|271434.54|14902.33
61263|885|4|22|27|1|100798.27|-1238.0
98917|1023|5|96|50|3|324698.42|9795.13
79410|1328|3|67|11|2|128612.78|6091.38
94038|35|5|72|23|3|888712.26|5486.65
99211|1646|4|21|17|3|878545.13|3565.59
35532|1274|5|3|1|2|340276.47|-3914.64
39425|604|5|85|2|2|152714.33|7957.7
89703|855|4|40|14|3|44129.64|14071.32
87259|365|4|40|23|2|930721.5|358.13
26917|444|2|71|1|2|61283.13|7332.58
11613|239|5|23|49|3|589559.36|11084.17
58468|1607|4|23|7|1|588117.31|10595.32
12245|1771|3|27|31|2|465732.49|11281.4
24306|1307|2|60|40|2|662898.91|5143.45
42457|877|5|98|29|2|971535.98|14061.89
10640|1784|2|96|39|1|675730.47|1498.1
70181|516|5|71|47|3|624863.47|-1159.44
50968|853|1|52|8|1|102173.9|6197.11
27344|109|3|70|1|3|302425.85|7765.52
65467|1562|1|27|12|2|258526.67|14515.34
37556|1505|5|56|1|2|270129.44|6098.2
2546|1275|1|43|39|1|946394.55|11905.19
57209|103|3|96|43|1|298508.93|-3263.97
20778|1246|5|56|49|2|310213.64|-3770.17
99545|1221|4|64|23|1|651457.89|-732.04
5081|238|3|75|46|1|465742.08|8381.0
85774|113|4|16|3|2|364765.76|4706.52
66689|211|3|63|15|3|971309.07|12775.58
71638|1012|1|69|29|1|155653.77|6385.08
43034|248|2|58|23|3|628920.84|12308.37
78343|1428|3|35|5|1|916448.68|1587.01
77902|1300|1|18|44|2|34549.59|4049.38
18347|510|4|19|4|2|420483.62|7005.92
71824|548|1|43|6|3|502486.8|3813.31
66155|124|1|57|16|2|877155.56|4764.72
61928|139|5|82|23|1|93400.64|3203.62
6341|1082|2|28|22|2|602814.78|13614.27
62983|39|2|99|1|1|293529.1|-421.84
5925|684|2|31|40|1|672758.49|3244.03
46704|1304|1|49|34|3|393604.99|-2945.57
62579|547|2|42|41|2|595029.5|9949.02
99674|136|5|31|17|2|262927.75|12904.87
64061|1615|5|73|4|3|194746.84|9808.03
64988|1601|2|34|15|2|338207.88|11529.27
58958|1041|3|63|22|2|72273.01|9181.97
54653|1639|5|56|18|3|750878.17|-808.55
8181|1477|5|78|44|3|650382.69|10692.14
80102|1435|4|58|20|3|537069.78|-4785.82
27428|1638|3|35|31|2|750490.38|12818.63
24540|661|3|32|36|1|85833.48|6426.27
121|680|4|47|18|2|749753.15|7185.45
97479|1185|2|31|50|2|76460.5|-2326.45
18820|1520|2|64|15|2|608398.33|3668.25
90762|1113|4|35|4|2|858894.23|8689.22
93010|1214|3|6|46|2|399650.07|-309.21
73230|803|1|32|3|3|628967.07|-2212.88
51248|1197|5|21|37|1|841696.06|-2628.27
71189|895|5|20|6|3|464402.4|14620.15
20580|763|1|52|28|3|974653.09|1647.97
94985|377|5|87|26|3|341130.15|2666.79
8746|1019|4|22|45|1|276730.69|14045.53
95552|883|1|6|7|3|97904.47|5790.72
57814|1029|5|86|29|2|906648.6|9644.38
2312|149|4|68|25|2|729632.82|-364.92
45918|760|3|46|34|3|212427.58|11982.43
80067|629|2|17|35|3|717403.86|11858.35
2126|177|1|3|13|1|970138.82|7427.34
37717|1084|3|24|5|3|196897.92|1792.76
56585|1797|5|83|42|3|862276.66|10682.16
8098|1464|5|13|15|3|751563.76|4299.55
89067|1002|3|69|22|1|937579.86|-3853.22
80014|1419|2|25|46|3|41835.41|11514.71
78766|625|3|95|11|2|302290.78|-4974.77
93139|1514|1|84|33|2|455175.25|12008.56
40694|988|4|82|20|2|603279.34|12135.12
83747|65|1|35|21|2|82871.18|3036.54
80554|608|5|90|29|1|359298.27|7613.46
92965|1501|1|19|1|1|884964.87|9316.84
11442|1428|3|14|18|3|662241.05|14730.15
29309|1097|3|7|9|3|829866.72|-1953.88
88273|1677|1|2|36|1|662563.28|14544.96
95523|515|3|92|30|1|511057.13|9864.12
56095|1208|1|2|33|3|530444.1|11204.62
31055|95|3|31|33|3|383368.79|3510.23
48787|694|1|4|47|2|311633.4|-1670.65
30759|123|3|89|15|3|936392.92|5712.31
2318|637|3|99|34|3|607038.76|9654.74
69015|282|5|86|13|2|426985.27|2120.1
85441|981|4|48|8|3|456006.48|4526.75
57351|32|1|20|11|3|290929.52|5010.06
13525|731|4|3|11|3|999360.13|12362.35
70753|1673|1|86|20|3|294548.49|9384.35
87012|128|4|29|31|2|931259.09|7066.23
19182|1600|3|32|17|1|312367.49|10917.88
6786|1509|2|2|37|2|947673.14|12583.63
59841|273|4|31|35|3|398646.29|5322.43
50205|907|1|68|42|2|126142.09|768.14
96916|229|5|91|9|3|246395.57|3078.53
87032|1372|1|18|25|3|744869.52|13458.27
12304|95|2|95|9|1|361174.11|2842.42
71331|1405|4|15|46|3|519096.41|5684.66
85554|1286|4|6|39|2|92338.89|12919.68
38292|1680|4|65|43|3|6294.22|6753.03
95149|1305|2|19|41|3|316769.32|9054.18
7774|52|5|49|15|1|18513.92|8575.87
51960|445|4|90|20|1|497720.62|-1283.32
89413|28|2|93|23|2|379271.45|10738.18
84611|175|5|18|22|2|409288.54|-2857.39
13179|708|3|45|6|3|243490.71|3859.24
53219|585|3|29|9|1|461503.88|3775.98
49213|1238|3|70|12|3|25735.91|933.84
19473|1735|2|9|8|2|60353.34|-4076.51
58529|1588|4|100|36|2|475988.57|-4692.09
44392|909|5|81|31|1|599731.19|8819.1
7007|240|2|76|21|3|861229.14|8079.73
87940|1660|1|17|23|1|560562.7|14746.7
65654|331|2|2|11|2|426406.46|9097.41
22574|880|2|13|20|2|83124.68|9183.75
99981|1070|3|46|7|3|415046.26|12404.02
12941|210|3|24|6|1|479582.76|6018.14
80334|1817|1|54|36|3|974779.0|6030.82
15544|1563|1|73|38|1|244134.43|8869.89
97028|580|3|47|21|1|262037.31|12796.37
60649|718|5|86|3|3|320832.33|7127.85
9479|171|2|19|20|3|415522.32|-1634.78
97387|1239|3|97|27|1|562337.26|11933.81
91709|1734|2|56|47|1|37208.33|545.83
98442|1823|5|51|33|1|256700.42|12532.49
7334|385|3|13|36|1|582651.78|2146.97
12821|1647|5|31|20|2|410043.2|1249.72
54045|957|3|75|29|3|933768.61|4244.68
16029|1254|4|87|44|3|9722.1|-4931.58
86101|680|3|63|18|3|452662.35|8973.51
76026|873|1|47|27|1|523544.6|11196.3
42948|498|2|85|11|3|971459.4|6910.65
46006|1492|5|8|35|3|179913.47|13803.48
27320|1603|1|34|34|1|541188.2|10683.65
73316|1561|4|72|4|1|977472.43|8757.04
50447|1533|2|44|17|3|551569.13|3459.69
44495|265|1|77|21|1|378979.46|8864.35
66338|625|1|4|16|1|27432.62|13978.35
39238|1781|3|18|46|1|159432.57|11528.52
34892|1468|1|50|45|1|329179.97|5100.26
26025|80|4|14|5|3|369276.46|11273.8
47378|174|1|45|26|2|472562.76|12090.5
88131|721|3|80|7|2|206993.29|-4183.75
50783|1039|2|41|26|3|338850.12|4434.11
36730|1592|1|82|22|1|764877.15|4460.27
20854|396|5|15|9|1|601645.53|11846.64
63847|1153|2|1|19|1|800849.68|7152.62
94992|337|1|38|37|3|439332.32|2281.01
73249|630|4|47|28|1|357801.62|805.5
91942|1668|2|41|7|1|955933.93|9111.26
55272|742|2|81|48|3|121736.85|8599.48
64319|1709|1|10|7|1|940627.58|-4750.44
29157|336|5|88|4|3|918056.61|7334.85
24792|1362|2|73|20|3|85479.59|9882.78
32067|90|4|47|31|2|88162.37|2582.21
3822|1458|4|26|9|1|449135.48|6008.79
62577|1268|5|66|31|1|815855.84|-852.28
62452|105|2|77|1|1|132321.49|3412.6
