balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
60127|927|9|2|89125.61|794765.39|842592.76
81078|934|84|1|30714.66|36702.15|463544.135
74964|700|53|2|77638.59|457347.08|506603.92
92147|932|19|1|870899.78|134037.52|450589.83
24725|1336|4|2|89151.92|916495.22|650527.185
30613|691|69|3|858513.86|768194.73|649038.365
43643|1469|11|3|645872.72|341665.55|351473.105
64031|333|31|1|179463.32|105480.82|271159.22
26032|1506|13|2|782120.97|450832.17|845345.105
65909|723|25|3|723606.08|830056.31|474439.725
19639|232|33|2|229434.99|163449.95|127856.91
6205|772|41|2|344913.48|396047.29|485187.155
65881|3|100|1|722584.5|286783.8|272040.16
88608|1066|57|2|16890.37|485812.3|339365.765
399|1501|81|3|298817.09|876616.33|126803.11
64681|858|54|3|300349.95|621737.17|765989.805
58428|995|4|1|470671.89|959594.94|525295.695
42668|1634|4|3|136009.9|495821.19|795461.13
27887|1449|77|1|328155.16|330945.47|855211.85
99760|1622|83|2|908862.66|232343.47|613920.2
16749|1578|60|1|51689.48|122869.06|674099.075
6758|272|41|2|968776.56|697141.03|444889.025
36671|407|47|1|383686.55|880510.55|784562.275
92045|1675|5|1|331740.39|857354.12|607258.18
81187|967|85|1|639362.45|623216.73|674395.52
91502|1042|38|3|715267.93|794346.92|623364.055
57678|1450|55|3|984833.06|310811.79|505661.98
9181|993|8|3|952720.48|904886.08|561811.87
66912|279|72|2|559736.43|52029.67|330286.235
76839|681|35|3|912643.63|929129.56|374439.89
2213|1205|54|3|27225.16|832722.69|742200.645
97621|1116|1|1|852613.02|668181.93|391862.155
98746|1480|14|2|866682.59|957768.81|819531.43
99545|129|55|1|410203.93|457594.79|672792.13
34123|1626|8|2|506407.34|373566.53|286922.195
67890|254|24|1|158515.07|139807.72|570810.415
50221|1171|69|2|560932.83|155063.03|366662.715
69528|1532|7|2|979988.97|347001.79|629704.48
29740|587|53|2|807714.29|759058.34|366828.06
28791|28|14|3|456690.56|753472.79|412290.415
6519|913|16|3|173822.9|354997.65|249668.34
61914|1805|87|1|306801.46|356524.38|169254.185
39117|652|74|2|929271.39|786303.98|786889.05
32586|1640|86|2|440653.1|71297.1|562910.39
16523|143|79|1|422212.16|456976.53|212512.375
36770|770|35|3|822929.58|970865.74|783651.275
24434|648|61|2|445735.72|255530.51|617688.17
15157|1620|9|3|481694.97|639840.26|580354.645
54719|41|37|1|743686.99|845670.15|496449.36
2350|1396|82|3|630378.44|350118.41|312067.765
66281|1051|12|2|96349.65|119460.59|607415.095
69388|1051|58|1|235632.21|723779.06|580828.59
31019|1746|100|3|248416.73|818545.57|387622.445
34890|1466|61|3|983347.28|560692.86|199314.0
19340|1280|46|2|54209.12|509983.68|418561.095
98486|1281|25|1|424000.84|602530.03|261226.535
87589|570|38|3|692920.58|340374.83|387495.03
66512|1054|91|2|663506.88|408828.15|361326.585
99236|1223|6|1|474170.31|729189.27|435136.645
21135|520|38|3|8931.31|216200.57|537131.045
37017|1701|91|3|573937.11|509583.96|175335.715
62062|395|64|3|466324.25|668796.83|163414.77
56219|1267|65|2|564738.41|159101.11|384085.75
79993|1229|29|3|557100.39|968091.03|380337.49
32391|1404|5|3|78454.76|866537.97|493131.195
23875|1280|67|2|18763.4|763018.16|747208.99
11968|486|3|2|106680.5|730502.88|816881.335
62759|805|89|2|364919.78|657171.04|270502.24
17201|1509|99|1|152939.72|13342.69|166199.81
81769|1341|33|3|728874.6|843591.61|546063.77
14772|425|96|2|910883.46|508627.21|498569.955
26586|1553|92|1|851173.09|116501.1|387943.215
20200|819|13|2|767633.99|918175.76|599313.25
95048|41|52|3|998003.72|865634.98|515644.92
19361|1059|12|2|930782.96|256689.25|139210.1
29295|1154|40|2|731639.07|320616.74|430246.245
33487|621|96|1|178478.79|838750.57|617272.38
86555|475|95|2|595259.34|936228.31|86542.4
16670|1510|90|2|199716.2|156948.27|501096.26
81155|950|26|1|106616.67|608068.45|733713.77
38862|1650|21|2|483656.56|666742.23|268916.915
31425|1791|3|3|366750.28|311089.66|729837.71
30003|1326|25|2|262223.89|121734.76|569741.945
8211|426|68|3|774991.61|662636.77|693702.24
19920|1611|4|1|485100.07|394380.14|504809.98
19622|1724|30|2|743045.48|994320.28|884893.845
94274|291|98|2|142585.96|607030.42|358311.685
57261|1196|26|3|171075.42|112009.02|319965.995
29597|222|99|2|712986.55|974032.88|178201.045
55008|245|17|2|976079.58|904437.12|429698.465
94823|1468|75|1|967220.82|985045.74|374850.265
55399|26|65|3|245101.24|88369.35|413987.56
32060|2|53|1|810202.17|299346.74|546189.345
23617|1215|9|3|970587.61|319637.81|262817.555
92765|425|34|1|497362.62|643083.41|376978.19
33040|1497|71|1|122067.76|56118.39|838142.63
99187|575|27|1|999117.64|912316.38|866799.255
43476|537|81|3|897372.93|566411.54|192335.705
19937|108|37|3|795370.92|734132.83|877657.835
74489|1305|49|1|351889.79|993377.07|930647.03
65449|758|88|2|272209.09|244367.84|286360.035
88912|1456|46|1|151118.37|941659.12|755459.74
38226|855|3|2|285941.12|738796.23|101343.56
55780|1633|77|3|222037.6|77680.3|412174.815
33987|799|61|3|125452.78|57708.04|568903.43
9396|599|25|3|730169.43|49844.72|453783.295
1983|240|32|3|314020.72|79936.36|377610.76
77311|904|14|2|616591.67|549122.36|707403.235
93628|608|100|2|419052.88|640177.41|289383.79
21233|849|91|3|404943.15|199128.7|558641.76
90077|1132|13|3|610465.85|841569.62|756392.08
49048|1314|48|1|437640.64|7205.86|358364.65
37099|115|8|2|991177.88|266327.15|453237.55
96206|1720|47|1|821200.01|117304.1|798413.92
65382|1825|8|3|633267.86|59298.13|524414.62
4549|243|99|3|348658.78|705695.58|620113.555
13890|528|78|2|128339.35|76924.67|379412.615
87437|1770|72|3|953626.49|308433.31|373509.4
24057|1299|94|3|375168.87|673858.78|662198.545
64791|1684|59|2|14438.55|299882.44|439861.67
35363|166|53|3|125180.38|94891.78|715197.625
85983|1484|72|1|979605.41|725811.9|175897.875
88062|378|90|1|447580.98|346453.21|601758.435
51239|1324|97|2|19196.02|473478.86|514711.63
59583|363|26|2|769510.73|729060.73|606418.52
37415|635|64|2|846230.37|102784.23|601067.08
9952|899|98|3|950887.14|149053.72|322407.825
33651|566|70|3|622113.0|793508.49|177305.65
19179|1376|1|2|230510.06|991663.43|262462.22
73923|956|37|3|12435.54|900353.31|183419.445
80240|176|13|3|47419.0|825790.06|192953.015
9586|1186|58|2|743338.94|267459.24|272985.63
15893|341|98|1|984735.95|287370.99|759537.54
7701|794|45|2|685461.65|540960.14|470413.035
69814|1738|7|3|866335.44|867684.4|688097.38
14743|1581|87|2|30258.29|348256.26|743505.82
30359|790|29|3|877465.45|27087.21|247281.525
96267|1131|23|3|792300.51|396123.75|514374.025
64587|721|56|1|648353.31|845941.17|138405.705
89303|1039|91|1|984557.06|136443.75|687046.315
64738|622|60|1|620990.23|755918.62|346791.995
34617|689|30|2|177635.58|98417.3|558635.985
4813|198|94|3|611068.64|826748.46|498534.195
94497|698|28|2|873446.53|957190.43|463810.65
76794|875|11|3|820301.23|926085.09|350157.455
15215|767|48|1|72748.08|347050.98|514621.565
71238|1086|95|1|721121.47|861284.84|566395.275
23105|1720|37|3|156676.22|127086.13|686137.175
93981|236|67|3|723940.84|709644.76|863709.84
82432|1393|41|2|478672.31|202253.73|558463.245
92256|140|11|2|948446.5|189362.68|542637.55
67366|1357|25|1|959995.84|216672.67|727731.215
77674|1575|17|1|795206.49|243702.27|651553.03
23076|1573|74|3|692195.86|728849.2|333896.255
27428|1800|52|1|670218.24|1897.47|707639.47
75563|1198|48|2|870063.61|901729.21|676654.255
45891|1704|36|2|427827.23|403599.05|599848.995
94122|990|76|2|536090.96|450564.4|196577.775
80887|1370|77|3|251842.82|808640.39|409029.895
11688|841|94|3|351091.41|727026.33|227951.03
60497|1288|48|1|183292.18|219100.92|504131.08
64997|993|82|3|352681.08|419280.33|90607.015
99961|391|85|3|862721.83|693253.72|283436.63
17795|1154|59|1|606561.44|270008.22|336901.71
26306|1282|65|3|75214.93|398863.6|622874.285
80635|1651|8|1|898378.46|478972.59|528030.54
5989|567|25|3|350933.38|335457.85|488698.445
27494|196|85|1|102811.52|337377.26|862529.765
9331|713|1|2|764047.05|526985.32|437555.51
15434|1569|34|2|246420.28|345858.48|75804.335
51948|1192|98|1|39780.88|590474.2|454914.925
2887|935|15|2|848060.39|714576.83|349848.45
98843|419|72|1|622938.42|61980.97|442802.115
22251|1670|92|2|761911.8|538848.0|354721.52
77026|496|14|1|270929.16|115669.96|664372.03
19173|1323|89|1|502013.11|668572.24|181108.395
9536|1432|6|3|349549.77|393677.18|589312.41
95858|520|80|3|47196.51|896086.15|285315.885
48644|1297|63|3|977681.54|944008.16|159946.38
51311|1604|19|2|485234.76|493924.02|502828.295
58951|457|4|2|685496.21|625520.93|508106.075
83452|516|66|1|822771.18|32665.92|753095.24
46671|948|48|1|436092.35|669656.32|514267.8
94192|1105|95|2|214723.24|272523.86|300993.855
43503|240|92|3|732622.9|512743.18|535453.795
6291|606|26|2|299418.33|883527.39|587830.68
31079|427|18|2|55480.68|606434.65|482014.31
2157|1580|1|3|926662.83|870387.44|642309.935
5032|873|87|3|80565.74|492710.45|523001.15
4292|1265|25|2|964253.82|7397.61|660466.125
87094|523|40|2|745102.91|81335.36|631469.835
28688|1719|86|2|653596.27|245083.46|466692.66
15939|1551|73|2|826264.74|740796.69|612806.0
72848|391|19|3|355643.58|409594.12|764534.555
91850|159|28|1|444384.89|604292.68|553977.965
6982|72|68|1|358645.06|428675.13|755266.23
99631|949|11|1|578557.88|772025.94|447061.435
16319|384|24|3|129958.34|513920.52|471019.305
43990|439|89|1|466578.99|185985.25|388226.035
97093|691|22|3|730195.06|215245.96|370253.205
16571|1657|49|3|720674.61|792891.42|425247.825
17779|691|60|2|436809.54|287433.77|603706.22
52883|270|29|3|103208.53|785943.6|671626.94
73590|1784|96|2|707347.24|971393.51|150836.265
4023|520|60|3|955034.69|900703.15|374557.445
40960|147|53|3|765417.2|644764.95|454659.69
27225|320|76|3|657097.35|272756.76|363325.225
79517|717|55|1|608747.83|629104.71|495674.4
41106|1573|58|1|232943.37|647512.32|645372.17
30208|1210|9|2|399871.51|536208.22|704028.06
71688|1071|24|3|559058.5|339085.36|485267.67
19615|684|41|1|743870.78|846289.52|733434.855
98197|1264|13|2|148596.29|190970.95|401109.21
24798|626|60|3|760813.92|393059.86|329293.265
39333|1396|60|1|575375.29|997955.17|496123.04
77253|1770|81|1|768136.21|849408.25|559169.65
23495|654|33|2|325690.6|922438.58|596019.435
50719|111|98|2|714256.41|851609.46|532238.365
25213|956|73|1|290391.72|762205.12|369628.9
43736|830|85|3|602250.11|278938.91|364510.655
71618|472|38|1|954782.85|732344.51|559648.21
9789|407|19|2|500427.75|611091.59|819695.18
83487|1153|14|2|642198.58|541191.22|490586.61
35637|1242|53|2|225841.01|705689.09|410407.465
45805|1219|86|3|638991.1|604286.44|488177.65
95447|72|12|1|939096.95|536585.64|354210.23
12915|397|34|2|235692.4|260523.11|300874.795
12446|1340|54|1|475621.18|235455.22|382825.345
47363|1601|43|2|960671.43|644998.15|345026.9
48131|1436|30|2|880652.82|199696.38|126439.39
23264|1237|34|3|510225.1|781216.2|662348.88
81581|694|5|1|315934.24|441888.21|545862.815
84234|1463|11|2|309090.27|644451.05|735091.075
47870|1302|11|3|885448.48|719555.53|832778.3
25092|1308|14|3|209193.67|360613.05|471792.245
27538|1064|59|2|578879.23|632458.06|544648.32
20515|1601|65|1|22192.35|437456.05|433453.155
46395|1559|65|1|857131.6|869415.08|314425.925
57542|58|48|2|668366.13|456490.4|289261.335
50946|1590|35|3|894140.19|2764.55|385425.56
20033|1214|12|1|862009.73|92979.6|875077.27
9067|1316|32|3|231317.53|484387.69|213510.88
94090|755|22|2|819206.74|117821.34|659748.575
39838|376|62|1|538006.42|644755.21|312659.415
69379|1512|1|2|142843.22|165050.18|322680.315
38431|60|27|1|323279.36|383637.69|608173.83
32435|1749|50|2|56031.47|280610.02|677784.295
79799|652|74|3|66372.36|558580.16|618437.53
86475|214|36|2|916446.94|993499.8|584393.11
87818|716|91|1|780809.28|597321.94|790118.92
5068|723|99|2|436343.21|434910.99|470581.77
23161|1580|14|3|81462.81|319072.46|399545.13
82266|1248|75|1|418556.08|587338.36|618274.22
6294|1653|5|2|159157.58|65110.5|783052.215
12417|1287|48|3|7278.7|882044.3|190835.87
29061|1040|100|1|835722.99|542295.31|597515.01
63497|1129|26|2|433300.66|381847.04|353492.975
6987|1356|61|2|715967.16|226324.75|684707.63
32511|329|8|3|986973.58|709257.14|199765.3
54063|241|12|1|156228.41|269705.11|519373.82
51664|494|56|1|193041.77|422154.94|746928.405
41656|1063|25|2|104959.49|904957.99|584848.055
79199|200|57|3|726589.98|17425.46|656563.64
49919|359|94|2|75123.03|975146.61|550566.82
50102|1020|60|1|868082.98|286495.36|536387.125
63738|429|53|3|879694.97|232843.61|578176.975
3733|697|85|2|792473.8|370931.28|547055.63
80414|1438|84|1|929272.72|516420.63|536582.675
72759|101|64|3|524773.57|515914.22|132495.68
30314|515|27|1|665084.21|604162.17|372484.965
73643|1690|99|1|133482.52|368304.64|135475.325
8578|1042|88|3|658830.81|429525.75|648741.91
98211|632|12|2|65543.83|854438.68|392159.055
65526|517|19|2|310563.73|619578.67|640132.71
46976|1558|20|3|952825.49|887437.96|250081.97
93987|273|17|1|399716.11|160258.9|923210.255
70148|789|76|3|146277.75|688923.45|560179.115
77387|659|35|3|935234.42|167497.52|416759.71
1329|1310|84|1|149000.78|584967.82|227196.325
59271|834|45|3|680940.37|340277.69|258173.665
68641|1409|33|1|815004.9|494108.82|794798.46
27591|613|35|3|302349.15|9312.31|527224.1
44634|1633|27|1|681511.61|950215.92|493210.33
91779|1370|23|3|257445.1|393433.29|487507.295
41194|1690|39|3|709220.46|164847.14|689424.705
79222|1413|77|1|231951.75|297389.02|271305.71
75958|1579|50|1|177569.01|708639.35|475701.655
34731|303|81|2|190760.16|409694.65|646487.865
78810|809|52|2|295580.94|644360.15|355283.87
38369|196|11|3|155440.73|872527.7|681206.855
3433|540|79|3|403891.32|839693.67|446553.685
85790|1085|82|1|594883.11|421357.59|500079.785
76757|845|31|3|560229.38|474556.69|429463.475
4763|1037|26|3|774811.75|384961.56|752581.52
17819|968|61|2|593252.35|841822.09|895269.935
44537|128|7|1|865919.36|355091.92|151333.56
66283|1334|19|2|517254.55|164309.03|381984.545
67090|129|44|2|37983.95|915134.36|383757.9
86322|783|29|3|388310.08|150032.86|254109.055
87120|1237|6|2|843552.78|919575.55|319849.64
36215|299|40|3|585453.15|952253.32|697031.365
75|1649|45|1|242330.16|711184.41|604061.335
66645|1109|29|1|570616.66|531901.31|415529.835
45930|242|53|1|975235.28|796789.16|543478.505
19547|637|12|1|74734.75|803279.73|323108.825
98681|989|31|1|121898.13|520072.73|498984.43
67815|1389|66|2|165006.54|362058.07|124839.29
33973|1489|35|3|642112.16|624580.13|333544.775
69771|849|84|1|521246.7|562889.24|911127.335
21112|1138|69|1|259195.97|477144.95|446025.14
93801|1593|17|2|987224.83|742201.6|640366.585
93382|1458|59|2|335702.4|534959.22|122486.755
33175|965|39|1|44757.87|673341.17|774316.995
58265|124|44|3|572422.47|160352.8|674423.24
29120|1657|91|1|562573.19|895328.32|292186.39
46959|333|84|3|574680.26|277859.76|438098.46
66693|607|68|2|220929.45|412008.06|552039.05
74252|118|11|3|804392.22|927551.38|709806.595
45105|564|23|1|395846.16|915198.59|629392.095
13783|196|17|1|939802.02|173984.09|491665.405
77970|1000|81|1|67990.08|430069.66|608397.48
68758|678|32|1|441588.37|65647.24|421312.655
38315|1135|70|1|47126.15|912219.14|669804.31
18612|1522|68|1|739024.83|760950.38|671143.415
94212|1236|8|2|368420.61|707617.87|602258.23
80051|1505|87|3|423018.92|573324.51|682059.36
91856|811|95|3|61774.16|490632.59|747065.105
11465|699|91|1|151573.5|356752.98|363220.28
74102|341|32|1|166448.46|689862.1|643582.38
80152|978|48|1|889130.65|145017.55|398123.78
21903|1158|75|3|307343.5|917792.21|406169.75
31076|1225|53|3|410888.87|768819.65|580510.305
47050|659|85|3|76806.22|251238.48|696887.62
25962|903|29|2|611546.38|811819.41|683701.395
60824|528|6|3|638507.7|152320.22|543006.255
55462|823|81|1|558427.6|433060.49|523366.04
57909|879|64|2|926986.34|298084.99|218536.175
36568|332|23|2|396732.99|692600.63|690220.145
13772|1240|86|1|338525.11|906163.3|647366.09
41336|337|62|1|414596.15|370177.84|679157.16
75834|414|10|1|171296.14|82930.57|323829.405
84861|681|20|1|458451.44|63682.17|108988.33
44887|1233|62|2|502485.98|757267.66|670977.395
26978|369|71|3|930586.13|862679.38|547784.66
50552|995|88|3|743673.88|852552.03|103012.61
12027|695|81|2|511003.58|474702.13|314753.42
18064|1338|29|3|472882.5|26477.29|247626.045
54451|436|2|2|316918.21|886143.36|487158.545
29671|284|55|1|462778.18|108278.7|442356.485
58146|1789|6|2|582479.88|26475.12|380611.59
53714|1193|94|3|770261.24|16109.7|418776.7
87612|1174|95|2|173513.24|83210.84|510745.365
24204|1762|43|2|248541.11|920432.78|748835.885
39347|1046|8|1|822619.38|16066.78|542936.765
82995|362|4|3|653743.03|777327.02|554459.99
70545|1243|14|1|652158.55|755481.71|399954.77
41441|1290|31|3|877144.8|122915.56|596168.355
56914|1185|81|1|74938.72|407007.75|739108.595
83479|1001|48|3|32612.12|197267.72|450879.76
95853|1710|100|1|641286.37|909965.23|616757.335
96500|642|18|3|450752.94|154506.11|500137.21
69083|55|91|3|638714.63|715375.85|360929.69
83323|1586|51|1|253137.43|304820.87|585916.79
68652|737|29|2|551862.06|90336.51|678439.095
66978|1195|64|1|151176.34|388150.24|341403.145
23278|908|20|2|384928.92|752331.16|406689.445
70192|198|3|3|430565.65|53632.29|520367.595
87552|991|23|3|663153.22|805316.23|248633.35
43248|176|30|2|669603.81|629401.93|352319.39
28055|537|81|1|162481.93|433236.84|387486.93
3075|920|26|3|841837.66|795356.15|374713.815
83438|1197|20|3|702565.37|666797.96|548107.83
56658|970|58|3|405107.35|208396.71|715893.53
39499|1450|12|1|711889.89|297499.11|750296.43
97643|1430|71|3|411705.84|510077.22|322915.535
41809|1517|20|3|316498.11|124388.96|672241.67
20976|715|65|1|485777.21|532349.07|677362.675
5043|1797|49|3|911794.01|468488.68|826192.88
76776|1251|46|1|991840.91|214915.53|427062.38
37041|1667|1|3|519698.33|8332.06|351355.245
10860|1761|49|2|914191.5|468553.77|207755.48
89503|440|53|3|142181.68|359472.06|274162.725
54730|782|72|2|571789.11|804964.17|307119.73
90929|1736|34|1|587005.92|519157.69|492567.495
20975|670|81|1|442931.03|639474.47|453535.2
37376|989|67|3|725546.08|371750.52|374413.545
88878|1471|18|3|745246.94|35006.86|937299.735
88806|925|77|2|195249.92|699179.09|578108.21
14227|1445|58|3|286814.79|120748.63|100773.45
31969|941|59|3|189932.74|370385.38|453158.72
97685|541|15|1|961918.63|367674.48|256000.36
353|1287|24|1|656560.5|304251.52|664907.96
42966|180|37|2|209239.48|534529.93|523826.325
3544|957|85|2|14689.03|48214.5|582529.645
84414|1354|22|2|947322.4|976464.19|525483.145
87144|934|34|1|455960.99|301150.39|338903.96
11915|533|29|3|760473.87|306817.79|360489.465
48378|838|90|1|404128.18|292467.03|572654.125
48742|1528|7|2|637587.29|860669.05|590532.765
17839|939|45|2|520258.95|574699.25|587359.765
93873|1585|15|3|658654.53|666582.53|637703.565
10504|14|88|3|502533.46|594066.95|345029.08
99596|1330|70|1|843271.56|93589.25|209387.855
28645|1766|33|2|188425.37|413766.22|507662.04
3952|393|4|2|479616.25|756405.86|290928.25
15280|1088|29|1|596424.27|220527.37|368257.905
30535|1718|34|2|826635.79|895644.97|628911.175
93348|136|6|1|689217.06|150711.04|409342.005
52529|235|76|1|330391.22|521683.39|599138.715
36198|958|70|1|693801.72|513886.28|468002.385
93283|495|84|2|58634.26|849213.6|923889.22
66047|96|4|1|961043.14|123812.54|819646.925
12570|481|99|3|894640.67|443731.86|870854.92
34577|543|75|3|544049.73|570873.97|559300.305
67795|1560|24|2|357913.41|498817.14|510202.38
31640|1542|98|2|255821.18|541830.11|222822.095
21468|1126|57|2|916755.47|180570.16|973098.075
92138|401|7|1|855584.72|435398.1|532094.015
50885|175|74|3|572873.72|169741.73|285819.335
97367|218|9|2|249726.58|102388.0|322104.62
33916|1160|62|3|358561.32|228132.92|102134.07
94252|599|23|1|869568.36|194448.46|373006.48
14691|1324|64|2|29501.15|287803.65|242849.235
35245|1788|64|1|190437.04|306536.37|555528.98
78890|1301|19|3|559362.93|453118.83|485921.09
49123|550|16|3|896168.84|674618.41|513816.32
43700|444|78|2|530745.56|601959.36|539670.855
1527|43|47|1|160088.75|599224.07|484861.28
95335|131|83|1|625242.8|66971.87|632417.465
37096|1589|68|1|878340.98|806356.25|313846.33
66261|1811|6|1|325648.53|946893.48|355362.94
78662|473|94|3|435577.38|528847.19|544834.825
83720|771|6|1|141896.81|491115.09|317560.805
82448|1764|75|2|954156.19|46474.64|607639.48
33583|229|8|2|426870.6|381710.62|251331.945
93140|1516|14|1|460729.23|435670.04|86168.11
55746|1128|61|2|211406.33|814004.56|408088.865
98194|923|53|3|297732.98|795521.61|366909.12
22479|1773|39|1|681146.88|322964.48|453303.75
17388|583|28|2|104421.16|175082.57|148918.32
19918|104|26|3|195279.44|511196.5|591728.0
92921|706|3|2|220482.94|782020.56|554190.715
96282|24|78|2|155028.85|140056.41|753990.575
50725|1723|70|1|494772.23|41985.81|545836.32
86106|1332|51|3|856742.61|290781.88|682554.13
59437|1241|59|2|950484.84|378041.03|223147.83
44169|866|3|1|37073.65|663318.06|173777.875
25022|100|30|2|141284.89|397200.93|427708.8
51|1808|71|2|761476.96|645123.29|502367.32
22784|163|83|1|70913.84|626665.06|463084.085
77735|1087|20|2|586604.12|5750.11|502093.78
6370|886|1|3|383501.69|952234.13|518143.24
81642|859|44|2|309922.01|350386.82|201571.55
84986|1612|10|3|266241.42|48975.47|441453.12
19312|149|61|1|183996.33|32640.62|276645.79
9193|739|11|3|744688.38|475338.92|442763.55
70605|1017|75|1|76288.88|981958.55|411132.93
84960|1787|19|3|471319.04|132625.46|770173.315
99987|1570|45|1|136309.13|703542.05|404877.29
90512|896|20|3|532399.19|616993.7|951370.59
16349|1056|10|1|930800.16|437797.51|404973.96
46629|1599|87|2|313933.92|682053.65|497900.34
75717|926|86|3|910379.84|441374.38|542073.865
46691|1325|29|3|91108.44|370516.41|872934.08
74130|1142|32|3|220098.28|131440.05|672258.055
95412|1494|44|1|718212.23|368599.21|611578.955
80106|961|71|1|661175.8|568941.94|205590.49
54954|380|22|3|659243.64|146603.57|644702.615
14401|723|46|1|646505.93|372347.73|684019.355
3766|293|22|2|563794.16|764936.2|492226.18
29367|435|18|3|932538.19|375100.44|464549.83
14657|246|75|2|523825.16|568970.3|594320.19
86997|1523|71|1|913710.4|673978.04|664260.025
93088|400|2|1|457931.61|420820.08|810494.725
20560|523|95|2|972461.08|791063.73|244900.805
42357|63|5|2|283207.15|62142.34|670332.565
36456|1197|29|1|198041.04|954440.25|470142.775
93676|383|65|3|360223.97|235742.68|560329.3
88447|1389|69|2|830829.3|119696.82|465076.175
73970|872|31|3|251628.9|949903.38|258858.365
26398|945|40|3|926372.35|806479.3|574709.39
26916|782|44|3|723838.61|295785.34|174117.87
81450|984|83|1|806013.47|568033.02|225844.185
10880|814|83|1|568239.19|93333.83|458688.52
87639|1327|19|1|446777.19|960199.76|441209.255
19365|1628|64|2|439518.4|169465.11|290100.185
27667|659|72|1|247622.8|82145.72|600528.775
95970|194|56|3|114133.75|831238.08|146817.45
20949|230|97|1|967195.47|243260.62|368421.53
11778|1532|48|2|697435.66|943775.71|274215.0
29512|349|12|2|464428.37|320779.61|347050.585
1264|106|32|2|691597.3|225021.85|145105.83
51565|329|60|3|528487.88|867234.08|776238.305
24344|1812|69|2|684357.7|156316.48|563783.975
78824|365|21|2|940400.96|196330.59|352794.005
27625|605|43|3|662175.76|508251.62|685394.995
9682|841|27|1|556336.64|38046.34|235395.51
43980|1135|34|3|758299.24|140086.58|568692.445
12350|229|99|1|360096.33|253224.58|262809.49
4626|101|3|1|334722.16|279325.48|455714.78
54936|456|87|3|807902.91|137105.78|518729.71
91068|1659|94|2|448166.81|850871.59|274228.4
97669|227|13|1|192337.28|159093.93|557402.565
85676|1718|78|3|602297.7|596598.41|557998.615
88820|322|20|3|655198.55|354766.7|630557.14
53101|283|9|1|696247.81|129635.01|281523.385
82725|1811|39|1|717827.31|505092.92|281362.595
70958|1375|14|1|290572.73|525501.58|319596.705
17851|1800|58|3|217344.64|17102.09|350537.105
26565|1098|1|3|953622.13|875188.9|587558.76
90492|1401|26|2|327160.26|205222.39|845083.515
52110|1192|37|3|665203.38|331766.86|510547.15
23773|261|64|1|959751.87|389124.19|379788.525
25242|1489|97|3|376131.88|246494.26|514971.545
14140|762|25|1|524037.74|515295.53|873017.97
18009|362|100|3|288863.25|334012.63|226291.575
21940|1627|32|2|21580.16|335425.83|665405.075
19377|78|2|2|367372.61|530271.43|269982.21
69278|90|46|2|977525.43|542335.19|716673.98
23472|1675|88|1|236056.2|195129.68|554884.99
44612|1536|94|3|557557.66|268448.3|126069.215
41836|283|39|3|505735.46|102085.1|634651.33
89210|570|4|2|967821.98|387260.54|450090.295
5139|1719|14|1|538323.87|493091.51|852192.87
45220|265|5|3|444742.49|212027.17|711390.185
32502|673|53|1|852344.36|760623.06|582972.175
71450|779|48|1|720871.71|339727.28|461849.56
77512|1381|51|1|245751.82|675668.75|850464.395
64709|871|13|1|359697.48|305822.82|592108.675
65772|293|93|2|819861.93|502024.5|490995.695
33072|362|71|1|653981.31|360569.03|167669.975
43399|515|53|1|636872.34|717510.89|757985.445
73656|870|8|2|536643.16|385384.62|417105.105
10516|1341|27|3|35726.79|395872.04|285179.045
5838|1148|34|1|954410.94|731359.01|467739.835
57889|1769|26|2|16952.47|801660.9|666724.01
15735|777|6|1|259635.89|813953.45|353772.48
28337|549|53|1|781866.49|90401.61|502202.665
78282|1256|95|2|473998.03|302358.44|324405.59
94421|314|65|1|968180.6|130873.97|226343.99
56678|794|36|1|952672.31|630182.55|563716.31
13173|521|92|3|782147.14|433574.08|224779.67
16761|915|39|1|635587.6|955266.4|872722.175
90088|1688|19|1|642900.19|363936.64|196236.3
11816|189|37|2|233173.16|539588.35|871468.76
89491|272|61|3|268428.29|840949.13|454912.825
8553|1312|6|2|446174.98|781612.94|56978.675
32956|1387|87|1|196558.4|779155.15|147638.835
42490|300|89|2|572022.34|55651.54|353129.97
38186|1219|40|1|301290.86|847972.18|222397.18
51105|547|24|3|29871.41|893955.04|352107.47
69294|1443|72|1|563678.04|156316.27|649453.8
98313|997|99|1|132093.15|330762.64|829054.15
62293|1536|88|1|819074.33|642220.36|159382.815
41732|1805|70|1|152483.46|201224.5|110877.555
67123|314|88|1|327665.19|61083.52|404688.165
93029|1372|38|3|641290.44|469927.74|822050.685
28770|1403|11|1|57204.47|344885.79|521179.235
89156|621|88|3|950331.13|136855.33|837715.7
26881|549|7|3|511796.8|563198.96|583379.245
17439|1503|46|1|970187.49|370494.97|528602.925
34116|1587|98|3|48052.66|764143.06|574714.32
56803|430|19|2|595947.9|815531.75|165383.06
71165|346|71|3|379547.18|568960.52|590308.915
74138|565|20|2|937372.22|619539.96|831047.07
13306|1394|58|2|569454.48|675390.1|626588.755
21215|292|85|2|641357.13|692455.87|374118.425
14013|814|60|3|998707.25|289178.54|693013.39
98613|594|33|1|788292.27|734978.06|449053.915
71864|1285|69|3|994727.51|443423.14|88118.755
41215|890|26|2|987938.99|973555.87|305173.66
