investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
15299|552|5|86|1|2|773142.44|4990.09
25600|1246|4|2|13|1|170733.04|7035.85
56665|327|5|48|12|2|415412.56|10771.71
66808|819|1|55|36|1|739138.5|785.12
97813|154|5|35|27|3|513992.75|6529.84
76867|1732|1|96|45|1|762173.26|-4880.73
94093|1629|2|88|19|2|553819.47|4559.12
96268|1217|2|30|49|1|400837.16|2547.7
39598|1202|1|75|41|1|607207.08|322.63
18523|808|5|96|4|2|823933.0|-2488.3
27668|1659|2|39|49|2|397088.14|10233.81
92729|91|2|92|44|3|813896.12|9458.47
73386|555|3|4|8|3|23128.82|5029.79
74859|1720|1|52|26|1|407507.14|12001.55
59193|1824|3|25|48|3|175738.22|6768.64
74015|755|2|94|4|2|184291.24|6544.28
90253|1643|4|78|21|2|579635.21|7593.71
60808|1226|3|16|20|1|984014.85|11311.01
98010|1454|2|4|3|2|240370.17|14146.6
10370|621|3|95|36|1|901997.0|12792.41
51916|201|1|49|29|2|569931.91|-4941.44
75660|443|2|84|24|1|150232.02|-2851.18
27874|1|3|4|38|2|271710.1|6514.01
379|1485|2|12|2|2|378713.05|-260.47
83268|859|2|78|3|2|84229.99|14710.05
86998|147|5|56|44|2|518399.31|11887.68
21498|570|4|16|5|1|55456.47|5206.87
12852|1183|2|22|31|2|164445.88|13490.41
42327|328|4|94|47|2|289182.06|10182.89
13817|796|2|16|37|2|467120.06|3077.76
45934|535|2|78|28|2|395479.77|-3522.15
84039|760|2|52|23|1|859352.97|131.68
91665|354|3|80|5|1|634716.22|-332.33
24716|1024|2|71|21|1|87908.86|-2622.7
15431|1532|3|18|8|2|217365.23|-3700.33
21447|243|1|49|33|3|838959.92|2001.68
4574|410|4|98|1|3|466558.63|13701.24
41928|149|1|13|17|2|4948.43|8542.56
59796|345|3|12|41|2|289658.21|-2177.67
83851|848|1|28|10|2|229348.99|-2506.91
7349|1112|2|27|36|1|86936.72|-4575.15
26468|1529|4|61|2|3|696645.77|451.4
69029|834|1|41|28|1|544902.36|5049.81
74584|1594|4|47|16|1|81854.21|-2489.38
56676|703|3|74|50|3|830044.2|2639.24
7348|27|1|9|19|3|949705.94|365.51
4701|1706|1|15|1|1|111908.4|5066.3
85932|1064|3|91|22|2|343847.32|10157.36
2829|519|4|33|9|1|392806.08|-82.39
8282|1499|3|14|2|1|733039.11|-2061.87
71849|783|5|10|3|1|606206.88|-513.85
23390|1551|3|43|46|1|959178.02|13031.63
83373|29|1|12|34|1|836962.74|4914.77
19695|199|1|15|9|3|194734.2|14319.12
65984|512|1|94|19|2|133286.18|11085.61
61383|735|4|59|9|3|165602.17|4250.36
98690|1281|4|67|10|2|209026.04|699.91
54926|688|4|5|32|3|326251.8|2716.69
53639|7|1|66|17|3|832566.78|8280.06
2254|1075|1|77|29|2|39097.67|2016.73
87195|847|4|79|46|1|913453.0|13522.33
73706|1796|2|39|16|1|851383.79|9097.25
5224|1213|2|46|40|3|957331.89|-2517.72
27725|526|4|1|10|2|442797.13|7592.35
20623|916|5|2|25|1|301026.44|4224.64
99565|393|4|85|26|3|35434.62|4235.01
76327|1579|4|42|26|2|301494.52|1990.74
52554|1711|2|27|17|2|997480.35|14128.07
48800|75|1|84|36|3|680619.99|14339.24
1834|380|4|22|24|3|702446.49|7743.43
12586|1729|4|9|10|2|676633.36|10206.13
44446|491|1|88|15|2|441853.64|13011.44
21922|668|3|62|42|1|977920.44|-737.55
33576|786|5|53|23|2|872941.52|8012.98
26003|1792|5|26|11|1|193865.72|10131.7
540|397|3|15|12|3|795398.86|9338.1
94599|81|3|9|13|3|533231.97|2777.49
38778|1241|2|66|1|1|915983.53|10796.67
30178|1430|1|71|45|1|247624.62|12781.81
32345|487|4|55|8|1|297655.17|-3844.79
47193|1785|3|69|30|2|614395.81|13001.37
75835|31|5|15|34|3|381808.84|-1670.27
81410|79|5|55|24|2|330014.23|418.79
20741|408|5|31|12|2|412393.84|11502.22
8083|1243|2|24|43|3|687712.19|-276.53
88468|1286|3|70|6|1|792334.26|-681.14
1378|1292|2|87|5|3|367220.91|6712.85
90932|1041|4|2|35|1|992350.71|9024.32
77899|1416|5|20|30|2|340612.81|-386.2
50632|1614|2|73|2|1|222409.37|11362.51
80185|490|3|32|9|3|603897.25|-4965.33
66287|992|5|64|9|1|898881.07|6480.45
55861|775|2|92|25|1|225955.24|-30.76
5687|947|2|1|27|2|396841.74|66.13
6268|503|3|97|32|1|139507.63|-4097.08
39851|567|2|18|39|2|685724.82|13400.65
66417|83|3|82|50|2|404809.39|4494.35
42098|1365|2|6|50|2|107592.54|10618.62
73224|616|2|40|36|1|6257.21|14948.3
30231|1341|5|18|7|2|467154.34|14418.41
65341|1502|5|78|47|3|707188.13|5470.3
60980|333|3|26|32|1|775056.73|6983.61
63027|1743|1|53|28|2|650976.96|2893.03
79110|1591|3|34|14|2|658831.09|5270.6
52714|1596|3|50|18|3|556388.83|14940.02
54727|1163|4|4|32|1|582118.95|14633.99
42992|724|2|59|8|2|755714.92|12863.44
87856|1021|5|49|38|1|855903.36|-1623.92
46437|570|2|22|21|3|327987.19|5891.92
76552|1745|5|42|8|2|858570.7|-321.79
81358|1239|1|11|2|3|87091.8|10423.74
35841|474|2|95|26|3|85926.25|-2912.66
94588|195|2|16|20|1|19166.16|14825.17
72047|1800|5|43|13|2|1065.2|9595.07
23860|1246|4|25|39|3|945274.98|4921.37
41153|697|1|86|49|1|141553.91|-4333.62
28723|1133|4|20|19|2|68678.27|390.55
53617|41|5|62|9|3|182951.4|7701.72
18588|860|1|14|28|3|559638.96|7522.28
24402|1186|2|50|17|1|491953.97|12059.24
12018|101|4|19|17|3|445752.76|8711.45
23976|85|2|2|44|3|803877.7|-3310.06
95454|1417|4|43|32|3|276435.05|-3956.75
67146|1821|3|90|16|1|209782.12|9728.5
48491|1342|3|79|24|1|449563.25|8179.61
94183|713|4|63|43|3|443040.76|2281.64
34812|765|2|37|2|1|828400.88|845.07
21836|163|4|19|50|3|212101.89|3934.25
56467|938|1|18|36|2|188003.86|14793.08
61570|24|1|29|42|1|155450.3|1802.17
87372|748|4|1|24|3|75835.86|-2783.69
96604|102|1|18|47|1|74517.39|13383.99
3693|466|1|9|33|3|10608.77|4468.43
81512|1539|5|94|48|2|166281.31|6942.4
18297|1508|4|39|10|1|467689.95|8877.86
90373|1049|4|39|50|1|92516.06|-4824.22
24206|1282|3|37|49|2|517636.86|-3087.32
16832|71|3|37|31|2|740302.33|3197.96
39013|412|2|93|12|2|537642.99|10623.13
64847|137|5|18|35|2|697468.42|13139.59
5483|76|2|15|16|3|402666.33|8505.06
21315|964|3|19|13|2|340729.02|5014.88
92319|40|3|86|16|1|425361.85|14090.82
47423|1143|3|7|49|2|726327.74|9129.96
60476|1082|4|72|43|2|144919.59|12153.47
95826|1139|4|12|40|1|759956.45|2846.56
28820|684|3|2|27|1|176434.47|12752.39
48125|298|5|58|18|1|836276.33|3772.11
67112|102|4|89|29|1|820451.49|9856.47
96552|1678|4|56|27|2|960202.03|5005.76
15530|865|1|19|22|1|23928.49|12119.65
88379|1474|3|55|44|3|266950.51|11907.58
92126|775|4|17|44|3|314367.44|-3194.44
71825|461|4|57|9|3|135470.98|1569.43
62356|205|5|99|36|3|532237.79|-1729.02
22061|1438|5|44|50|3|432216.24|6934.84
71816|45|1|67|22|1|561291.65|10560.53
14104|1522|4|68|5|3|268788.85|-2525.26
51792|666|1|20|40|1|506133.35|4425.62
38713|1247|1|41|11|1|779689.6|6814.38
23025|67|1|71|38|2|442865.28|-676.22
18460|118|5|8|15|1|561524.93|13056.15
29066|760|5|67|48|3|564312.46|6078.19
92839|491|5|35|1|2|265344.82|10290.53
36123|418|4|46|40|2|794294.24|-2135.75
26744|831|5|74|24|1|26421.37|4689.17
68818|1713|3|2|30|1|407173.59|-2845.86
77323|1679|5|5|13|2|212345.69|4299.9
10734|783|2|5|43|2|526603.71|-3970.23
78866|705|3|24|35|1|657288.27|8272.72
27736|763|5|32|19|2|973906.17|-4979.36
31388|977|4|46|30|3|232500.67|3807.45
66007|481|3|62|20|3|221043.88|-669.08
9569|1789|1|59|10|1|276610.41|2428.77
899|833|5|26|19|1|872127.66|-4991.28
73094|289|4|64|2|2|330338.05|8815.97
96713|1506|2|10|35|3|44071.18|4260.48
93690|1705|3|63|17|1|16293.32|1965.75
24245|619|4|26|44|3|721749.98|4966.48
72699|173|1|70|37|3|479042.71|-4407.17
77245|1243|1|88|35|1|441151.62|12732.14
89895|1593|1|67|36|1|224896.3|9221.07
96198|245|2|73|40|1|625151.48|1322.25
49749|925|1|70|44|1|54977.16|1887.45
50131|1053|3|63|41|3|5837.91|10980.95
82174|494|4|86|42|2|868640.05|6931.75
83045|632|5|19|48|1|360600.65|-2629.5
33547|81|5|93|39|2|488970.56|386.85
81914|199|3|5|3|2|8398.3|9301.06
99809|1392|3|56|34|1|885340.43|-3744.88
14325|1630|1|2|46|2|610057.67|7234.15
6642|1594|1|91|19|3|670937.76|11740.39
2118|457|4|92|38|3|912143.17|12384.8
16063|1649|4|88|33|1|20094.7|-2941.92
41003|1267|1|96|31|1|12278.62|2067.66
7233|1378|4|56|50|1|958858.65|13354.46
31018|1576|3|65|49|3|155593.76|6569.1
8364|515|1|84|34|3|377232.23|6152.79
30557|1245|2|3|46|1|895489.81|-3327.95
87119|1631|1|97|49|3|157032.86|13434.61
88304|268|3|84|29|3|646758.57|9805.45
23396|815|2|20|20|3|863877.53|13185.89
83847|1767|5|89|21|1|389701.94|853.52
94058|1239|4|18|33|1|366606.22|10560.03
15988|1190|2|12|45|2|266871.45|9284.04
69926|1104|5|18|36|3|234677.1|539.4
60993|1454|2|2|12|1|580225.52|-2209.45
42440|1662|1|36|36|1|264853.39|13832.26
81997|314|5|38|28|3|696430.33|4782.37
59776|1699|4|30|45|2|856824.87|-3882.67
22354|584|1|68|26|1|52843.98|11209.81
56530|1550|3|61|5|1|611332.74|11824.15
35549|197|3|26|34|2|327686.11|7683.95
42464|685|4|53|42|2|982629.69|9307.11
53671|501|4|54|50|3|109620.62|7241.59
77073|737|5|57|43|3|752975.53|-624.35
14100|212|1|55|10|3|633159.47|12523.59
21305|159|5|29|37|2|350864.62|8184.8
58043|891|1|2|2|2|235411.96|729.77
99952|389|3|59|42|2|137868.6|3841.35
90827|897|5|44|46|2|189098.42|-1581.83
7948|1639|3|36|5|2|415153.43|-347.39
59132|677|2|94|48|1|645885.39|13427.57
62219|1516|5|54|22|1|546765.98|9529.67
9499|611|1|48|40|2|284741.61|4111.11
55073|1050|5|76|2|3|916078.77|14325.05
97413|296|4|9|2|3|839872.28|296.77
20301|74|5|31|10|3|642023.54|12066.42
21790|732|2|68|9|2|77764.36|8283.58
62716|1773|5|85|37|2|145325.29|11707.78
33717|1709|2|78|37|3|224021.07|753.66
52627|185|5|62|43|2|657238.06|2443.06
48875|617|3|40|14|1|528869.85|-4079.65
27926|1749|2|61|29|2|431481.89|9809.28
30389|1381|4|7|35|1|470100.41|7854.91
86358|665|4|91|19|3|183839.65|9866.86
6345|26|3|99|28|1|759768.3|12502.17
28948|1507|1|24|37|2|182253.95|7036.14
59411|979|5|41|29|1|815613.74|10514.3
54140|1348|4|71|16|2|621639.9|-4435.25
54110|435|5|77|46|1|417205.95|12223.5
12755|1732|1|26|49|1|112173.03|-3295.75
66980|1303|2|89|27|1|722061.13|11255.53
43444|692|1|25|25|1|51084.52|14658.33
10197|13|2|99|2|1|71233.98|10754.48
20048|615|5|53|44|2|152125.41|-1266.99
35949|71|4|98|37|3|842973.05|3052.7
40045|1659|5|9|28|2|285471.14|2727.06
19063|290|1|44|39|3|84637.78|1842.13
80037|1793|3|6|39|1|928493.17|-1889.79
90081|1193|2|84|9|2|189631.23|-529.73
88822|1183|3|19|11|3|942014.38|-4908.62
66152|1414|4|54|45|2|10751.58|9526.97
20798|1482|3|63|30|3|7028.91|4121.49
65267|769|5|35|17|1|82463.18|8772.0
99716|1044|5|46|19|1|405782.44|-2329.42
86711|1125|3|26|15|1|171949.76|5740.93
71546|1776|2|93|22|2|435488.7|8336.18
72393|184|1|83|37|2|52552.56|-1421.05
78025|1750|1|91|42|1|57630.32|-4683.77
85551|804|3|98|44|1|514144.75|11756.99
47167|192|3|49|6|3|564294.5|8904.45
56981|270|4|93|22|1|389010.98|7991.45
68704|1228|2|69|22|3|805003.18|-4352.39
44961|195|2|79|38|2|947135.85|4653.02
41778|1109|1|38|17|1|509532.95|274.67
52481|820|4|67|14|2|115822.89|14902.17
53064|844|3|92|30|3|405811.03|-4327.31
29618|966|4|86|14|2|335268.28|2711.7
80464|88|4|31|45|3|323052.62|8849.79
98674|1319|1|39|31|1|326585.89|7839.31
41455|1202|2|18|19|3|39602.49|820.12
80104|56|1|18|21|2|179281.19|-2504.71
34236|989|5|31|35|1|736138.73|-4951.32
60425|803|3|16|22|2|280873.32|10545.57
85298|191|2|41|15|2|408449.3|10853.82
78091|778|5|52|12|2|159812.09|1456.77
66711|393|4|94|34|2|634054.52|-1454.8
10077|1266|1|53|16|1|782234.72|13357.08
57558|743|1|71|34|3|977551.26|12648.32
49985|141|5|40|12|1|12702.71|10643.37
50417|402|3|16|7|3|953069.81|-1082.9
8357|600|1|14|28|1|588954.3|14074.81
61125|631|1|35|30|1|662032.76|4673.49
25442|1097|5|56|23|2|699095.31|4184.82
65751|973|1|59|29|3|896350.3|-2646.79
49821|802|5|67|27|2|273822.79|10753.77
51233|617|2|63|46|3|481663.12|10517.71
34403|1283|1|47|17|1|397029.33|-1545.31
17138|989|4|75|48|2|59524.81|5373.16
93975|109|4|44|1|1|766313.98|7582.69
23464|738|3|12|37|3|651908.08|193.83
38108|947|2|43|26|3|51342.73|14286.75
53860|547|2|94|37|2|188763.91|-971.9
72500|75|2|98|25|2|604745.98|13036.85
81546|419|1|15|41|1|880620.93|14771.84
2788|1609|2|97|46|1|824331.47|10499.42
3509|680|1|53|26|1|231820.71|1453.63
42922|626|5|16|19|1|942675.53|13482.22
37603|1092|5|4|26|1|591283.83|2655.16
97773|26|1|85|10|1|76416.35|-4591.44
90104|138|5|60|8|2|479593.02|135.99
91160|142|1|43|49|1|453176.19|2870.07
98742|1217|2|58|3|1|14514.52|-3420.95
55301|1664|2|9|41|1|927014.7|6478.64
93698|1371|4|53|26|2|866160.83|6649.73
46389|88|5|40|36|3|258767.57|12155.57
77104|1170|2|35|10|1|984962.47|1645.77
5830|474|3|95|33|1|677689.36|-25.1
59910|72|3|79|10|3|629334.42|9137.72
40404|692|3|89|32|3|866465.43|-1210.43
21391|53|5|89|22|3|395719.2|-4442.3
14620|594|1|52|22|2|574185.35|-2563.62
16282|738|3|86|9|2|653773.32|10719.26
59471|268|4|99|36|2|287004.99|3944.1
33783|1022|4|84|4|2|437305.39|-3303.97
5341|203|5|4|33|1|446073.54|495.52
8456|1197|5|18|10|1|379489.16|6515.25
23706|1287|1|45|42|2|291821.56|-1758.26
16176|1455|2|80|39|2|671006.55|10545.21
85253|730|4|82|1|2|25978.23|4103.72
931|529|2|54|49|3|900363.84|12723.86
48481|723|4|41|1|3|767061.87|-4831.02
1794|699|2|50|40|2|103021.76|12952.17
18779|1543|4|36|3|2|517977.49|-2757.91
47324|287|5|19|33|1|971826.8|10607.08
45962|1815|3|68|28|3|914381.85|6301.42
42636|919|4|82|14|1|435257.87|-1239.22
55731|1253|1|83|50|2|349698.05|14600.34
1513|863|2|39|6|2|882579.43|-3759.45
30747|1383|1|36|47|2|995780.56|1912.21
81473|590|1|30|35|2|98036.82|-2586.63
30|548|1|85|41|2|482765.16|3377.57
33574|870|3|85|32|2|948852.88|-3904.7
10861|1128|1|52|26|2|632902.72|14247.3
12668|258|4|71|29|3|589022.13|9335.88
59105|1210|5|25|38|1|601504.13|14977.26
13713|846|5|76|28|1|671336.41|-2576.84
60299|643|5|25|29|2|868187.17|13407.81
86971|1345|4|93|40|2|963579.09|2418.04
49575|300|5|80|34|2|41543.22|13232.05
5954|828|1|21|4|2|644494.37|7069.75
20230|1338|2|57|17|3|10144.15|2266.92
40779|890|5|79|46|3|471328.91|-1559.73
94947|350|5|35|16|1|879749.53|5813.13
90347|1728|1|10|44|1|447007.75|7838.19
46570|437|2|26|26|1|111658.96|4120.3
73839|1562|3|7|37|1|841846.3|-3505.03
94562|877|2|73|38|1|952599.99|13657.27
31174|723|4|59|44|1|329595.17|1600.0
64229|255|4|28|26|1|775965.01|10632.88
34556|558|1|33|46|2|616382.62|1372.9
63309|186|2|41|49|2|12625.15|-906.1
82977|483|4|28|2|2|93095.85|-393.44
98453|1400|2|42|15|3|736511.81|3663.63
53357|1202|4|59|31|1|346175.2|2994.09
15843|372|5|44|25|2|122650.06|-741.23
22321|1319|4|57|35|1|883183.51|2666.43
90916|148|4|51|33|3|855517.77|6250.74
72874|804|1|69|45|2|954027.76|5448.46
60258|263|3|10|26|2|420122.79|13164.51
73403|1036|5|80|22|1|111914.36|-3446.17
99477|880|3|8|14|3|731075.88|-2941.68
95087|257|5|62|4|3|225279.37|-391.74
50449|1460|1|39|24|2|179692.08|4375.7
99677|240|1|39|11|3|375497.14|5745.33
23458|359|4|32|15|1|574020.12|10833.22
19722|609|1|21|22|1|485475.43|1163.06
42116|1780|3|82|37|3|495748.84|1084.15
86596|445|1|70|28|1|22409.74|-4799.02
22309|1289|3|82|32|2|299938.49|-4843.42
38496|827|1|4|12|1|473357.75|10406.59
23385|1410|2|67|31|1|171626.86|-4969.28
74433|730|2|88|7|2|910418.46|13301.68
67620|1503|3|75|43|3|450725.02|6453.15
5058|728|5|70|47|1|912462.59|-4863.12
71428|379|2|26|1|1|19977.81|417.53
76941|462|5|52|11|2|285714.68|-3898.14
92858|1000|5|37|28|1|984102.78|58.64
51954|14|5|43|38|2|654958.7|13494.46
16538|775|1|98|10|3|799558.78|-4308.01
95553|1448|1|34|19|1|846557.17|8758.68
74375|1445|3|83|11|1|516075.72|1117.45
88252|563|1|98|41|1|283319.03|7121.9
36997|505|4|100|7|3|806439.91|4800.91
99664|524|5|57|49|1|374308.24|10340.4
43739|1019|5|11|39|2|199292.85|2001.82
95619|1203|1|31|34|3|550202.38|4070.24
3951|709|1|34|3|2|648173.43|4311.33
56541|878|3|86|8|2|19867.59|14369.91
70393|585|5|73|8|3|555800.22|11889.47
33160|1143|2|64|4|3|942252.08|949.39
88338|955|2|55|41|3|317469.87|-4423.7
61427|472|2|81|50|1|400745.7|5728.24
44520|1193|4|68|39|1|113711.7|3744.79
35552|248|5|69|1|1|671931.05|-4013.76
84000|1330|4|15|46|2|676749.5|13728.05
93974|11|2|99|4|1|454969.07|10701.79
14492|1306|4|12|35|2|904151.1|480.52
25666|1693|2|3|21|3|321389.79|-1503.31
34601|1419|4|49|17|1|810725.82|1316.84
74458|916|5|13|15|3|212074.49|10802.97
11810|1746|1|26|1|2|926469.75|8468.85
16803|1312|1|33|25|3|250513.82|11536.21
11316|106|2|15|1|1|598353.06|3786.34
25554|492|3|87|47|2|851857.51|612.67
67474|145|3|15|43|2|665123.31|3217.51
56285|175|4|38|46|1|488999.7|5677.73
5359|358|3|89|37|1|377791.03|4665.66
62990|366|2|39|39|1|303038.59|1283.85
2779|123|1|21|38|3|827352.88|-2923.23
91680|606|2|20|25|3|5812.87|9331.64
19546|1485|5|22|7|2|597308.76|-786.72
78814|1099|5|86|46|3|388016.9|9103.72
58057|1585|4|86|50|1|715369.86|5739.58
98007|357|4|30|21|3|959571.49|1307.54
93481|747|3|46|39|1|981682.79|4045.89
64609|349|3|26|39|1|657986.33|10368.57
23716|535|3|44|1|2|535247.49|2138.42
28793|119|4|95|39|3|533782.81|2160.54
16609|479|5|89|38|3|889678.92|11656.07
57779|159|1|99|3|1|606193.07|-4221.54
28262|1440|5|91|11|3|564157.72|11639.57
19605|1115|4|30|19|1|780414.97|13073.28
33920|198|5|95|20|1|144244.29|-4841.57
68292|817|2|9|16|1|740118.15|14613.79
13341|1650|2|80|8|2|963013.32|-3423.55
38104|1776|1|50|18|3|502751.31|-3865.16
34438|797|1|84|16|3|197209.1|6416.62
61874|220|3|6|19|1|131080.24|-1506.09
83619|1318|2|81|46|1|614600.27|5161.98
83458|1734|3|43|12|3|823970.01|4142.33
16207|1265|5|6|18|3|564694.99|2789.51
97612|1119|4|85|50|2|901693.41|845.15
10745|1320|1|73|15|1|272957.79|-1231.88
42674|397|4|41|27|2|615432.38|-4645.3
24503|1413|2|20|1|1|132098.95|7486.92
49169|771|2|81|46|1|797560.26|3562.33
43483|1522|2|42|13|3|797347.03|8299.29
50046|1757|5|32|7|3|844993.56|13386.58
52736|1125|3|46|14|2|110730.42|-3545.52
31600|1820|4|41|17|1|740348.01|4883.86
90948|1291|3|89|40|2|187016.05|1326.02
2206|9|2|63|28|3|554933.57|13143.8
939|783|4|32|18|1|799671.78|1304.83
97343|1543|2|4|43|1|467547.73|4376.32
63057|621|5|52|18|1|666938.72|7979.68
28479|754|1|51|13|3|902031.01|-478.77
11772|1051|5|7|16|2|562802.41|5621.09
58714|368|2|66|44|2|250186.88|8482.78
58282|611|5|37|41|2|408477.35|2375.65
99457|1053|5|38|3|1|533670.92|10144.35
74857|1280|4|62|19|1|460447.02|14648.9
26769|333|4|59|14|3|240688.87|12323.7
69715|1605|1|36|12|2|425700.56|12358.2
96952|1285|4|8|37|1|777349.55|8897.6
83831|1583|2|42|13|3|617141.29|-1764.18
59719|1505|1|29|14|1|631983.41|-1846.42
52699|937|3|59|30|3|644835.92|14491.94
56472|1687|1|43|41|3|864169.23|-3772.66
92982|364|2|66|43|1|123751.2|12424.72
45984|1808|2|97|48|1|754888.71|-3792.03
56525|223|4|26|50|2|157942.59|-1937.81
25001|1114|1|18|4|2|325975.38|11729.99
75631|1664|1|25|23|3|650241.74|4277.01
34700|1485|3|38|34|3|38661.47|261.16
76845|673|3|73|11|1|817183.45|12275.26
21442|1719|3|68|45|2|199703.29|14435.76
64234|612|5|77|49|2|717388.17|-3191.17
82042|1431|5|24|32|2|97221.99|9957.04
35524|1048|5|91|8|3|652560.14|7425.17
93043|971|2|73|5|3|197376.72|-1142.35
58327|75|5|38|36|2|222025.34|11151.03
44868|464|5|70|10|3|616029.96|9019.51
60027|606|3|81|6|2|70594.08|8114.42
46659|200|2|8|10|1|673273.16|105.16
55601|703|1|65|2|1|337327.78|7956.15
32288|1430|2|96|24|1|61694.64|7391.62
56158|685|5|25|19|1|425472.99|13151.76
16763|700|5|2|49|2|918876.75|13933.7
38138|884|5|49|1|1|792262.94|-197.83
79708|1354|2|90|43|3|688882.15|7299.7
3549|936|5|12|48|1|323903.11|-3473.67
78061|1694|4|53|34|2|284368.07|6335.79
77003|909|4|81|14|1|16825.28|424.4
6112|1823|1|83|27|3|658606.0|13475.94
18494|953|3|90|31|3|128485.62|13828.19
11604|1281|2|7|15|3|860454.8|-4721.16
82820|1447|5|97|6|1|14428.52|6952.23
81614|826|5|8|13|2|775388.16|824.29
36905|316|4|62|11|3|909707.27|-1723.46
98523|1609|5|49|4|1|53336.0|12415.61
26925|152|2|43|3|2|926542.77|-4095.08
46237|670|2|40|22|2|53616.33|134.64
33183|707|4|42|30|1|881916.05|5534.84
14907|984|3|48|46|2|178270.65|-4514.55
73464|57|4|6|38|3|486086.66|14625.15
18105|1534|3|47|18|2|312964.67|13376.42
62961|730|2|57|13|2|214843.02|3513.85
96277|259|5|86|19|1|393678.87|-4201.15
1292|935|2|7|35|1|388499.32|11661.53
70769|518|1|51|10|2|949484.71|3829.8
3076|965|3|86|28|3|196917.91|7982.44
57130|661|3|65|8|1|347090.21|2847.63
6765|1387|4|4|22|1|258816.84|1256.58
53347|203|5|47|2|1|93239.86|739.81
72806|1300|3|22|36|2|800057.96|-1309.43
92755|852|4|35|40|3|896556.71|3057.46
20192|1480|5|30|46|2|583139.89|12932.12
4726|711|1|70|35|2|219534.91|11747.52
64684|1100|2|52|14|3|225318.55|8369.29
94110|41|3|48|23|1|66327.97|7753.26
14018|1517|3|66|26|3|71234.92|12498.4
68055|592|2|35|25|3|782914.74|6877.57
84432|1597|3|81|37|1|214366.78|3087.13
28359|1556|2|43|19|2|285295.99|11136.47
74615|439|4|83|43|1|494099.54|-784.21
25312|1412|3|83|19|1|766696.57|848.98
22810|736|3|59|20|1|751943.85|8907.68
34423|1007|1|38|4|3|571069.62|12846.24
47149|286|1|35|6|2|876158.51|13363.85
90979|1605|3|100|47|1|404382.76|3814.57
77322|872|4|5|5|3|729806.69|-2328.49
30850|686|5|93|32|1|508014.93|-519.24
69569|592|5|12|6|1|163957.26|9153.63
21985|157|3|46|29|2|439174.93|3190.97
1789|380|5|17|34|1|497771.85|9951.2
84590|1310|1|74|21|3|4266.39|1484.27
27156|1186|5|25|39|2|505180.61|12171.66
90346|83|1|32|26|2|403521.85|-4198.49
64161|1433|5|79|29|1|602782.33|-3798.58
23775|1574|5|81|7|1|433892.95|-4949.59
32651|1613|2|42|33|1|311080.85|10696.69
61324|632|5|67|5|2|568735.36|12191.92
16334|880|2|93|49|2|809655.49|10207.03
49604|856|3|45|11|1|538190.11|6959.81
77794|1577|1|62|37|2|806347.82|7189.28
46706|1734|5|74|38|2|340619.45|-4224.39
51038|928|2|54|47|1|207456.03|11664.51
7821|1111|3|34|29|1|753770.76|-2630.92
98121|1627|5|22|25|2|311620.16|5202.54
98234|1047|1|16|48|1|832730.67|-4088.84
13484|768|4|75|41|1|594442.3|14473.82
79566|453|2|88|19|3|555986.15|-852.27
9021|660|2|21|26|2|972865.01|1461.57
21133|1462|2|40|31|3|32560.67|-869.26
45042|1074|5|13|41|1|223215.98|14756.72
88489|1530|5|2|21|2|997760.59|11892.52
55507|1711|2|62|19|2|833598.09|8791.08
5124|181|4|53|25|2|987255.17|4290.44
52173|1254|1|36|37|3|583375.98|-3912.01
20282|971|1|54|22|3|42890.98|-3651.81
4665|1022|2|64|26|1|294374.87|1431.71
7694|1163|3|29|11|1|790803.44|-1751.98
13756|1640|4|38|15|1|865203.01|-1980.73
36842|1628|3|92|33|3|950818.16|13430.45
71371|223|2|55|45|1|285721.02|8999.19
44135|175|5|46|41|2|529300.34|14405.19
94144|1445|2|34|26|1|793344.04|776.87
86252|989|4|95|16|3|248977.45|9953.25
20804|21|4|6|29|3|920118.79|2048.63
33356|417|5|13|31|2|816035.86|14975.4
93825|950|4|97|2|1|337836.3|-860.36
60877|451|2|27|2|1|232242.04|4012.46
2948|1681|1|76|42|1|994004.71|2061.36
80484|1585|5|59|19|1|738612.17|3369.42
70376|664|4|40|15|2|434219.68|-3398.7
34313|1150|2|49|18|3|653856.88|5284.31
57108|1289|4|71|19|2|879959.64|-3972.3
66509|159|3|48|36|2|985770.41|1962.37
22199|1562|5|91|34|1|908721.24|5642.49
77703|882|2|6|50|1|461378.44|-1199.63
35916|27|3|18|25|3|725248.92|-1998.13
53637|395|5|25|26|2|987315.92|11870.07
92034|1056|1|5|23|3|995594.34|8846.34
70224|1651|1|22|9|3|136495.32|13870.57
87106|1202|3|62|21|3|907038.48|-4760.26
45887|1385|1|82|14|2|93501.11|5594.07
65522|600|5|75|1|1|794455.23|-2639.38
33113|1483|5|6|34|2|140385.46|3530.42
81843|1654|2|11|13|3|153274.71|3694.99
11029|1527|1|33|10|3|929047.68|6790.41
83149|1752|3|25|38|3|529580.41|237.16
90142|403|2|29|40|3|932210.43|6553.78
51591|1628|1|61|24|2|543340.28|13549.8
56956|1355|3|94|40|3|751558.34|-732.51
88895|1098|2|57|22|1|31030.34|3354.14
56259|1066|4|58|26|1|254748.47|1938.91
8335|74|2|57|4|2|403025.69|4985.92
53494|1260|5|45|2|1|784739.36|5426.82
21669|713|5|95|24|2|358081.59|-1688.99
12999|819|5|38|46|1|158913.51|-3057.2
