loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
9660|1066|45|58|23|2|388955.1|Pending
71452|1785|19|41|28|2|418362.72|Rejected
91883|1258|46|81|31|1|97400.52|Pending
50437|564|35|59|39|2|467230.58|Pending
58665|366|20|16|5|3|488939.64|Approved
37583|901|27|84|39|3|323706.16|Rejected
32387|245|3|49|11|2|71038.44|Rejected
31618|604|21|33|44|1|114663.5|Approved
79571|1230|37|34|1|3|335851.49|Pending
10508|78|31|76|13|1|295385.73|Approved
14883|439|28|64|34|1|258328.11|Approved
62172|54|21|17|22|3|163434.47|Approved
58656|267|17|99|34|3|451449.0|Approved
34692|393|36|4|29|1|454583.79|Approved
95397|277|43|23|5|3|331275.83|Pending
10703|570|18|14|20|2|453443.62|Pending
20176|1385|42|79|44|3|235461.97|Rejected
23137|269|39|61|26|3|433959.29|Pending
4975|548|9|92|26|3|107523.37|Rejected
91750|389|21|83|3|2|475508.4|Rejected
50406|502|35|26|3|1|271827.59|Rejected
21377|624|45|66|17|1|407361.58|Pending
64175|1539|49|27|43|1|59764.46|Pending
55473|1713|6|61|37|2|91974.86|Pending
39771|617|28|85|9|3|230683.57|Pending
3807|1273|18|70|9|1|65726.84|Approved
92795|846|24|92|13|3|12006.68|Pending
15670|1196|40|26|21|1|421298.18|Pending
81095|1428|47|91|1|3|236635.67|Pending
86684|1227|21|1|24|2|131526.0|Rejected
74785|514|40|84|11|3|221884.53|Approved
45379|972|32|18|26|2|222052.66|Pending
68388|1627|11|46|31|3|335118.58|Approved
79757|826|42|21|16|1|328283.59|Pending
87000|308|22|95|12|3|195166.13|Rejected
71996|747|48|98|20|1|323049.63|Pending
59539|759|5|51|5|1|279941.51|Rejected
63452|1128|47|91|48|1|59182.88|Rejected
74694|158|40|86|17|2|90985.04|Rejected
91690|600|24|92|28|1|306291.27|Rejected
91215|754|31|65|31|3|82132.75|Rejected
66073|583|50|60|49|2|98313.14|Pending
26922|532|37|98|1|2|45863.71|Pending
14711|1524|38|5|36|1|167146.1|Rejected
83637|286|16|76|4|3|135619.99|Approved
21964|476|41|35|38|2|484251.07|Pending
81757|212|11|49|37|1|204037.05|Rejected
12553|1177|17|99|44|3|122629.36|Pending
64628|1663|7|61|40|1|346833.61|Approved
60266|646|45|42|23|2|419315.82|Approved
14938|747|50|20|2|3|414255.9|Rejected
645|343|22|11|1|1|203863.84|Rejected
63021|1485|20|67|30|1|436934.84|Rejected
80344|632|7|81|7|2|407872.96|Pending
64554|145|49|89|13|2|257010.8|Rejected
40431|794|7|26|17|1|440148.45|Approved
27933|1242|48|31|6|3|332481.94|Rejected
30180|1679|12|47|8|2|408234.62|Rejected
70292|573|24|60|9|3|111347.42|Pending
75751|358|2|62|48|3|409169.8|Pending
84582|673|12|64|35|1|453602.44|Pending
47039|856|14|78|44|1|354684.12|Rejected
75560|1151|42|95|35|2|417799.4|Rejected
76130|1101|31|95|6|1|418166.76|Pending
77392|1776|3|56|14|3|44930.72|Approved
44442|1736|42|80|15|2|373343.64|Pending
47653|591|35|87|36|2|323406.86|Pending
92553|188|23|10|2|3|138225.59|Rejected
80073|379|10|43|37|3|71532.46|Pending
61655|1561|7|40|17|1|116871.82|Rejected
1481|139|25|13|13|3|366618.14|Pending
11427|1413|5|20|41|2|39080.67|Approved
65199|1415|4|59|41|1|10824.05|Pending
16305|1525|39|60|31|1|8353.94|Rejected
50204|310|48|37|2|3|399314.29|Rejected
33123|1753|21|42|29|3|373297.82|Rejected
34591|653|9|79|5|2|216180.9|Rejected
31714|641|6|73|35|3|179826.82|Approved
95986|581|5|5|20|2|251181.53|Approved
48565|244|26|99|10|1|192293.09|Pending
26146|1080|31|64|19|1|240556.49|Approved
78759|1229|2|68|39|2|233186.19|Approved
18634|506|37|90|18|1|28335.78|Rejected
82363|853|13|63|40|3|168622.42|Pending
88242|875|8|31|6|1|269030.68|Rejected
71924|549|38|77|21|1|58272.46|Pending
22628|1688|23|7|47|1|32124.68|Rejected
3668|927|47|16|5|3|344114.32|Rejected
91385|582|24|28|6|1|108990.95|Pending
86212|550|37|86|3|2|9537.01|Approved
55403|1365|48|74|7|3|184214.63|Rejected
62015|758|10|65|20|2|296026.63|Pending
60379|719|45|59|3|3|64137.61|Rejected
35425|1458|15|43|17|3|395311.32|Approved
35934|115|19|29|15|1|369474.66|Approved
68449|315|37|84|43|3|358762.74|Pending
36649|1551|35|38|48|3|350639.51|Rejected
77386|747|45|84|31|1|461813.64|Approved
7234|1457|31|64|36|2|100939.72|Pending
76536|1156|30|30|47|2|178679.21|Rejected
10961|548|22|78|44|2|163199.48|Pending
78550|889|50|40|2|3|33351.03|Rejected
56059|1682|27|50|42|2|241937.61|Rejected
69139|1040|45|37|32|3|443230.22|Pending
13017|377|37|88|3|3|115770.57|Rejected
13471|209|12|99|14|3|427484.22|Pending
86533|1264|25|23|11|3|323715.62|Rejected
39733|1101|46|25|6|3|447472.55|Pending
17969|1526|17|100|12|3|124935.88|Approved
39032|936|39|47|38|2|407467.96|Approved
75968|725|35|80|31|1|229624.98|Approved
29171|183|20|19|32|3|369703.28|Pending
27777|1468|20|65|13|2|314684.18|Pending
49856|1601|8|42|46|2|100912.83|Rejected
63729|1066|13|16|29|2|243675.49|Approved
54132|403|30|59|37|1|72027.88|Rejected
13416|1455|26|14|28|1|163963.37|Rejected
49565|300|35|18|26|2|382186.97|Pending
71202|360|10|56|42|1|93943.74|Pending
12498|481|45|62|44|2|314247.69|Rejected
7074|1435|23|81|14|2|325849.73|Pending
85471|107|49|54|35|3|302186.43|Pending
5638|176|11|79|8|3|21801.42|Approved
41195|1287|46|49|17|1|481141.98|Approved
12012|1692|48|30|30|1|206389.83|Approved
65254|747|10|71|14|1|235490.35|Approved
85656|1558|5|33|7|2|35406.04|Pending
99101|539|4|11|5|3|76819.36|Pending
79464|296|28|84|7|3|243883.29|Approved
81394|74|34|15|8|2|94701.14|Rejected
80567|72|47|12|3|1|400487.61|Approved
10684|166|35|19|46|2|238914.41|Pending
38723|871|44|24|30|3|143985.73|Rejected
14886|1821|32|64|50|3|474449.81|Approved
55321|1384|10|28|30|3|411912.16|Approved
17826|79|9|57|42|2|5387.93|Pending
50888|1568|17|56|12|1|45685.0|Approved
42185|261|16|51|15|3|392031.95|Approved
22360|1622|21|74|33|2|119235.93|Rejected
97061|1444|5|22|28|3|185560.28|Approved
39156|297|34|37|20|3|168043.65|Rejected
11133|285|6|50|19|3|72577.92|Rejected
9400|648|10|42|25|3|496009.13|Rejected
46447|28|26|22|42|2|190157.7|Approved
50090|350|33|55|28|3|459966.91|Pending
74563|1320|47|99|33|2|159143.38|Approved
85622|355|41|54|31|1|311616.35|Approved
58170|752|17|47|37|3|371059.95|Approved
20670|876|11|99|5|2|238442.42|Approved
51894|63|22|96|4|2|45293.24|Pending
96170|218|12|90|32|1|57422.05|Pending
62645|22|19|83|24|3|39935.79|Rejected
71387|1571|37|78|27|1|423035.55|Rejected
4787|761|14|64|5|1|400653.39|Approved
36856|932|49|46|17|1|493127.42|Approved
1111|1355|30|63|38|3|445019.32|Rejected
1992|1313|49|90|35|3|244932.16|Pending
24517|549|21|33|41|3|293013.08|Approved
96967|631|22|94|15|2|178774.48|Pending
53461|399|3|6|45|3|82788.54|Pending
41020|375|19|6|17|1|330434.97|Pending
45938|1731|44|10|22|2|243000.92|Approved
35046|876|31|10|36|1|190812.73|Approved
97151|490|36|67|13|2|305695.34|Rejected
37956|541|39|87|14|3|173761.86|Approved
7908|1222|8|55|36|1|424438.22|Approved
19247|1100|3|82|41|1|323460.17|Pending
21974|895|17|58|34|2|240838.3|Rejected
39157|716|47|42|34|1|216697.45|Pending
15337|1052|10|93|47|3|110246.25|Approved
24976|391|38|93|44|3|231385.23|Approved
26207|166|2|92|17|1|386399.09|Pending
33204|251|5|13|36|3|311902.09|Pending
85581|1385|15|100|47|2|421190.68|Pending
73078|1668|43|11|36|2|395900.03|Approved
1782|812|20|35|6|2|356110.06|Rejected
46517|1340|36|84|9|2|231467.62|Pending
17090|101|26|49|16|3|451306.64|Pending
54995|1262|8|20|45|2|468562.58|Approved
12564|537|1|99|37|1|54553.79|Pending
70243|1355|32|33|47|1|83198.32|Pending
74520|296|3|93|36|1|343724.69|Rejected
5777|1183|10|22|2|3|498704.84|Approved
95684|1551|29|76|24|1|202847.31|Pending
56845|64|11|2|31|3|106599.43|Pending
15286|1176|49|1|13|1|288269.84|Rejected
66343|5|44|52|35|1|414256.98|Pending
93710|1222|31|24|32|2|289497.63|Pending
11950|349|6|35|43|3|218296.0|Pending
71608|1103|32|100|10|3|51085.11|Rejected
34291|1229|5|25|11|2|491860.51|Approved
48025|1624|35|15|43|1|36364.72|Rejected
80318|1370|12|62|20|3|252664.28|Rejected
77407|1139|11|92|30|1|341962.61|Pending
69895|1631|41|33|8|1|257945.42|Rejected
46584|257|13|53|32|2|480922.35|Rejected
45104|931|2|50|48|3|326050.18|Approved
68515|1717|44|69|32|2|93926.94|Pending
53694|702|2|8|20|3|413323.66|Pending
15220|1501|15|81|38|2|482503.5|Rejected
98426|902|24|46|38|2|216338.11|Approved
3930|1222|15|27|33|3|16714.75|Pending
49200|266|47|14|29|2|128843.15|Approved
50149|505|22|87|8|1|148045.86|Pending
58284|47|13|61|37|1|197145.19|Approved
98883|889|2|27|47|1|498123.39|Rejected
8258|1579|3|10|26|2|292297.64|Pending
25241|1332|12|77|34|2|101848.51|Pending
20749|1196|26|91|41|1|114100.09|Rejected
31998|1084|45|35|15|2|19575.89|Approved
22562|1808|44|38|30|2|10609.81|Rejected
33493|662|24|62|45|2|95997.84|Rejected
67739|1668|18|70|6|1|345818.21|Pending
27721|770|18|83|27|3|261698.91|Approved
21467|152|2|90|3|3|457352.21|Approved
54683|1419|24|8|14|2|494981.47|Approved
16738|731|4|81|10|2|282254.41|Pending
99569|976|38|79|18|3|22017.61|Pending
43452|1543|30|13|18|1|295199.75|Approved
38237|1126|10|57|45|2|406755.16|Approved
51209|528|36|26|24|2|382058.88|Pending
93610|210|7|62|4|3|265515.48|Approved
69837|1763|49|33|20|3|366605.56|Pending
18029|178|23|60|14|3|363788.84|Pending
4784|1730|28|100|25|3|444687.13|Pending
7754|406|15|48|1|2|42975.71|Rejected
19243|999|24|77|4|1|27497.05|Approved
694|857|18|51|21|1|212416.57|Approved
53437|1276|50|35|15|1|321416.07|Rejected
77991|1698|37|17|20|1|269011.49|Pending
4943|1532|1|68|22|2|25066.8|Rejected
35696|788|14|33|14|3|228302.69|Pending
12343|41|5|76|3|3|156793.71|Rejected
21145|1642|9|37|8|2|251745.42|Approved
28330|190|40|43|30|1|213486.84|Rejected
50660|24|47|30|29|1|324236.14|Approved
95428|329|1|67|17|3|396876.71|Approved
44873|893|29|89|27|2|27920.25|Approved
58859|1606|10|16|46|2|323127.86|Pending
25065|1060|40|43|15|2|137300.14|Pending
26344|1594|41|26|42|1|420722.54|Rejected
71561|440|25|51|21|1|140085.71|Rejected
22994|1242|18|30|44|3|391064.03|Pending
98159|1232|37|38|16|1|497826.63|Pending
57831|801|45|94|26|1|257543.73|Pending
46335|1758|46|74|26|2|205995.16|Rejected
63169|1581|25|38|44|3|405615.3|Rejected
97631|586|10|34|18|3|486889.32|Pending
59373|515|43|42|30|1|20023.04|Approved
28154|1605|28|50|7|1|233352.06|Approved
85747|1567|12|80|21|2|175642.41|Approved
26685|384|15|74|31|3|17690.84|Pending
7526|798|7|85|34|2|272228.04|Pending
71717|10|23|77|31|2|90781.77|Approved
21501|1194|10|39|34|3|281271.74|Pending
11635|1716|42|55|6|1|262276.37|Approved
93869|505|36|60|46|1|57576.43|Rejected
20823|1740|43|61|21|3|458475.94|Rejected
308|41|22|29|18|1|105671.78|Pending
1359|502|19|25|24|2|495388.73|Pending
73732|1700|2|30|34|1|413416.23|Pending
6166|352|16|23|24|3|288831.28|Pending
53710|472|1|61|28|3|139204.22|Rejected
52652|285|5|69|39|3|135714.0|Pending
20847|1563|36|28|19|2|373731.71|Rejected
41275|502|29|64|19|3|425885.94|Pending
32779|1037|23|21|16|1|225157.96|Pending
51101|266|3|94|18|3|82444.07|Approved
2864|1437|47|25|43|3|182197.51|Approved
26807|704|35|87|31|1|329591.15|Pending
687|1585|15|52|35|1|230523.67|Pending
36582|1176|12|51|50|2|363142.93|Approved
33029|486|46|31|35|1|133643.96|Rejected
20620|1168|20|63|40|3|27487.97|Rejected
92098|1798|48|69|22|2|249447.71|Approved
69848|1712|33|55|16|1|163067.83|Approved
13132|1093|45|43|35|2|85302.82|Pending
2873|1295|28|50|40|3|228689.75|Rejected
97142|1355|22|100|9|2|343939.03|Rejected
50490|624|7|82|50|2|65089.85|Pending
73360|607|30|3|27|3|90434.65|Rejected
60296|1136|15|87|2|2|296813.01|Pending
31623|139|32|37|14|1|389694.72|Rejected
74984|855|44|20|5|1|218840.86|Pending
29927|290|14|74|16|3|298197.73|Rejected
83693|1556|50|57|37|2|467617.66|Pending
33366|1347|4|84|37|2|136172.04|Approved
2715|1080|23|50|9|1|444943.7|Pending
49448|563|47|11|16|3|304247.82|Rejected
23117|491|20|48|2|2|27243.24|Pending
29685|1451|2|97|2|3|355560.97|Rejected
73351|679|44|25|23|1|180877.95|Rejected
50199|1032|23|27|38|1|62201.5|Rejected
59270|100|11|60|15|1|289260.1|Pending
58773|168|39|13|48|1|175921.42|Approved
65900|1487|33|2|36|1|485036.58|Approved
71028|277|49|45|50|1|219798.02|Pending
62772|1504|12|67|26|2|67015.11|Rejected
33912|1740|25|79|38|3|304151.32|Approved
85108|887|11|79|3|2|383534.32|Rejected
53223|996|26|10|22|2|393133.38|Approved
47183|1095|40|32|11|3|331856.91|Rejected
58335|311|34|18|2|3|409468.06|Pending
88445|1150|27|9|33|3|13683.53|Approved
89581|467|38|50|43|1|180001.86|Rejected
38796|364|19|20|10|3|380655.36|Pending
42843|1492|6|39|45|1|411007.51|Pending
60075|1233|33|31|14|2|451013.59|Pending
36545|1417|47|86|39|3|395413.38|Pending
26104|364|44|39|23|3|32176.63|Pending
93098|362|47|73|34|3|200957.1|Approved
74076|1269|28|3|47|3|424588.18|Pending
91487|354|49|40|30|3|210463.44|Pending
22996|216|7|54|21|1|163866.65|Rejected
13502|1164|41|51|20|2|469436.7|Rejected
83857|127|3|30|17|3|398598.27|Rejected
26033|804|1|53|34|2|46817.64|Approved
36666|1557|4|14|20|1|459699.02|Pending
39266|509|24|81|23|2|361192.71|Approved
94057|1451|35|94|41|2|291559.42|Pending
92308|1329|28|14|42|1|6181.63|Pending
60484|129|34|90|25|3|151917.43|Rejected
13719|28|9|17|22|3|351929.19|Approved
23720|618|4|64|28|2|115018.08|Pending
39256|1281|9|100|25|1|489932.25|Approved
93910|1135|31|95|4|1|497808.89|Rejected
6005|417|34|7|40|2|41331.69|Rejected
8465|1738|47|34|49|3|57970.25|Rejected
36055|1770|47|56|20|3|65166.25|Approved
76743|667|17|54|43|2|47252.45|Pending
37759|1463|33|54|26|2|112671.08|Rejected
64714|217|39|35|1|1|211673.83|Approved
61257|885|14|38|2|2|195318.46|Pending
41207|1121|2|56|12|2|40546.01|Rejected
16853|110|28|14|8|3|172402.19|Pending
62093|489|39|55|40|3|13322.3|Rejected
87911|341|12|48|19|2|37460.21|Rejected
68244|1196|50|92|33|1|411283.61|Pending
5849|474|45|53|26|2|283831.92|Rejected
43357|323|22|58|20|1|333024.74|Pending
95461|302|9|52|14|3|276732.41|Rejected
7097|615|49|38|29|2|150772.22|Pending
8557|839|37|20|46|1|499765.91|Rejected
26052|1612|39|100|5|2|335829.76|Pending
38004|1652|17|23|15|1|343668.52|Pending
63132|1156|14|50|34|2|106955.12|Rejected
92331|1542|35|67|15|2|443337.9|Pending
82112|948|41|68|14|3|495901.19|Rejected
49089|1049|18|98|25|1|112419.55|Rejected
70182|975|6|70|23|2|222574.5|Approved
10769|1762|17|44|49|1|252211.82|Rejected
40004|806|22|6|44|2|309802.67|Rejected
55616|367|49|48|19|2|417762.92|Rejected
52262|1135|41|67|44|1|306457.51|Pending
10103|101|46|20|28|3|302939.5|Rejected
55588|1761|2|60|22|3|362211.87|Approved
49408|692|5|80|26|1|420855.71|Approved
7978|1323|13|60|6|1|24049.41|Approved
21656|942|8|95|42|1|437710.17|Rejected
57598|50|38|61|42|3|149090.92|Rejected
79301|251|13|58|31|3|194853.64|Pending
81831|1432|28|24|39|1|394879.16|Pending
65409|95|39|45|19|2|207219.42|Rejected
67927|107|25|66|14|1|75826.99|Rejected
83404|1028|36|40|48|1|368400.46|Pending
54514|1763|33|74|44|2|167133.23|Rejected
92060|1276|37|29|24|3|239952.88|Approved
64371|1021|24|61|35|3|138327.84|Rejected
21353|208|19|90|35|1|45404.86|Pending
45552|1004|7|22|40|2|491391.1|Approved
8816|1122|39|11|23|3|58620.5|Rejected
89139|1085|36|25|47|2|22361.14|Pending
1161|1635|19|89|27|2|184166.95|Pending
18550|1779|47|96|17|3|274996.71|Rejected
83358|241|38|68|27|3|316600.0|Rejected
19250|1765|16|56|9|1|172679.32|Approved
53662|1334|2|69|25|3|481684.77|Rejected
34800|303|30|88|4|1|201391.33|Pending
49472|132|14|84|10|1|133485.06|Approved
877|110|13|9|20|2|101665.72|Pending
46286|1237|8|68|12|3|416290.16|Approved
47176|1041|22|99|42|2|413485.58|Approved
31306|733|7|84|13|3|448168.84|Approved
90370|1465|35|23|19|3|349638.05|Rejected
29314|578|14|46|34|2|164465.21|Rejected
15675|624|30|37|44|1|239573.82|Approved
47670|596|44|73|24|3|416808.02|Approved
29405|230|25|82|13|1|285413.98|Rejected
7760|1626|33|85|3|1|441587.85|Approved
45233|1696|19|6|27|2|166554.5|Rejected
56355|1113|45|96|25|3|93963.15|Pending
47074|1372|11|98|37|2|202630.69|Approved
31120|1099|20|93|17|3|300271.52|Pending
72223|572|2|49|44|2|475459.74|Pending
18622|1407|15|13|39|2|448073.88|Rejected
86477|1338|41|6|37|3|112623.16|Pending
34954|1285|1|16|34|2|32347.67|Approved
72550|1451|50|40|40|1|133308.0|Pending
83761|260|4|49|31|1|266344.66|Pending
32530|793|17|69|9|3|446063.77|Pending
12311|1408|17|24|21|1|284602.54|Approved
74114|509|28|67|42|2|242088.51|Pending
71347|1367|7|9|45|2|387567.33|Pending
57065|11|2|15|46|3|368162.37|Approved
69553|26|14|77|38|1|353600.06|Approved
78333|1823|13|29|24|3|44148.77|Rejected
24221|425|49|81|35|2|342177.96|Rejected
15699|333|50|66|22|2|482315.36|Pending
20635|1777|35|56|42|1|224704.39|Rejected
1232|862|44|36|36|2|106995.2|Pending
87241|388|41|80|2|1|219966.5|Rejected
25453|629|9|61|19|1|339784.94|Pending
11813|1418|29|84|40|2|217609.1|Pending
73619|377|7|92|47|2|162869.32|Approved
3536|189|50|15|39|3|192522.08|Rejected
66841|1328|19|99|36|2|311676.28|Rejected
7595|691|31|19|34|3|103365.52|Pending
29560|1329|10|36|48|3|195606.88|Approved
76795|857|28|67|27|1|42656.04|Rejected
65498|1732|23|81|27|2|268485.1|Pending
70035|1671|21|17|6|1|422960.01|Pending
32752|1728|21|86|11|3|38167.76|Rejected
57656|851|29|76|8|2|269276.19|Approved
89075|1319|16|37|33|2|497210.94|Rejected
36575|1576|33|25|41|3|18782.44|Rejected
17235|1768|32|35|1|3|456238.81|Approved
89346|219|32|6|18|3|307406.02|Pending
46687|441|31|45|9|1|452572.87|Approved
90914|334|15|10|33|2|328910.87|Approved
23262|1205|24|91|12|2|328828.46|Pending
92025|1438|22|27|11|3|454105.37|Pending
69544|538|14|20|19|3|165797.82|Rejected
95873|563|42|68|39|1|290008.47|Approved
50838|501|19|40|36|3|408364.42|Rejected
46935|1129|18|14|2|1|484121.53|Rejected
27376|1064|49|47|18|2|422609.88|Pending
28898|413|12|77|19|2|45256.97|Approved
94181|1352|17|66|35|2|46126.68|Pending
59307|211|49|82|30|1|39010.78|Rejected
8691|309|11|19|8|2|446849.49|Approved
86091|1504|3|27|24|1|313359.34|Rejected
74317|1343|50|99|25|2|134587.48|Pending
31983|1711|11|74|1|1|424017.13|Pending
47300|1182|1|58|36|1|265890.51|Pending
395|717|14|1|48|2|131317.13|Pending
98598|342|32|17|16|2|447906.75|Pending
18273|1543|4|3|31|1|407868.54|Approved
93123|1392|47|35|10|3|360496.16|Pending
53309|621|28|92|15|1|239747.81|Pending
57815|1316|10|96|30|1|16678.18|Pending
73335|1203|35|99|44|2|467854.3|Approved
45307|172|49|9|20|3|249754.15|Rejected
32462|1809|41|30|2|1|457160.36|Approved
73491|1179|23|88|37|3|268640.38|Pending
19446|1792|26|99|50|2|389931.76|Approved
6167|240|41|96|43|3|89005.25|Pending
28711|604|2|6|48|3|417449.36|Approved
35319|1303|46|38|1|3|52316.96|Approved
48329|1434|32|84|9|3|489088.95|Rejected
38944|75|15|69|24|1|314225.69|Approved
43368|1643|18|64|18|3|119406.61|Approved
84438|654|46|93|50|2|42455.21|Approved
89815|386|50|52|42|3|425802.73|Pending
56652|349|9|26|11|2|259227.02|Pending
88695|507|11|14|49|2|265867.59|Rejected
27763|1788|23|61|19|2|271108.62|Rejected
41791|1698|18|98|50|3|38261.97|Approved
25060|1816|26|81|16|3|137008.98|Pending
66933|892|24|48|18|2|425741.01|Rejected
42830|348|18|1|18|2|129243.99|Approved
67293|626|47|100|34|3|232736.43|Rejected
88954|1245|8|23|2|1|41757.65|Pending
68658|1788|9|25|25|1|404606.01|Pending
31318|1294|41|72|9|3|319771.69|Approved
14483|1411|7|64|27|1|146048.59|Pending
56369|457|22|72|23|3|246745.69|Approved
83451|531|20|36|42|1|440100.48|Pending
61440|120|35|33|47|2|239946.59|Approved
23115|1193|8|5|49|3|223075.92|Approved
41875|1769|47|72|5|3|456846.47|Approved
71169|1112|7|96|11|2|147885.94|Rejected
26148|1696|27|73|42|3|111062.8|Pending
50847|273|7|25|21|3|407392.29|Pending
35133|596|41|78|8|1|339329.79|Approved
94402|29|36|86|40|3|75030.86|Approved
67364|337|40|10|37|3|111667.86|Rejected
74304|883|15|50|10|3|17812.21|Pending
58894|501|49|41|6|3|407638.69|Pending
57384|1720|14|27|22|1|127808.57|Rejected
60354|1154|23|76|13|2|226006.2|Pending
25757|1592|50|77|27|2|156193.29|Rejected
51748|168|1|44|13|3|423619.43|Pending
89510|280|16|43|20|3|492459.92|Approved
50549|718|29|91|27|1|340970.16|Approved
97771|754|25|27|40|3|267464.51|Pending
22493|1007|15|28|44|3|475612.83|Rejected
58799|874|26|33|38|2|194703.18|Pending
40791|1813|18|21|13|1|30578.82|Rejected
88421|937|20|59|38|2|169409.67|Rejected
23783|1514|49|91|26|2|453461.0|Pending
52721|1718|9|17|44|3|35319.53|Approved
14174|1325|29|90|21|1|396068.06|Approved
74917|587|14|4|27|3|452427.54|Pending
27062|1763|36|40|42|2|45689.75|Approved
4269|648|1|17|35|1|318962.46|Pending
97086|1236|47|97|48|2|313769.88|Approved
86717|275|29|41|5|3|17654.47|Pending
38482|146|21|85|25|1|176510.39|Rejected
22708|1167|1|90|40|2|497575.55|Rejected
86084|961|29|74|6|1|207793.82|Pending
82655|1184|28|36|22|3|272202.56|Pending
68868|141|46|93|38|2|497819.62|Approved
85781|621|37|83|24|2|400481.65|Rejected
42715|1632|12|39|7|1|192209.23|Approved
8447|1067|31|98|46|3|429690.64|Rejected
8790|756|34|61|14|3|303267.65|Rejected
11224|836|12|59|6|2|117061.05|Pending
54915|1699|44|6|43|2|14651.13|Rejected
67063|1401|34|32|18|3|205581.28|Approved
2507|666|24|27|19|2|291192.78|Approved
16662|882|45|32|42|2|407325.67|Pending
43737|562|43|65|50|1|150284.77|Rejected
64926|1287|46|66|1|1|165334.96|Pending
69506|1778|12|97|10|3|425274.77|Pending
16316|1138|16|77|18|1|312914.69|Rejected
21999|1770|4|48|36|1|116852.45|Approved
69718|1648|9|81|23|3|319322.33|Approved
73681|1481|45|13|36|3|134703.11|Rejected
51932|756|36|100|49|1|495538.56|Pending
86168|1329|30|11|2|3|183024.31|Pending
1629|1368|33|75|19|1|148134.9|Rejected
95468|320|16|29|14|3|16884.64|Pending
48339|1668|31|33|5|2|337532.06|Pending
3703|1783|49|44|17|3|320784.17|Approved
29704|1223|21|28|39|1|55209.2|Pending
91177|437|23|73|38|2|336349.86|Approved
3391|1771|3|65|10|1|226253.06|Pending
55254|705|13|32|49|3|160754.3|Approved
17261|169|35|49|22|3|380083.13|Pending
59312|247|40|64|46|1|261876.99|Rejected
33424|980|43|26|26|2|45020.72|Approved
62300|488|13|82|25|1|226722.3|Approved
71896|517|19|63|20|1|182751.98|Approved
12556|1702|6|66|50|1|201927.3|Approved
26174|1472|1|79|1|3|251290.2|Rejected
79331|347|12|65|33|2|209712.48|Rejected
72221|92|2|100|20|2|264291.26|Approved
17568|427|22|67|39|3|435741.2|Rejected
91388|337|16|47|18|1|37588.97|Approved
65478|168|10|16|46|1|135174.7|Approved
67424|721|41|90|18|3|415135.85|Pending
34189|1498|5|89|2|3|215401.47|Approved
38586|1627|49|12|30|1|55669.97|Rejected
41145|456|24|48|8|1|177581.55|Rejected
98834|1668|12|6|42|2|490068.46|Rejected
47930|779|9|36|34|1|273896.31|Rejected
88663|939|5|4|23|1|312762.39|Approved
15119|441|28|40|11|1|433112.58|Approved
78641|289|9|16|15|2|351624.76|Rejected
90988|1627|25|50|23|3|94947.97|Approved
72648|324|32|73|46|2|80103.03|Rejected
88553|129|46|51|24|1|480717.4|Approved
41626|1070|15|19|41|3|22764.67|Pending
57648|226|30|53|13|3|342816.72|Approved
27002|1245|48|58|9|1|434264.04|Approved
338|127|25|93|34|1|414698.5|Approved
93494|159|40|45|3|2|495806.81|Pending
67042|1428|18|9|21|2|186076.66|Pending
69306|1450|49|65|16|3|424569.25|Approved
13460|1781|44|22|15|2|23145.37|Approved
21144|281|8|60|9|3|152594.26|Rejected
87393|1672|30|65|17|2|361655.63|Pending
19226|770|1|17|5|3|159709.9|Approved
68518|1576|45|16|5|2|83944.71|Pending
7461|649|11|90|3|1|117170.04|Pending
10803|1622|31|7|16|2|215260.72|Pending
42794|149|34|15|3|3|373411.53|Rejected
69021|549|23|43|47|3|136642.01|Pending
98600|1284|42|77|47|3|200778.31|Approved
77153|713|17|89|47|1|395005.85|Pending
98531|434|16|75|46|3|338910.07|Rejected
16574|271|19|23|40|1|121300.7|Approved
10629|1129|39|88|45|2|496843.52|Approved
76112|1286|32|51|9|2|274710.87|Pending
67699|1338|13|21|50|1|227464.56|Pending
24274|193|16|45|40|1|464304.28|Pending
71769|968|34|55|17|1|55855.97|Pending
38912|686|12|28|14|3|110619.5|Pending
50504|742|20|6|3|3|114461.44|Approved
72089|937|25|61|35|1|169402.46|Approved
28748|1507|25|94|50|3|303825.52|Pending
95720|453|25|67|34|1|254030.63|Rejected
37543|234|50|92|44|2|187160.12|Approved
9322|1215|47|4|5|1|120776.11|Pending
4279|151|32|76|47|2|468482.89|Approved
2222|1272|42|69|3|2|54043.54|Rejected
84768|1523|29|4|39|3|276416.61|Approved
30026|1015|17|21|12|1|490947.97|Rejected
11039|1237|9|45|42|2|213365.04|Pending
7976|674|37|44|40|3|436272.11|Rejected
85652|188|39|12|42|3|65680.61|Approved
69773|1530|44|39|11|3|91303.08|Pending
72174|1004|26|92|9|2|267721.98|Pending
33979|1350|33|11|20|2|122030.08|Rejected
54745|379|6|18|31|1|43459.48|Pending
39501|297|6|34|35|1|271499.3|Approved
79292|947|12|96|17|3|294365.39|Rejected
39397|913|30|22|39|2|218491.81|Pending
1680|979|7|72|39|2|377449.28|Pending
18520|1232|23|4|33|1|436036.26|Rejected
42163|754|28|96|22|2|236423.88|Rejected
23771|95|28|14|25|1|198563.18|Rejected
1114|412|36|45|17|3|68824.56|Rejected
