interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
36752|921|62|4|48|In-Person|3
18553|945|6|5|15|Call|1
16417|777|62|2|46|Email|2
75257|154|100|3|16|Chat|5
62287|1360|7|4|24|Chat|5
81362|43|53|4|26|Email|1
95448|904|20|1|32|Chat|4
15500|1469|27|3|43|Chat|2
20657|1045|37|4|15|Email|5
11793|1175|96|1|17|In-Person|1
99074|1196|100|2|25|Call|4
15029|335|82|5|50|Call|2
92532|1739|26|1|27|Chat|3
15354|1369|19|3|42|Call|2
82289|1168|39|5|50|Email|1
69191|316|92|5|1|Email|5
2891|850|60|2|7|Chat|3
49383|1413|49|2|42|Email|5
46253|1357|33|5|25|In-Person|4
49391|1238|13|4|21|In-Person|2
93312|1053|12|2|6|Email|2
82254|1767|64|2|13|Call|1
29865|452|51|5|26|Email|2
86390|1183|88|4|33|Call|4
7386|753|34|1|17|Chat|2
10519|194|9|5|36|Chat|4
20650|615|89|4|4|Chat|1
57572|1064|83|5|37|In-Person|1
95294|1125|45|4|46|Call|2
12253|1134|61|4|43|Chat|5
71082|847|63|2|34|In-Person|4
36834|321|80|2|47|Call|1
22161|1818|16|3|47|In-Person|3
2815|361|44|4|27|Call|1
97542|1412|61|2|28|In-Person|2
42823|1798|21|3|37|Call|5
7427|1515|75|1|4|Call|4
94699|73|91|5|23|In-Person|3
79969|485|14|5|1|Chat|4
6685|1051|89|2|14|In-Person|2
92448|497|57|3|48|Chat|3
74797|1238|13|5|42|Chat|5
18483|1176|58|4|28|In-Person|1
73321|1572|93|2|31|In-Person|2
64401|1502|40|1|15|Email|1
97898|1051|39|4|23|Chat|5
57528|1276|42|2|47|In-Person|3
54839|140|93|1|7|In-Person|4
1380|200|83|4|7|Email|1
92497|1610|66|1|35|Email|3
29726|580|36|3|27|Email|4
88946|992|83|5|25|Email|2
45659|1210|34|3|11|Email|5
80920|106|88|3|22|Email|2
68393|745|38|5|47|Email|3
47161|659|61|2|35|Chat|5
8281|1512|96|4|10|Chat|1
57553|1568|40|5|9|Call|5
44860|982|21|2|45|Chat|4
53922|208|68|2|38|Chat|4
64547|1151|71|1|22|Chat|5
9250|992|80|2|27|Call|4
25349|1655|48|3|41|Email|4
86131|1563|39|2|48|Call|1
64056|409|25|3|21|Call|5
36032|951|44|5|11|Call|3
96476|1733|51|1|26|Email|3
76472|384|33|5|37|Chat|1
4831|1288|77|2|14|Chat|1
36418|647|78|4|11|Call|1
88886|1657|71|2|24|Email|4
3998|1639|86|2|4|Email|5
51421|1232|85|1|5|Call|4
43614|999|34|3|21|Chat|2
78365|1167|68|1|1|Chat|5
91755|1798|92|1|33|Call|1
49044|1519|13|2|37|Chat|5
46731|873|32|1|31|In-Person|2
74326|266|48|2|4|In-Person|1
6757|1001|29|2|7|Call|2
42727|298|37|3|49|Chat|5
22790|444|67|1|34|Call|4
13515|219|71|2|27|In-Person|1
82217|1381|73|1|31|Chat|4
46803|1070|50|3|48|Call|3
37579|447|22|2|36|Chat|1
8999|114|69|4|15|Call|2
26106|1324|27|5|33|Call|5
34727|74|39|1|2|In-Person|2
36396|916|42|4|18|Call|5
34523|508|61|2|27|Email|1
26977|297|78|3|45|Chat|2
162|738|58|3|29|Call|5
34697|326|76|3|30|Chat|2
53646|824|48|1|40|Email|1
39322|1614|4|2|12|Call|1
57477|450|55|5|36|Call|3
80975|649|7|5|49|Call|3
12280|1592|93|5|42|Chat|1
10925|1443|20|5|14|Chat|3
38071|53|3|2|42|Email|2
7414|1036|31|3|46|Chat|5
59525|296|8|2|17|Call|4
32411|1322|78|5|21|In-Person|4
582|42|99|1|38|Chat|3
47541|546|80|1|38|In-Person|1
70563|1430|44|2|48|In-Person|3
94335|230|56|2|43|In-Person|2
48987|1261|29|4|6|Call|1
69723|3|93|3|46|In-Person|1
81296|671|70|4|45|Call|3
91911|249|60|4|36|Call|1
52462|22|53|1|24|In-Person|2
23600|771|86|2|27|Call|5
46918|1377|78|3|43|Email|3
86255|1106|15|1|28|Email|5
32923|470|80|3|34|Call|1
48820|403|65|5|22|Email|1
26488|431|100|1|8|Call|3
31343|1260|98|3|47|In-Person|2
95785|472|15|2|43|Email|4
69402|923|45|2|49|Call|2
40475|1429|85|3|26|Chat|5
83400|477|92|5|5|Email|5
59737|51|3|4|45|In-Person|2
37849|344|36|4|33|Call|4
51983|509|87|3|20|Chat|2
47623|838|34|1|47|Email|4
13290|232|82|3|50|Call|4
89009|1543|55|3|8|Chat|3
47316|1568|10|5|12|Email|4
50069|1740|64|4|17|Call|5
99920|1768|92|1|27|Chat|4
51750|180|26|5|44|In-Person|2
53957|338|1|3|3|Call|4
58633|800|100|1|46|In-Person|3
42246|302|2|1|22|Chat|4
36906|28|19|3|27|Call|1
34825|1596|10|1|11|Chat|1
99364|503|94|1|31|Chat|4
49215|1047|44|2|2|Email|4
72716|695|15|5|43|Chat|3
2795|1058|55|3|25|Email|4
32623|1065|96|2|47|Chat|3
63012|1567|18|2|44|Email|4
63305|69|79|3|7|Email|5
54233|57|22|4|44|Email|1
92479|1015|53|3|30|In-Person|4
54251|1660|8|5|27|Email|5
57787|1319|84|3|1|Call|4
80822|894|8|3|34|Chat|5
52965|1274|13|1|19|Call|2
34534|374|64|5|46|Chat|5
62121|186|99|3|39|Chat|2
7531|1654|29|4|36|Chat|5
32758|1024|43|5|12|In-Person|4
1672|597|47|4|28|Email|2
33289|1126|46|2|35|In-Person|3
30354|539|30|5|14|Email|5
58129|494|70|2|42|Chat|2
446|413|27|2|49|In-Person|3
54219|1340|72|3|25|Email|2
28314|1454|1|1|10|Chat|2
2814|1801|55|4|46|Call|4
39195|1591|81|1|33|Email|5
25603|747|75|1|19|In-Person|4
15549|23|55|4|40|In-Person|5
92509|1327|62|1|32|Email|5
70255|1512|36|2|35|In-Person|5
16986|174|87|2|32|In-Person|2
14922|1667|47|5|5|Chat|1
19786|1038|26|2|1|Email|3
1825|1558|16|4|27|Email|5
26938|299|15|4|11|In-Person|4
92723|1774|34|2|5|Email|4
2311|583|73|4|50|Call|4
43060|59|26|2|18|In-Person|2
37335|918|73|5|41|Email|4
49031|688|77|2|8|Chat|3
37966|1471|22|2|42|In-Person|5
25401|76|4|3|13|Call|4
22177|163|69|3|44|In-Person|1
20305|1489|21|1|45|Email|1
92936|715|98|4|31|Call|1
49729|668|22|5|1|Chat|4
50948|633|91|1|40|In-Person|2
95242|963|37|1|29|In-Person|1
25389|1457|77|5|27|Chat|5
76582|631|38|4|17|In-Person|4
97839|219|40|5|11|Chat|2
87151|1355|98|4|48|Call|2
35255|612|68|5|38|Chat|2
84263|713|33|1|32|Call|1
28901|719|79|5|47|Call|1
54285|833|98|4|4|Call|5
78928|575|74|4|45|In-Person|3
98585|83|66|4|49|Chat|1
84054|582|41|2|43|In-Person|5
29070|848|51|3|23|Email|1
1979|87|23|3|32|Call|1
87306|297|61|2|48|Chat|3
31000|1276|47|5|40|Call|4
4243|975|79|4|28|Email|5
4383|1041|74|2|44|Chat|3
62319|1223|62|4|43|Call|5
75167|1518|83|3|11|Email|5
36663|1596|60|4|8|Email|4
54202|754|32|5|38|Call|4
82925|1275|52|3|20|Chat|2
60083|957|11|1|41|Call|1
21435|680|23|2|44|Chat|1
20267|33|75|3|38|Email|1
16423|1185|42|4|44|Email|5
60647|1749|50|3|22|Call|1
92609|230|2|1|12|Email|5
81403|904|32|2|43|In-Person|2
27670|1081|32|3|1|Call|1
74384|399|27|4|18|Call|5
10804|845|73|4|3|Call|5
25673|1818|12|5|30|Call|1
15561|460|89|4|28|In-Person|3
40244|109|43|3|28|Call|1
82526|1370|39|5|32|Email|4
35973|43|89|1|19|In-Person|1
82193|798|60|5|39|Chat|3
815|1653|62|4|27|Call|4
67993|707|59|3|22|Chat|1
46873|1554|10|2|39|In-Person|3
36773|1645|4|2|44|Call|2
63606|1034|96|5|11|Email|5
36670|1706|82|1|42|In-Person|5
39700|1439|46|4|33|Email|2
6063|844|17|4|2|In-Person|5
85987|1438|51|5|1|Email|1
58357|1657|96|2|43|Call|3
65244|336|47|2|3|In-Person|2
95193|1168|79|3|2|Call|2
16373|1818|35|1|34|In-Person|2
7735|47|74|3|25|Email|5
69248|786|73|4|2|Email|4
19096|168|7|2|49|Call|2
66851|75|82|3|1|In-Person|4
74896|309|75|2|34|In-Person|4
10495|168|93|2|45|In-Person|1
19188|274|65|4|49|Chat|4
3955|907|80|4|4|In-Person|1
17595|345|95|3|37|Email|4
51279|1367|74|1|16|Chat|4
17549|1786|49|3|23|In-Person|1
11959|863|70|5|22|Chat|5
91613|522|76|1|48|Call|5
51166|683|2|3|4|Chat|1
85861|667|11|3|46|In-Person|2
25044|1243|40|3|31|Call|1
15128|180|6|5|20|In-Person|4
49039|1434|15|1|2|Chat|1
11829|766|55|3|41|Chat|5
20717|259|43|3|16|Chat|3
75793|194|87|3|49|Call|3
41646|450|49|1|32|Call|3
96377|165|7|4|8|In-Person|4
60034|133|87|5|12|Chat|4
75509|1573|48|1|43|Email|4
42591|1664|66|3|7|Chat|4
62904|64|99|1|12|Call|2
12019|1054|62|1|39|In-Person|4
51140|925|88|4|19|Chat|4
70960|657|89|1|1|Call|1
19497|1281|88|5|21|In-Person|1
45358|761|69|4|22|In-Person|1
49449|642|27|4|8|Email|3
5243|1489|24|1|9|Email|1
9867|1184|62|2|47|Call|2
70335|1520|29|3|38|Call|4
93597|1319|8|2|14|Email|2
22028|15|33|3|22|In-Person|5
32377|632|63|1|26|Call|1
42096|1507|23|1|8|Chat|1
7290|178|14|4|39|Email|3
37983|811|46|1|22|Call|5
61252|545|9|5|47|Call|1
30318|1539|34|1|8|Chat|2
46732|1285|41|2|32|Email|4
30654|1802|59|3|23|Chat|2
30033|34|4|3|38|Chat|3
82593|564|47|5|16|Call|5
11416|732|93|5|35|In-Person|1
91815|1629|97|2|44|Chat|4
13698|1656|15|4|42|Call|5
23653|1682|28|4|30|In-Person|4
28534|1119|82|2|30|In-Person|2
33991|1102|5|2|3|In-Person|5
67559|885|38|2|23|In-Person|1
39533|794|12|4|13|Chat|3
23024|352|9|3|10|In-Person|1
59094|1441|13|5|3|Call|3
75388|891|11|4|18|Email|4
71145|859|56|3|27|Call|1
39355|1660|78|2|38|Call|2
39427|1362|23|3|14|Email|4
15340|290|10|1|38|In-Person|2
13333|1665|23|1|3|In-Person|5
83845|581|57|1|4|Chat|5
62390|797|22|5|25|Call|4
78711|1749|33|3|22|Email|1
27943|1055|27|3|15|Call|2
92121|1742|82|2|37|In-Person|5
3892|90|3|4|41|Call|3
27033|1314|27|3|25|Call|2
20051|899|88|2|26|Email|2
94602|523|70|2|2|In-Person|1
7008|914|42|4|27|Email|3
22693|32|2|2|23|In-Person|2
10533|366|34|4|31|Call|3
25254|50|13|4|17|Call|4
5495|20|98|5|13|In-Person|3
60800|1230|24|2|34|Call|2
4008|747|87|5|47|Chat|2
153|532|52|2|8|Email|4
29731|55|75|4|30|Email|3
62272|671|4|1|33|Email|5
72545|628|8|3|3|Email|2
93456|752|98|3|12|Chat|1
5048|423|94|5|41|Call|2
22132|1340|77|1|16|Chat|4
4080|837|53|4|33|Call|2
77442|697|19|4|22|Call|2
64632|1686|67|3|49|In-Person|3
1679|1235|99|2|46|Call|2
14950|190|5|1|41|In-Person|3
24009|747|100|4|26|Email|3
73353|1333|40|4|41|Email|2
72286|1103|39|2|46|Chat|2
59565|998|8|2|36|Email|4
79988|40|68|3|48|Chat|2
62820|1305|52|5|50|In-Person|2
32916|1798|67|3|9|Email|1
67256|815|67|5|19|Chat|2
11292|1644|9|2|37|Email|5
24693|183|82|5|50|Call|2
53212|146|45|5|17|Chat|4
46348|1162|67|2|4|Email|4
10970|126|13|4|33|In-Person|3
2243|749|100|4|20|Call|1
65474|531|55|5|6|Call|3
80360|640|20|4|42|Call|1
20850|286|65|5|16|Chat|5
22015|1126|99|1|38|Call|2
93808|818|10|5|31|Chat|3
53896|565|65|1|26|Chat|2
89662|936|31|3|17|Call|4
96153|615|62|3|33|Call|1
32833|241|22|4|17|Email|3
48926|527|30|2|7|Call|1
58930|548|78|1|47|Call|1
59055|466|5|5|11|Call|2
61053|1626|48|3|1|Chat|4
56032|1265|76|4|16|Chat|2
60552|1482|61|1|45|Email|4
41906|902|25|2|16|Chat|5
11955|1446|84|3|27|In-Person|4
82208|1764|34|5|5|Email|1
8306|1600|83|3|40|Chat|3
87981|357|72|4|15|Call|2
42486|1593|50|5|36|Call|3
43434|1613|58|5|5|Chat|5
37220|1103|10|4|35|In-Person|2
20852|1310|55|4|28|Email|4
41706|676|93|5|15|Chat|2
84036|782|94|5|3|Call|4
4159|1425|18|2|11|In-Person|5
13297|122|35|1|25|Chat|2
89240|1495|69|5|12|Email|5
94645|1028|71|3|8|In-Person|4
45700|999|98|2|9|Email|5
17382|1572|21|4|36|Email|5
3542|1380|82|1|41|Chat|1
38546|490|92|3|11|In-Person|4
52255|294|20|3|9|Chat|3
17065|1718|98|4|15|Chat|4
46514|998|31|3|21|Call|5
39959|1583|35|1|18|Call|2
62126|755|53|1|50|In-Person|4
37787|529|92|5|26|Email|2
18848|1054|16|1|29|Call|3
38510|1136|18|3|38|In-Person|1
88552|1641|94|1|21|In-Person|4
42538|350|72|5|10|Call|3
14712|1340|41|5|31|Call|2
35168|1017|8|3|14|Chat|2
81698|1035|32|3|37|In-Person|3
70132|379|25|1|49|In-Person|1
96804|1820|2|2|4|In-Person|5
77816|1170|6|5|30|In-Person|5
28755|1357|92|1|5|Email|1
56917|1212|95|5|28|Call|1
83837|1270|78|3|3|In-Person|4
35062|1645|30|3|47|Email|2
82482|22|7|1|20|Email|5
65641|1009|35|4|30|Chat|4
9632|1086|63|3|29|Email|1
55117|968|60|1|29|Call|4
27778|588|56|1|43|Call|5
16758|979|97|4|7|Chat|2
6839|189|42|2|25|In-Person|5
39910|792|91|1|6|Call|5
61264|918|81|3|5|Call|2
95194|824|69|5|6|Call|1
33570|275|20|3|27|In-Person|4
82353|1693|88|4|20|Email|5
77805|1093|51|1|31|Call|4
4694|887|32|1|28|In-Person|1
96899|130|65|5|4|Chat|2
39692|311|91|3|2|In-Person|1
6327|1781|86|4|45|In-Person|1
68490|199|7|2|14|Chat|3
27553|386|46|4|48|Email|3
27570|119|6|4|16|Chat|1
55933|599|50|1|9|Email|1
14515|1698|67|4|14|Email|4
66292|1367|52|1|3|In-Person|3
35601|569|8|2|47|Call|3
27259|626|58|2|25|Call|3
78904|617|67|1|36|Chat|3
5199|907|59|5|26|Chat|4
65011|463|42|3|36|In-Person|3
30731|1282|34|3|25|Email|3
75270|212|96|4|42|Call|4
72250|583|59|2|36|Chat|3
72948|1086|54|3|39|Call|1
58674|1354|75|4|49|Chat|1
61311|1607|39|1|39|In-Person|5
12355|1326|33|2|47|Chat|5
83096|114|36|3|37|In-Person|1
88311|754|49|4|5|Call|1
76310|868|55|1|19|Call|3
51367|751|79|2|37|In-Person|1
84547|41|96|4|12|In-Person|5
52609|167|6|2|13|Call|3
82486|1304|22|2|18|Chat|5
25120|198|66|2|27|Call|1
84736|1192|73|5|14|Email|4
77238|1168|34|4|50|Call|4
20911|1285|15|3|4|Email|1
51290|1270|35|3|46|Email|4
17097|226|14|1|32|Call|3
89260|524|5|4|36|Call|3
41162|742|63|3|30|In-Person|2
87282|1283|52|2|49|In-Person|4
14335|1332|4|2|35|Email|3
88074|537|86|3|38|Chat|3
67844|173|10|1|39|Call|4
94585|1301|8|4|2|Call|4
9208|456|32|5|2|Chat|2
97276|738|69|4|5|Chat|2
98608|1762|85|1|7|In-Person|3
73650|1422|10|4|2|Call|1
15804|15|58|3|15|In-Person|1
26485|675|23|1|17|Call|1
31841|822|55|4|49|Chat|5
84094|292|20|3|2|In-Person|4
74805|1070|38|5|36|Call|2
93151|1614|36|3|34|Email|5
70606|907|49|1|4|In-Person|3
74940|672|71|5|26|In-Person|2
65116|1704|71|5|40|Email|5
30399|550|26|2|31|Email|2
32708|1062|47|3|43|Email|1
81893|1424|57|5|4|In-Person|3
34999|1200|9|3|40|Email|5
862|1134|51|4|42|Email|1
69757|1586|7|3|15|In-Person|3
20146|408|77|5|50|Email|2
53034|1605|54|3|49|In-Person|5
20224|1437|22|4|11|Email|5
1802|1713|78|3|20|Email|3
70920|287|26|5|28|In-Person|3
97030|941|21|1|13|Email|5
70051|150|60|4|32|In-Person|2
85224|664|60|1|15|In-Person|1
12083|743|51|5|50|In-Person|1
9172|1445|100|4|37|Email|2
44977|393|70|4|36|Call|5
12059|9|51|5|8|Call|3
19985|677|86|3|44|Chat|3
75886|374|20|4|17|Chat|1
17205|845|40|5|40|In-Person|1
52293|47|45|3|30|Call|4
94109|779|82|4|25|Chat|2
41408|1579|94|5|11|Email|2
8001|1764|75|4|43|In-Person|4
15481|464|25|1|6|Email|2
79258|1452|99|1|50|In-Person|5
12204|339|16|5|10|Chat|2
21007|1656|72|1|19|Email|3
12420|832|9|1|42|Email|3
27093|45|53|3|11|Chat|2
72323|993|49|1|39|Email|3
54575|1535|54|5|4|Chat|2
44486|1659|27|5|17|Chat|5
31345|1117|61|1|23|Chat|5
95980|1133|95|3|40|In-Person|4
6207|539|4|3|38|In-Person|5
2083|1625|48|2|18|Email|3
14344|1688|99|3|40|Chat|5
46891|197|47|5|1|Chat|4
2739|435|30|5|35|Email|4
95166|1286|62|4|9|Email|4
64366|954|73|4|8|Call|3
32883|1685|98|4|33|Call|5
77683|1818|98|5|49|Email|2
8584|205|12|4|3|Call|1
63200|1217|72|4|27|Email|2
20497|1266|95|1|6|In-Person|2
46066|1000|88|4|48|In-Person|3
54890|238|78|5|44|Chat|3
29581|37|25|4|47|Call|4
53219|1063|1|4|5|Chat|5
18673|605|43|3|38|In-Person|2
93068|765|23|3|49|Chat|1
56664|333|63|3|30|Chat|1
17190|1260|35|1|39|Chat|1
89616|1111|21|4|2|Call|5
9893|1419|33|4|27|Chat|2
87461|188|57|4|32|Email|4
2357|1294|43|3|11|In-Person|5
62291|1130|5|5|47|Chat|4
73230|633|17|4|40|Chat|3
88854|1158|83|5|22|Call|3
76966|194|18|3|41|In-Person|5
24924|817|85|4|42|Chat|1
85211|441|62|1|20|In-Person|1
21733|1221|84|4|19|Call|1
1433|489|54|4|13|Chat|4
85001|1691|68|5|10|Call|2
91028|676|56|5|38|In-Person|5
65551|1424|37|5|37|Chat|1
45127|1122|54|2|23|Chat|4
45658|1175|55|5|28|Email|1
2408|1005|70|2|49|Call|3
30576|64|23|4|30|Call|3
92100|1102|72|4|19|Chat|5
81129|127|61|5|10|Chat|4
77621|1505|48|4|3|In-Person|1
84395|780|98|1|21|Email|2
959|1180|98|5|37|Chat|1
16143|1659|45|2|23|Chat|5
36726|1592|6|3|28|Call|1
52709|944|56|4|11|Chat|3
83807|1664|10|3|30|In-Person|4
96140|1629|54|3|33|Call|5
62117|1483|40|5|7|Call|2
16183|786|43|2|29|Call|2
47310|1659|82|1|12|Call|5
82501|1102|77|4|9|Chat|2
47668|169|90|3|14|Email|1
98484|1145|12|5|18|Chat|3
23565|355|20|5|35|Chat|1
20111|1362|79|1|10|In-Person|5
1506|1434|17|4|6|Chat|5
30398|1568|96|2|38|Call|4
65666|1550|6|5|34|Chat|5
90249|1301|19|4|22|Call|2
7126|1514|95|4|37|In-Person|2
61829|1589|41|2|21|Chat|1
20666|1365|89|1|4|In-Person|2
86186|889|57|5|28|In-Person|2
33853|672|73|3|41|Email|3
83216|513|68|4|11|Call|5
50339|491|90|2|25|Call|1
3521|1660|98|3|41|In-Person|1
48359|1664|60|1|16|Email|4
17888|1364|75|3|44|Email|5
18600|504|19|2|22|Email|1
91972|1594|16|2|13|In-Person|2
1779|943|17|2|17|Call|3
38245|1544|80|1|43|In-Person|2
24105|1442|35|5|27|In-Person|3
56505|1040|34|2|7|Chat|5
71346|424|73|2|14|Email|3
70834|951|32|3|31|Call|3
56044|332|28|2|10|Chat|1
38354|562|96|3|40|Chat|4
97278|104|2|2|26|Chat|3
9253|653|82|3|15|Chat|2
57106|1079|17|3|49|Email|5
37426|968|2|2|34|Email|3
22449|979|83|1|17|Call|4
15011|1290|41|1|24|Chat|5
17442|1721|86|4|21|Chat|5
39177|263|38|1|45|Email|3
31611|260|78|3|8|Chat|1
97209|544|17|5|24|Chat|1
25249|1711|1|5|13|Chat|1
14732|47|43|1|24|Chat|5
8166|1222|100|5|9|Call|1
16683|1740|13|5|26|Call|1
52915|1389|34|2|37|Call|2
90401|910|98|5|46|Chat|1
95760|1045|93|1|3|In-Person|3
48085|180|14|1|43|Email|3
52155|1194|41|2|42|Chat|2
11226|1470|72|1|31|In-Person|1
75310|148|27|5|6|Call|5
66724|832|6|1|2|Call|2
50482|524|38|1|13|Chat|2
84193|1523|68|4|24|Chat|1
5503|1792|66|4|11|Email|4
87135|407|62|3|34|Call|3
41823|117|62|4|5|Call|2
3567|653|59|3|37|In-Person|3
29526|767|3|3|4|Call|3
83327|10|9|3|30|Call|3
76836|1558|34|5|16|In-Person|3
70526|1400|60|1|9|Call|1
76300|685|15|1|43|In-Person|5
66798|458|8|2|3|Call|1
11912|1307|2|1|12|Call|5
4188|667|78|4|36|Chat|2
43523|511|59|5|21|In-Person|5
93245|626|82|2|6|Chat|3
46203|712|4|1|29|Chat|4
16904|1447|57|4|11|Call|4
20834|674|6|2|3|In-Person|3
53185|908|75|2|28|Email|3
16917|1383|36|5|41|Call|4
19906|61|68|1|48|Call|5
54086|27|93|2|39|Call|3
88188|1639|28|1|44|In-Person|2
88765|144|19|4|24|Chat|5
89713|144|36|1|39|Call|2
86969|80|94|2|31|Chat|1
60811|928|27|2|32|Call|5
61337|1818|8|5|16|Email|1
83698|883|64|1|44|In-Person|3
77602|1124|20|4|34|Chat|3
59353|1010|95|2|30|Email|2
33813|1112|25|4|17|In-Person|5
86558|1337|100|5|42|Call|2
250|266|88|3|31|Call|5
43339|1457|90|1|2|Call|1
28472|356|75|2|26|In-Person|3
26251|215|2|4|38|Chat|2
42663|578|79|3|18|Email|3
51298|1542|12|3|48|Chat|5
69430|774|34|5|28|Chat|4
4331|836|41|1|5|In-Person|5
94157|414|14|5|29|Call|5
95031|460|38|2|37|Email|1
61119|858|20|2|46|Email|1
25851|1061|42|2|41|Call|3
42642|442|35|4|3|Email|3
20329|1809|38|1|43|Chat|1
58631|1249|76|3|39|In-Person|1
31967|860|35|3|23|Email|1
89582|409|12|2|33|Chat|2
43505|1541|68|3|16|Chat|3
58312|612|13|1|30|Email|2
42540|1559|47|5|29|Call|3
18135|289|46|5|23|In-Person|4
99894|1792|11|1|20|Chat|3
5689|672|93|3|1|Email|5
81603|1316|1|3|7|In-Person|3
75273|940|59|3|33|Chat|4
8531|1353|92|5|40|Chat|4
61934|1722|5|4|7|Email|3
45939|38|90|3|12|Call|1
81084|801|81|3|3|In-Person|3
63521|1505|98|2|37|In-Person|2
92542|1557|16|5|3|Call|1
68178|1261|39|1|25|Email|2
83557|1190|52|1|39|Call|2
30790|1706|12|3|24|Call|1
74344|545|14|5|25|Email|2
61174|1813|78|3|24|Chat|5
88187|807|18|2|43|Email|1
75510|1026|68|5|41|Call|1
62503|104|25|1|30|Chat|2
30433|315|86|4|50|Email|3
565|984|46|4|29|In-Person|1
48885|1545|22|3|22|Chat|2
23657|1192|51|4|9|Chat|2
11265|1432|60|4|21|Call|4
38269|775|95|2|40|In-Person|3
55332|130|86|4|49|Email|1
98341|943|49|2|16|Chat|2
14430|1787|95|5|29|Call|5
32653|37|56|3|38|Chat|3
56430|55|33|3|50|In-Person|2
97654|593|94|3|36|In-Person|5
67925|1437|67|1|26|Chat|4
89108|1180|83|5|9|Call|2
82575|269|54|2|17|In-Person|5
26627|1574|11|2|1|In-Person|4
4118|67|19|5|49|Call|3
64442|1429|99|5|14|Chat|2
42164|1267|36|2|42|Email|3
3096|1708|25|2|46|In-Person|5
39944|1613|38|1|31|Chat|5
66607|1474|14|1|14|In-Person|2
96986|373|78|1|34|Email|2
17659|1385|90|4|45|Chat|4
93687|33|74|5|9|Email|5
88959|765|46|4|24|Call|1
2349|1038|98|3|39|Chat|4
49885|1063|71|3|27|In-Person|4
16062|406|24|3|46|Email|4
61575|1437|7|4|48|Chat|5
65226|845|66|2|30|Chat|2
10224|981|24|2|48|In-Person|2
77563|1565|97|5|18|Email|3
53891|578|3|5|6|Email|2
36941|1641|39|4|44|In-Person|5
8008|658|9|3|26|Chat|5
31401|528|9|4|47|Email|4
49636|125|97|3|26|Call|3
75373|859|31|5|43|Chat|5
57298|1729|46|1|35|In-Person|5
45716|1623|44|5|25|Email|1
6377|1027|56|5|20|In-Person|1
10663|1403|93|3|42|Email|4
5100|1742|6|4|29|Email|5
11740|1341|46|4|26|Chat|1
22534|861|66|1|35|Email|5
88705|4|17|4|24|In-Person|3
47114|1439|18|5|41|Email|1
66923|674|94|1|24|Email|5
86316|160|52|1|40|Email|3
18509|1068|24|4|19|Call|2
11546|520|69|1|21|In-Person|2
79850|892|17|2|7|Call|4
75620|1152|32|1|21|In-Person|5
40535|1191|78|2|25|Email|3
90483|626|69|3|17|Email|4
16116|1515|76|2|27|Call|2
30076|160|90|1|2|Email|5
44435|566|100|1|35|Email|5
99539|1043|65|4|32|Chat|4
84785|763|83|4|32|Email|2
12841|1456|86|2|7|In-Person|1
6203|692|82|3|47|Call|4
83539|376|9|3|18|Email|2
50492|1115|54|1|14|Call|1
28977|1118|64|5|40|Chat|4
42860|728|30|2|9|Email|1
52590|66|91|1|44|Call|4
57087|1396|8|4|20|Email|4
67944|1492|98|2|43|Call|3
80541|1364|27|2|30|Call|5
22300|1106|35|1|35|Email|2
2935|470|60|2|8|Call|3
30134|1796|17|3|5|In-Person|4
67075|284|65|4|26|Email|5
58291|102|64|4|24|Email|5
41290|616|70|4|21|Call|2
76658|275|69|1|49|Chat|5
34012|1281|89|1|9|Email|4
55084|984|85|4|46|Email|3
45829|699|71|5|20|Chat|5
9908|322|41|4|29|Call|3
5959|1155|11|3|31|Email|2
2632|1511|94|2|48|Call|5
94060|1245|91|4|37|In-Person|4
71601|918|72|1|45|Email|2
57426|1550|5|1|28|Call|5
45760|1532|9|1|50|Email|2
6461|709|71|2|36|In-Person|5
13219|842|46|5|12|Call|4
26000|1787|87|4|35|Call|1
46678|831|36|1|34|Call|4
43587|575|29|1|16|In-Person|2
31358|1704|50|4|8|In-Person|2
16115|1521|47|3|36|Chat|4
46988|651|48|3|6|Call|1
44782|135|11|3|41|In-Person|4
7583|687|78|3|48|In-Person|2
87192|319|76|1|46|Chat|4
97553|1424|90|1|42|Email|2
18274|395|7|4|3|In-Person|3
5120|1686|74|2|43|In-Person|4
3787|707|8|4|8|Email|5
69801|1624|32|5|12|In-Person|2
53471|633|81|2|3|Chat|5
1124|1279|23|1|11|Email|2
28842|1313|27|4|11|Chat|3
26192|1086|72|1|7|In-Person|3
84953|431|41|3|40|In-Person|3
2963|616|64|5|6|Email|1
30908|448|93|3|5|In-Person|3
87494|762|51|3|1|In-Person|5
75874|154|70|3|33|Call|2
68684|427|22|4|7|Call|3
79231|137|9|4|20|In-Person|2
29683|1674|20|4|18|In-Person|5
48631|1037|93|2|24|In-Person|4
81659|122|25|5|24|Email|4
84977|210|31|3|43|Email|2
46698|343|34|3|36|Email|2
19521|1442|35|5|11|Chat|3
26165|1377|54|4|14|Call|3
43296|1685|27|4|16|In-Person|3
91915|562|47|1|35|Call|1
94946|1641|52|5|47|Email|3
60001|526|29|2|39|Chat|5
41295|773|37|5|11|In-Person|3
95159|1808|38|5|37|Chat|3
33569|1030|66|2|32|Chat|3
31869|943|4|3|36|In-Person|3
29485|1375|80|1|50|Chat|2
6304|899|31|3|34|Call|4
27125|1610|2|4|33|In-Person|3
45597|490|43|5|32|Chat|3
